20131030.000000,1.000000,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20131031.000000,0.000000,22.000000,0.622093,0.137716,7.000000,41.000000,0.209302,1.000000
20131102.000000,1.000000,25.000000,0.613678,0.181349,8.500000,32.000000,0.255967,0.500000
20131104.000000,0.000000,4.000000,0.604294,0.182149,7.333333,34.333333,0.210118,0.666667
20131106.000000,0.000000,17.000000,0.585014,0.182552,8.750000,36.000000,0.192915,0.750000
20131108.000000,0.000000,30.000000,0.577535,0.183825,8.800000,36.800000,0.187665,0.800000
20131109.000000,0.000000,28.000000,0.558744,0.188453,8.333333,37.166667,0.175167,0.666667
20131112.000000,1.000000,8.000000,0.548520,0.186702,8.428571,35.285714,0.175784,0.571429
20131114.000000,1.000000,18.000000,0.562098,0.191484,8.625000,35.000000,0.191311,0.625000
20131116.000000,1.000000,20.000000,0.553486,0.182503,8.875000,32.625000,0.181106,0.625000
20131118.000000,0.000000,20.000000,0.548921,0.174213,8.875000,33.750000,0.160464,0.750000
20131120.000000,1.000000,28.000000,0.535857,0.168288,10.000000,34.250000,0.180472,0.750000
20131122.000000,0.000000,23.000000,0.528649,0.164303,9.250000,33.625000,0.168906,0.625000
20131123.000000,1.000000,19.000000,0.518886,0.162494,10.125000,32.875000,0.175512,0.500000
20131126.000000,0.000000,29.000000,0.524911,0.158518,10.000000,32.500000,0.197142,0.500000
20131127.000000,0.000000,26.000000,0.525803,0.148444,10.000000,33.500000,0.196013,0.625000
20131129.000000,0.000000,18.000000,0.503693,0.142637,10.000000,34.625000,0.201276,0.500000
20131201.000000,0.000000,25.000000,0.495071,0.150187,10.375000,36.750000,0.211634,0.375000
20131203.000000,1.000000,5.000000,0.499434,0.151373,10.375000,35.500000,0.218837,0.375000
20131206.000000,0.000000,27.000000,0.512092,0.149360,9.750000,33.500000,0.215672,0.375000
20131207.000000,0.000000,28.000000,0.499456,0.155402,10.125000,33.125000,0.253983,0.375000
20131209.000000,0.000000,12.000000,0.508949,0.146783,10.000000,32.875000,0.243589,0.500000
20131211.000000,1.000000,26.000000,0.509409,0.140914,10.625000,33.750000,0.232875,0.500000
20131213.000000,1.000000,27.000000,0.510119,0.149805,11.250000,34.250000,0.224649,0.500000
20131215.000000,0.000000,24.000000,0.513975,0.146755,12.375000,33.625000,0.209664,0.500000
20131217.000000,1.000000,29.000000,0.515168,0.153675,12.250000,33.625000,0.219286,0.500000
20131219.000000,1.000000,30.000000,0.499463,0.146232,13.125000,36.000000,0.218247,0.500000
20131221.000000,1.000000,23.000000,0.490567,0.156540,13.625000,36.875000,0.200490,0.375000
20131223.000000,0.000000,16.000000,0.500637,0.149931,14.375000,37.625000,0.173940,0.500000
20131225.000000,1.000000,22.000000,0.491235,0.154879,13.875000,37.500000,0.171775,0.500000
20131227.000000,1.000000,24.000000,0.485862,0.152454,14.625000,36.250000,0.166512,0.625000
20131229.000000,0.000000,7.000000,0.495421,0.154745,14.750000,36.875000,0.178431,0.625000
20131231.000000,0.000000,14.000000,0.493374,0.153465,13.875000,37.250000,0.169074,0.750000
