8.294905486706e-02,5.109071218768e-02,2.511608261074e-01,6.608268779111e-01,5.264954332985e-02,2.389232944285e-02,0.000000000000e+00,2.389232944285e-02,-3.644545490143e-02,2.705722686249e-02,2.686430108071e-01,6.395568749786e-01,-4.297267205891e-02,2.389232944285e-02,2.389232944285e-02,2.389232944285e-02
-3.292790922853e-02,-4.024361049528e-02,3.219753507049e-01,6.220995557427e-01,6.919855078488e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.064604215060e-02,4.625320175837e-02,2.114032797095e-01,6.726468030008e-01,-3.875491019029e-02,2.158788145287e-02,0.000000000000e+00,2.158788145287e-02
1.125458258140e-02,-1.837176215347e-02,2.664053717222e-01,6.035910167595e-01,-3.842759964875e-02,2.141690310447e-02,0.000000000000e+00,2.141690310447e-02,-1.041116352024e-02,4.591751900245e-02,2.246163034636e-01,7.135485241657e-01,5.199638569511e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
-3.156586686742e-02,-1.804455959196e-02,1.820760830622e-01,6.134168650682e-01,4.618238070699e-02,2.102850436075e-02,0.000000000000e+00,2.102850436075e-02,1.109026497182e-02,-6.000929523632e-02,1.769471677631e-01,7.408701042861e-01,4.801989347504e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
5.437551387504e-02,-6.231452466306e-02,2.202539838391e-01,7.214849177202e-01,4.803625116004e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-3.322820797490e-02,-4.047404992333e-02,2.117314576690e-01,6.098931207100e-01,4.752185611128e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.083960334384e-02,-1.864390656532e-02,2.098506716999e-01,6.337914017597e-01,4.262395513326e-03,1.086348127568e-02,0.000000000000e+00,1.086348127568e-02,-1.031339803780e-02,3.315186853937e-03,2.408513319501e-01,7.026817554572e-01,2.682110964508e-02,2.172696255136e-02,0.000000000000e+00,2.172696255136e-02
-1.074330696624e-02,2.902161518452e-03,2.432569785875e-01,6.152363699365e-01,-1.671676763799e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.016232469025e-02,2.425024588982e-02,2.723746908549e-01,6.975194813328e-01,-1.644668893342e-02,1.057639037337e-02,0.000000000000e+00,1.057639037337e-02
3.123290574204e-02,2.368202389433e-02,2.651573794136e-01,7.080131787462e-01,4.569915064831e-02,1.036363440779e-02,2.072726881559e-02,1.036363440779e-02,1.089217976259e-02,2.947085989276e-03,2.370997254360e-01,6.048823727547e-01,2.499159346536e-02,2.072726881559e-02,2.072726881559e-02,2.072726881559e-02
1.115794645818e-02,3.039582461676e-03,3.089488988438e-01,6.844770788179e-01,4.743162499867e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-9.622531991869e-03,-4.011986448110e-02,1.778956107213e-01,6.336873645128e-01,-1.668129967424e-02,1.078952726035e-02,2.157905452070e-02,1.078952726035e-02
1.073957713021e-02,2.997534923499e-03,2.770658199895e-01,6.509943227038e-01,-1.807135769676e-02,1.131444126184e-02,0.000000000000e+00,1.131444126184e-02,5.606491202079e-02,-4.231042098530e-02,2.494696262052e-01,6.548577744460e-01,-4.126274898222e-02,2.262888252368e-02,0.000000000000e+00,2.262888252368e-02
-3.319375963135e-02,3.105925211381e-03,2.875847315211e-01,6.377345710389e-01,-3.924630530287e-02,1.100931245571e-02,0.000000000000e+00,1.100931245571e-02,3.373656277266e-02,-4.091113353243e-02,1.788341926180e-01,6.866051732533e-01,4.562435230647e-03,2.201862491142e-02,2.201862491142e-02,2.201862491142e-02
1.070167962906e-02,-1.814145872948e-02,1.922569519305e-01,6.625671621451e-01,4.375748643602e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.247591003417e-02,-3.929054678812e-02,2.715617469783e-01,6.640472785898e-01,6.765497474912e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
-1.105304637795e-02,2.484278666269e-02,2.618391270452e-01,6.291008537741e-01,4.765535783676e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.113364315529e-02,3.119550264973e-03,2.055608889937e-01,7.001752518687e-01,5.260066343235e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
5.902359394531e-02,5.057549666012e-02,2.835933387441e-01,6.753465237479e-01,-4.405696501549e-02,2.377776513305e-02,0.000000000000e+00,2.377776513305e-02,-3.527983101639e-02,-4.470417200465e-02,2.105202242701e-01,6.350403109600e-01,-4.282765455811e-02,2.377776513305e-02,2.377776513305e-02,2.377776513305e-02
-1.065171407888e-02,-4.105614694117e-02,1.604374248483e-01,6.339169293805e-01,-4.040530790903e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.597649775799e-02,4.753583354699e-02,2.306625710421e-01,7.138655478144e-01,6.280310951863e-03,1.107396433913e-02,2.214792867825e-02,1.107396433913e-02
-1.083665730749e-02,3.048439742854e-03,2.845762188612e-01,6.426405006241e-01,3.657421192320e-03,1.038969272640e-02,0.000000000000e+00,1.038969272640e-02,-3.147837933168e-02,-3.866027520819e-02,1.839735930287e-01,6.826788438961e-01,4.467692548667e-02,2.077938545281e-02,2.077938545281e-02,2.077938545281e-02
5.334664827717e-02,6.773404845923e-02,2.773666634432e-01,6.932851957517e-01,2.653911259201e-02,2.155835620730e-02,0.000000000000e+00,2.155835620730e-02,1.053304635083e-02,-1.869137509036e-02,2.289918032745e-01,6.162535025441e-01,2.626437290051e-02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.064696662217e-02,-1.925351687327e-02,2.886737167719e-01,6.766730734076e-01,-1.725339771023e-02,1.121859912183e-02,0.000000000000e+00,1.121859912183e-02,-3.369441178366e-02,-4.164155521557e-02,2.416103247867e-01,6.282415508223e-01,-1.746356694618e-02,2.243719824365e-02,2.243719824365e-02,2.243719824365e-02
1.064473368106e-02,-1.830873454196e-02,2.274144325122e-01,6.223973762764e-01,-1.715059666650e-02,1.422425023993e-02,1.066818234586e-02,1.422425023993e-02,7.481931260077e-02,2.415677606759e-02,1.995730796260e-01,7.160692233460e-01,4.138230604688e-03,1.422425023993e-02,2.133636469172e-02,1.422425023993e-02
-1.185110258015e-02,2.987903219769e-03,2.761755498308e-01,6.263463712088e-01,-1.801329066242e-02,7.518716219040e-03,0.000000000000e+00,7.518716219040e-03,1.185326797258e-02,3.207126647791e-03,2.580205838569e-01,6.808112691303e-01,4.640593884566e-03,1.503745499425e-02,1.127808560665e-02,1.503745499425e-02
-1.107404258420e-02,3.077828493007e-03,2.631637512408e-01,6.537849583139e-01,4.747604835420e-03,7.273139644117e-03,0.000000000000e+00,7.273139644117e-03,1.035777580264e-02,2.963603720672e-03,2.817900913941e-01,6.505918577154e-01,4.482476810845e-03,1.090972037590e-02,0.000000000000e+00,1.090972037590e-02
-1.158037088317e-02,3.257652413981e-03,2.596955960267e-01,6.645390868385e-01,2.611389066951e-02,7.401813517668e-03,0.000000000000e+00,7.401813517668e-03,1.230360280521e-02,3.126418129078e-03,1.830596588455e-01,6.742878401260e-01,2.724539222983e-02,1.480364924080e-02,2.220546275847e-02,1.480364924080e-02
1.131590460656e-02,2.628420379929e-03,2.378977001793e-01,6.511446870402e-01,4.358219390608e-03,2.191866357505e-02,0.000000000000e+00,2.191866357505e-02,-1.134724829547e-02,6.853983634848e-02,2.614201523681e-01,6.663808323018e-01,-1.869363909127e-02,1.095933178752e-02,2.191866357505e-02,1.095933178752e-02
