Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Brookly Nets,BKN @ WAS,12/26/2011,W,240,90,34,86,39.5,6,26,23.1,16,20,80,18,40,58,17,7,3,16,26,6
Brookly Nets,BKN vs. ATL,12/27/2011,L,240,70,22,71,31,5,24,20.8,21,26,80.8,9,27,36,9,5,5,18,22,-36
Brookly Nets,BKN @ ORL,12/29/2011,L,240,78,29,77,37.7,6,17,35.3,14,21,66.7,9,33,42,17,5,5,15,26,-16
Brookly Nets,BKN @ ATL,12/30/2011,L,240,98,38,82,46.3,9,20,45,13,14,92.9,15,25,40,20,7,2,15,26,-7
Brookly Nets,BKN @ CLE,1/1/2012,L,240,82,27,71,38,7,22,31.8,21,28,75,8,24,32,16,11,6,22,16,-16
Brookly Nets,BKN vs. IND,1/2/2012,L,240,94,33,89,37.1,7,28,25,21,26,80.8,20,20,40,15,9,10,12,16,-14
Brookly Nets,BKN @ BOS,1/4/2012,L,240,70,30,74,40.5,4,20,20,6,10,60,10,24,34,15,8,1,13,23,-19
Brookly Nets,BKN @ TOR,1/6/2012,W,240,97,31,80,38.8,15,31,48.4,20,27,74.1,13,31,44,21,6,0,10,19,12
Brookly Nets,BKN vs. MIA,1/7/2012,L,240,90,28,83,33.7,10,33,30.3,24,32,75,18,25,43,24,14,3,22,21,-11
Brookly Nets,BKN vs. ATL,1/9/2012,L,240,101,36,77,46.8,11,22,50,18,21,85.7,10,30,40,24,5,3,16,20,-5
Brookly Nets,BKN @ DEN,1/11/2012,L,240,115,43,83,51.8,20,35,57.1,9,12,75,9,20,29,31,6,7,17,21,-8
Brookly Nets,BKN @ PHX,1/13/2012,W,240,110,40,80,50,15,32,46.9,15,19,78.9,8,27,35,18,9,3,13,21,7
Brookly Nets,BKN @ UTA,1/14/2012,L,240,94,32,74,43.2,9,27,33.3,21,27,77.8,8,24,32,21,9,5,17,20,-13
Brookly Nets,BKN @ LAC,1/16/2012,L,240,91,33,78,42.3,8,24,33.3,17,26,65.4,9,26,35,22,7,2,10,24,-10
Brookly Nets,BKN vs. GSW,1/18/2012,W,240,107,37,75,49.3,11,29,37.9,22,25,88,16,29,45,24,2,5,18,16,7
Brookly Nets,BKN vs. OKC,1/21/2012,L,240,74,27,87,31,3,23,13,17,19,89.5,16,30,46,14,9,5,18,16,-10
Brookly Nets,BKN vs. CHA,1/22/2012,W,240,97,38,86,44.2,7,27,25.9,14,15,93.3,16,31,47,19,5,5,14,14,10
Brookly Nets,BKN @ CHI,1/23/2012,L,240,95,37,77,48.1,7,19,36.8,14,21,66.7,9,23,32,23,3,1,11,18,-15
Brookly Nets,BKN @ PHI,1/25/2012,W,265,97,37,82,45.1,12,27,44.4,11,14,78.6,12,33,45,21,5,3,19,15,7
Brookly Nets,BKN @ CLE,1/27/2012,W,240,99,36,79,45.6,11,28,39.3,16,21,76.2,11,24,35,27,7,7,14,22,3
Brookly Nets,BKN vs. TOR,1/29/2012,L,240,73,27,74,36.5,7,22,31.8,12,18,66.7,10,29,39,16,2,3,16,21,-21
Brookly Nets,BKN @ IND,1/31/2012,L,240,99,35,74,47.3,12,29,41.4,17,23,73.9,8,26,34,23,7,4,19,21,-7
Brookly Nets,BKN vs. DET,2/1/2012,W,240,99,38,79,48.1,8,23,34.8,15,25,60,19,25,44,22,5,3,12,14,3
Brookly Nets,BKN vs. MIN,2/3/2012,L,240,105,38,86,44.2,10,21,47.6,19,24,79.2,15,26,41,29,9,7,17,27,-3
Brookly Nets,BKN @ NYK,2/4/2012,L,240,92,30,72,41.7,10,26,38.5,22,26,84.6,9,30,39,18,8,5,16,26,-7
Brookly Nets,BKN vs. CHI,2/6/2012,L,240,87,32,79,40.5,3,17,17.6,20,26,76.9,14,23,37,19,6,1,13,20,-21
Brookly Nets,BKN vs. DET,2/8/2012,L,240,92,33,78,42.3,10,27,37,16,20,80,13,23,36,19,7,6,14,19,-7
Brookly Nets,BKN @ DET,2/10/2012,L,240,92,31,74,41.9,5,19,26.3,25,31,80.6,10,21,31,18,10,5,19,22,-17
Brookly Nets,BKN vs. SAS,2/11/2012,L,240,89,35,87,40.2,7,24,29.2,12,15,80,13,26,39,19,5,4,14,12,-14
Brookly Nets,BKN vs. MEM,2/15/2012,L,240,100,37,72,51.4,11,27,40.7,15,15,100,10,25,35,28,7,8,20,16,-5
Brookly Nets,BKN @ IND,2/16/2012,L,240,88,35,75,46.7,4,17,23.5,14,16,87.5,10,29,39,13,3,8,20,23,-5
Brookly Nets,BKN @ CHI,2/18/2012,W,240,97,34,85,40,10,22,45.5,19,25,76,16,34,50,19,8,6,9,17,12
Brookly Nets,BKN vs. MIL,2/19/2012,L,240,85,29,85,34.1,5,23,21.7,22,33,66.7,16,27,43,16,11,2,11,24,-7
