Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Oklahoma City Thunder,OKC vs. ORL,12/25/2011,W,240,97,34,72,47.2,10,19,52.6,19,26,73.1,7,36,43,21,8,5,17,22,8
Oklahoma City Thunder,OKC @ MIN,12/26/2011,W,240,104,35,78,44.9,5,16,31.3,29,31,93.5,8,34,42,18,6,5,17,26,4
Oklahoma City Thunder,OKC @ MEM,12/28/2011,W,240,98,29,77,37.7,10,25,40,30,38,78.9,12,29,41,16,4,8,11,24,3
Oklahoma City Thunder,OKC vs. DAL,12/29/2011,W,240,104,37,63,58.7,6,14,42.9,24,32,75,6,32,38,19,8,8,26,19,2
Oklahoma City Thunder,OKC vs. PHX,12/31/2011,W,240,107,41,77,53.2,9,22,40.9,16,18,88.9,8,37,45,25,9,6,21,27,10
Oklahoma City Thunder,OKC @ DAL,1/2/2012,L,240,87,31,77,40.3,5,19,26.3,20,26,76.9,12,29,41,12,6,5,14,17,-13
Oklahoma City Thunder,OKC vs. POR,1/3/2012,L,240,93,36,83,43.4,5,20,25,16,21,76.2,10,30,40,22,7,6,10,22,-10
Oklahoma City Thunder,OKC vs. HOU,1/6/2012,W,240,109,42,80,52.5,6,14,42.9,19,25,76,8,31,39,20,7,4,11,18,15
Oklahoma City Thunder,OKC @ HOU,1/7/2012,W,240,98,36,85,42.4,7,21,33.3,19,22,86.4,18,26,44,18,3,3,16,16,3
Oklahoma City Thunder,OKC vs. SAS,1/8/2012,W,240,108,38,75,50.7,7,19,36.8,25,29,86.2,7,41,48,25,10,8,14,19,12
Oklahoma City Thunder,OKC @ MEM,1/10/2012,W,240,100,34,74,45.9,6,15,40,26,32,81.3,14,37,51,14,4,6,15,23,5
Oklahoma City Thunder,OKC @ NOH,1/11/2012,W,240,95,35,73,47.9,7,20,35,18,26,69.2,7,29,36,19,6,10,12,18,10
Oklahoma City Thunder,OKC vs. NYK,1/14/2012,W,240,104,34,71,47.9,7,18,38.9,29,34,85.3,7,31,38,18,12,11,21,22,12
Oklahoma City Thunder,OKC @ BOS,1/16/2012,W,240,97,36,80,45,7,19,36.8,18,19,94.7,9,31,40,13,12,6,13,19,9
Oklahoma City Thunder,OKC @ WAS,1/18/2012,L,240,102,37,77,48.1,4,19,21.1,24,30,80,6,37,43,15,9,7,21,31,-3
Oklahoma City Thunder,OKC @ NJN,1/21/2012,W,240,84,32,77,41.6,4,17,23.5,16,24,66.7,14,41,55,13,8,10,19,16,10
Oklahoma City Thunder,OKC vs. DET,1/23/2012,W,240,99,41,77,53.2,7,16,43.8,10,14,71.4,9,42,51,21,4,10,19,22,20
Oklahoma City Thunder,OKC vs. NOH,1/25/2012,W,240,101,34,64,53.1,5,13,38.5,28,33,84.8,5,26,31,21,10,8,21,17,10
Oklahoma City Thunder,OKC @ GSW,1/27/2012,W,240,120,42,88,47.7,4,17,23.5,32,37,86.5,19,34,53,23,8,3,22,15,11
Oklahoma City Thunder,OKC @ LAC,1/30/2012,L,240,100,38,78,48.7,9,22,40.9,15,23,65.2,10,26,36,15,8,8,17,17,-12
Oklahoma City Thunder,OKC @ DAL,2/1/2012,W,240,95,33,81,40.7,5,20,25,24,33,72.7,15,40,55,17,11,13,16,20,9
Oklahoma City Thunder,OKC vs. MEM,2/3/2012,W,240,101,34,71,47.9,7,17,41.2,26,33,78.8,10,25,35,14,8,12,17,16,7
Oklahoma City Thunder,OKC @ SAS,2/4/2012,L,240,96,36,77,46.8,7,21,33.3,17,28,60.7,7,36,43,18,6,12,13,25,-11
Oklahoma City Thunder,OKC @ POR,2/6/2012,W,265,111,43,95,45.3,6,22,27.3,19,22,86.4,18,41,59,17,7,8,20,27,4
Oklahoma City Thunder,OKC @ GSW,2/7/2012,W,240,119,44,84,52.4,11,26,42.3,20,21,95.2,8,25,33,24,9,3,15,25,3
Oklahoma City Thunder,OKC @ SAC,2/9/2012,L,240,101,37,77,48.1,7,18,38.9,20,26,76.9,12,28,40,13,6,17,23,24,-5
Oklahoma City Thunder,OKC @ UTA,2/10/2012,W,240,101,35,74,47.3,4,20,20,27,32,84.4,10,36,46,12,10,4,17,20,14
