Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Toronto Raptors,TOR @ CLE,12/26/2011,W,240,104,42,79,53.2,9,21,42.9,11,13,84.6,11,34,45,35,4,9,12,22,8
Toronto Raptors,TOR vs. IND,12/28/2011,L,240,85,36,79,45.6,6,15,40,7,13,53.8,10,29,39,21,13,5,19,25,-5
Toronto Raptors,TOR @ DAL,12/30/2011,L,240,86,33,72,45.8,6,14,42.9,14,18,77.8,5,33,38,20,8,1,17,23,-13
Toronto Raptors,TOR @ ORL,1/1/2012,L,240,96,32,70,45.7,5,13,38.5,27,29,93.1,5,28,33,23,4,2,11,27,-6
Toronto Raptors,TOR @ NYK,1/2/2012,W,240,90,30,68,44.1,7,17,41.2,23,29,79.3,4,40,44,21,5,5,18,30,5
Toronto Raptors,TOR vs. CLE,1/4/2012,W,240,92,36,77,46.8,10,27,37,10,13,76.9,7,36,43,23,4,4,11,18,15
Toronto Raptors,TOR vs. NJN,1/6/2012,L,240,85,33,73,45.2,6,17,35.3,13,19,68.4,9,30,39,19,7,10,13,26,-12
Toronto Raptors,TOR @ PHI,1/7/2012,L,240,62,27,85,31.8,1,12,8.3,7,12,58.3,15,33,48,15,4,5,19,20,-35
Toronto Raptors,TOR vs. MIN,1/9/2012,W,240,97,34,77,44.2,3,19,15.8,26,28,92.9,14,30,44,16,7,9,13,28,10
Toronto Raptors,TOR @ WAS,1/10/2012,L,240,78,30,76,39.5,4,20,20,14,17,82.4,14,30,44,21,7,5,23,17,-15
Toronto Raptors,TOR vs. SAC,1/11/2012,L,240,91,34,80,42.5,6,20,30,17,21,81,9,35,44,20,7,4,18,28,-7
Toronto Raptors,TOR vs. IND,1/13/2012,L,240,90,33,74,44.6,4,17,23.5,20,32,62.5,11,24,35,17,4,3,17,32,-5
Toronto Raptors,TOR @ CHI,1/14/2012,L,240,64,30,86,34.9,3,10,30,1,7,14.3,14,36,50,17,3,4,9,15,-13
Toronto Raptors,TOR @ ATL,1/16/2012,L,240,84,33,78,42.3,3,12,25,15,22,68.2,11,31,42,19,4,6,17,27,-9
Toronto Raptors,TOR @ BOS,1/18/2012,L,240,73,26,69,37.7,4,15,26.7,17,20,85,6,32,38,12,4,2,16,25,-23
Toronto Raptors,TOR vs. POR,1/20/2012,L,240,84,30,82,36.6,5,15,33.3,19,25,76,11,29,40,21,10,8,15,23,-10
Toronto Raptors,TOR @ LAC,1/22/2012,L,240,91,29,81,35.8,8,19,42.1,25,31,80.6,14,26,40,21,15,4,18,31,-12
Toronto Raptors,TOR @ PHX,1/24/2012,W,240,99,34,82,41.5,8,15,53.3,23,25,92,11,35,46,18,10,2,17,22,3
Toronto Raptors,TOR @ UTA,1/25/2012,W,290,111,43,96,44.8,10,28,35.7,15,19,78.9,9,33,42,23,6,10,16,30,5
Toronto Raptors,TOR @ DEN,1/27/2012,L,240,81,32,82,39,7,19,36.8,10,14,71.4,11,32,43,21,7,5,16,30,-15
Toronto Raptors,TOR @ NJN,1/29/2012,W,240,94,35,68,51.5,3,14,21.4,21,29,72.4,7,31,38,18,7,4,11,19,21
Toronto Raptors,TOR vs. ATL,1/31/2012,L,240,77,27,73,37,4,20,20,19,23,82.6,9,29,38,21,7,1,19,16,-23
Toronto Raptors,TOR @ BOS,2/1/2012,L,240,64,25,73,34.2,6,14,42.9,8,18,44.4,10,29,39,16,4,4,16,19,-36
Toronto Raptors,TOR vs. WAS,2/3/2012,W,240,106,42,93,45.2,3,13,23.1,19,28,67.9,23,38,61,28,5,10,12,18,17
Toronto Raptors,TOR @ MIA,2/5/2012,L,240,89,34,79,43,6,22,27.3,15,21,71.4,10,28,38,17,6,3,16,25,-6
Toronto Raptors,TOR @ WAS,2/6/2012,L,265,108,34,85,40,13,26,50,27,34,79.4,17,25,42,20,8,2,19,33,-3
Toronto Raptors,TOR vs. MIL,2/8/2012,L,240,99,37,90,41.1,9,24,37.5,16,17,94.1,12,29,41,27,9,5,14,24,-6
Toronto Raptors,TOR vs. BOS,2/10/2012,W,240,86,33,75,44,5,19,26.3,15,20,75,13,29,42,26,9,4,12,18,12
Toronto Raptors,TOR vs. LAL,2/12/2012,L,240,92,37,78,47.4,6,11,54.5,12,17,70.6,7,32,39,20,11,3,14,19,-2
Toronto Raptors,TOR vs. NYK,2/14/2012,L,240,87,37,73,50.7,4,15,26.7,9,15,60,10,30,40,22,11,11,19,28,-3
Toronto Raptors,TOR vs. SAS,2/15/2012,L,240,106,47,86,54.7,3,11,27.3,9,14,64.3,6,29,35,29,7,3,15,26,-7
Toronto Raptors,TOR vs. CHA,2/17/2012,L,240,91,35,84,41.7,2,16,12.5,19,28,67.9,15,29,44,15,10,4,12,19,-7
Toronto Raptors,TOR vs. DET,2/22/2012,W,240,103,40,76,52.6,3,7,42.9,20,28,71.4,10,37,47,30,5,9,12,21,10
Toronto Raptors,TOR @ HOU,2/28/2012,L,240,85,35,75,46.7,2,17,11.8,13,18,72.2,9,38,47,18,7,5,17,23,-3
Toronto Raptors,TOR @ NOH,2/29/2012,W,240,95,34,77,44.2,9,15,60,18,23,78.3,7,29,36,22,4,9,10,22,11
Toronto Raptors,TOR vs. MEM,3/2/2012,L,240,99,38,72,52.8,6,16,37.5,17,20,85,4,32,36,25,4,6,16,26,-3
Toronto Raptors,TOR vs. GSW,3/4/2012,W,240,83,29,78,37.2,4,10,40,21,24,87.5,14,37,51,19,8,5,16,18,8
Toronto Raptors,TOR vs. ORL,3/5/2012,L,240,88,32,79,40.5,8,20,40,16,20,80,10,32,42,22,8,3,13,28,-4
Toronto Raptors,TOR vs. HOU,3/7/2012,W,240,116,45,76,59.2,6,12,50,20,24,83.3,6,30,36,31,8,5,16,32,18
Toronto Raptors,TOR @ DET,3/10/2012,L,240,86,29,73,39.7,5,21,23.8,23,25,92,7,26,33,16,7,2,14,19,-19
Toronto Raptors,TOR vs. MIL,3/11/2012,L,240,99,40,86,46.5,4,13,30.8,15,19,78.9,13,30,43,23,7,1,13,30,-6
Toronto Raptors,TOR @ CLE,3/13/2012,W,240,96,37,74,50,8,19,42.1,14,21,66.7,14,31,45,25,3,9,14,29,8
Toronto Raptors,TOR @ NJN,3/14/2012,L,240,84,31,81,38.3,1,10,10,21,25,84,12,25,37,22,7,5,12,14,-14
Toronto Raptors,TOR @ MEM,3/16/2012,W,265,114,39,81,48.1,7,15,46.7,29,38,76.3,9,30,39,19,9,6,22,35,4
Toronto Raptors,TOR @ CHA,3/17/2012,L,240,103,38,73,52.1,8,18,44.4,19,24,79.2,10,25,35,20,12,6,24,36,-4
Toronto Raptors,TOR @ NYK,3/20/2012,L,240,87,33,69,47.8,2,13,15.4,19,22,86.4,4,26,30,15,4,3,17,25,-19
Toronto Raptors,TOR vs. CHI,3/21/2012,L,240,82,35,85,41.2,1,8,12.5,11,11,100,9,32,41,23,10,3,10,18,-12
Toronto Raptors,TOR vs. NYK,3/23/2012,W,240,96,38,83,45.8,1,13,7.7,19,26,73.1,12,34,46,22,7,6,17,21,17
Toronto Raptors,TOR @ CHI,3/24/2012,L,265,101,39,87,44.8,3,14,21.4,20,25,80,22,36,58,19,4,11,20,20,-1
Toronto Raptors,TOR vs. ORL,3/26/2012,L,240,101,35,74,47.3,11,22,50,20,24,83.3,8,27,35,25,4,1,12,17,-16
Toronto Raptors,TOR vs. DEN,3/28/2012,W,240,105,35,86,40.7,12,22,54.5,23,33,69.7,17,32,49,25,5,5,10,22,9
Toronto Raptors,TOR vs. MIA,3/30/2012,L,240,101,39,72,54.2,5,14,35.7,18,19,94.7,9,21,30,27,5,4,16,16,-12
Toronto Raptors,TOR vs. WAS,4/1/2012,W,240,99,37,77,48.1,4,17,23.5,21,23,91.3,12,31,43,22,8,3,13,22,7
Toronto Raptors,TOR vs. CHA,4/3/2012,W,240,92,35,76,46.1,7,18,38.9,15,22,68.2,10,28,38,25,7,3,10,23,5
Toronto Raptors,TOR @ PHI,4/4/2012,W,240,99,39,77,50.6,9,21,42.9,12,12,100,11,35,46,26,3,0,13,12,21
Toronto Raptors,TOR vs. CLE,4/6/2012,L,240,80,31,73,42.5,3,15,20,15,24,62.5,10,39,49,13,5,4,14,29,-4
Toronto Raptors,TOR @ OKC,4/8/2012,L,240,75,29,78,37.2,6,16,37.5,11,16,68.8,11,32,43,14,5,6,18,19,-16
Toronto Raptors,TOR @ IND,4/9/2012,L,240,98,36,75,48,10,20,50,16,24,66.7,11,31,42,23,4,7,12,24,-5
Toronto Raptors,TOR vs. PHI,4/11/2012,L,240,75,29,80,36.3,7,18,38.9,10,12,83.3,8,34,42,18,0,5,9,15,-18
Toronto Raptors,TOR vs. BOS,4/13/2012,W,240,84,25,72,34.7,7,18,38.9,27,31,87.1,12,38,50,15,4,4,15,20,5
Toronto Raptors,TOR @ ATL,4/15/2012,W,240,102,41,74,55.4,4,12,33.3,16,23,69.6,6,33,39,16,6,4,15,23,16
Toronto Raptors,TOR vs. ATL,4/16/2012,L,240,87,35,79,44.3,4,9,44.4,13,16,81.3,14,32,46,20,5,5,19,27,-22
Toronto Raptors,TOR @ MIA,4/18/2012,L,240,72,30,72,41.7,1,16,6.3,11,15,73.3,10,21,31,12,7,5,14,17,-24
Toronto Raptors,TOR @ DET,4/22/2012,L,240,73,29,77,37.7,4,13,30.8,11,16,68.8,11,34,45,21,8,6,18,28,-3
Toronto Raptors,TOR @ MIL,4/23/2012,L,240,86,34,76,44.7,4,14,28.6,14,18,77.8,10,39,49,24,5,3,22,26,-6
Toronto Raptors,TOR vs. NJN,4/26/2012,W,240,98,37,88,42,10,19,52.6,14,18,77.8,15,43,58,23,7,5,14,12,31
