Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Detroit Pistons,DET @ IND,12/26/2011,L,240,79,27,75,36,7,19,36.8,18,21,85.7,9,31,40,17,5,8,16,19,-12
Detroit Pistons,DET vs. CLE,12/28/2011,L,240,89,36,81,44.4,9,21,42.9,8,11,72.7,10,16,26,16,11,1,17,21,-16
Detroit Pistons,DET @ BOS,12/30/2011,L,240,85,34,79,43,3,16,18.8,14,15,93.3,12,23,35,18,3,0,12,14,-11
Detroit Pistons,DET vs. IND,12/31/2011,W,240,96,39,82,47.6,8,15,53.3,10,13,76.9,10,39,49,25,4,2,18,23,8
Detroit Pistons,DET vs. ORL,1/2/2012,W,240,89,31,62,50,2,8,25,25,33,75.8,11,28,39,19,8,3,18,19,11
Detroit Pistons,DET vs. CHI,1/4/2012,L,240,83,36,88,40.9,1,6,16.7,10,12,83.3,11,27,38,18,9,1,13,16,-16
Detroit Pistons,DET @ PHI,1/6/2012,L,240,73,31,86,36,0,10,0,11,14,78.6,14,28,42,18,9,3,16,17,-23
Detroit Pistons,DET vs. NYK,1/7/2012,L,240,80,29,78,37.2,9,26,34.6,13,22,59.1,15,26,41,17,8,5,21,21,-23
Detroit Pistons,DET @ CHI,1/9/2012,L,240,68,28,71,39.4,1,4,25,11,14,78.6,10,27,37,14,2,5,19,21,-24
Detroit Pistons,DET vs. DAL,1/10/2012,L,240,86,30,69,43.5,6,13,46.2,20,25,80,5,24,29,17,7,2,21,18,-14
Detroit Pistons,DET @ MIL,1/12/2012,L,240,93,33,74,44.6,3,5,60,24,24,100,10,25,35,18,6,3,16,21,-9
Detroit Pistons,DET @ CHA,1/13/2012,W,240,98,40,82,48.8,7,14,50,11,16,68.8,13,33,46,26,7,6,13,17,17
Detroit Pistons,DET vs. GSW,1/15/2012,L,240,91,31,74,41.9,7,19,36.8,22,26,84.6,7,25,32,23,7,3,13,19,-8
Detroit Pistons,DET @ HOU,1/17/2012,L,240,80,34,83,41,4,13,30.8,8,9,88.9,14,21,35,17,10,7,20,16,-17
Detroit Pistons,DET @ MIN,1/18/2012,L,240,85,35,79,44.3,5,11,45.5,10,21,47.6,14,27,41,15,10,5,19,27,-8
Detroit Pistons,DET vs. MEM,1/20/2012,L,240,81,29,66,43.9,4,10,40,19,26,73.1,13,25,38,17,8,3,25,16,-17
Detroit Pistons,DET vs. POR,1/21/2012,W,240,94,30,67,44.8,7,15,46.7,27,32,84.4,8,26,34,13,5,8,13,21,3
Detroit Pistons,DET @ OKC,1/23/2012,L,240,79,28,82,34.1,4,14,28.6,19,27,70.4,11,27,38,14,10,1,10,11,-20
Detroit Pistons,DET vs. MIA,1/25/2012,L,240,98,36,72,50,7,22,31.8,19,25,76,14,29,43,19,5,6,22,24,-3
Detroit Pistons,DET vs. ATL,1/27/2012,L,265,101,38,93,40.9,7,16,43.8,18,22,81.8,12,32,44,24,7,4,11,22,-6
Detroit Pistons,DET @ PHI,1/28/2012,L,240,74,29,83,34.9,3,11,27.3,13,17,76.5,11,33,44,18,2,3,12,11,-21
Detroit Pistons,DET @ MIL,1/30/2012,L,240,82,32,83,38.6,1,9,11.1,17,20,85,17,25,42,22,9,3,16,20,-21
Detroit Pistons,DET @ NYK,1/31/2012,L,240,86,32,71,45.1,3,9,33.3,19,25,76,10,25,35,13,6,1,22,22,-27
Detroit Pistons,DET @ NJN,2/1/2012,L,240,96,40,82,48.8,5,18,27.8,11,14,78.6,11,20,31,18,3,2,10,21,-3
Detroit Pistons,DET vs. MIL,2/3/2012,W,240,88,34,81,42,4,14,28.6,16,19,84.2,11,36,47,19,7,6,15,19,8
Detroit Pistons,DET vs. NOH,2/4/2012,W,240,89,35,78,44.9,2,10,20,17,23,73.9,15,27,42,19,7,2,14,14,2
Detroit Pistons,DET @ NJN,2/8/2012,W,240,99,39,73,53.4,2,9,22.2,19,29,65.5,12,29,41,29,10,6,13,21,7
Detroit Pistons,DET vs. NJN,2/10/2012,W,240,109,43,79,54.4,4,10,40,19,25,76,15,32,47,25,9,6,20,25,17
Detroit Pistons,DET vs. WAS,2/12/2012,L,240,77,29,89,32.6,1,11,9.1,18,19,94.7,15,27,42,17,10,2,19,18,-21
Detroit Pistons,DET vs. SAS,2/14/2012,L,240,95,39,84,46.4,3,13,23.1,14,25,56,11,32,43,22,5,5,14,24,-4
Detroit Pistons,DET @ BOS,2/15/2012,W,240,98,35,74,47.3,4,12,33.3,24,29,82.8,11,33,44,16,5,2,13,23,10
Detroit Pistons,DET vs. SAC,2/17/2012,W,240,114,43,93,46.2,6,12,50,22,25,88,16,32,48,21,7,4,12,15,6
Detroit Pistons,DET vs. BOS,2/19/2012,W,240,96,31,82,37.8,5,9,55.6,29,46,63,16,27,43,14,13,4,15,19,15
Detroit Pistons,DET @ CLE,2/21/2012,L,240,100,37,95,38.9,7,17,41.2,19,24,79.2,16,28,44,22,9,8,12,23,-1
Detroit Pistons,DET @ TOR,2/22/2012,L,240,93,35,84,41.7,2,12,16.7,21,27,77.8,14,23,37,16,7,7,10,23,-10
Detroit Pistons,DET vs. PHI,2/28/2012,L,240,68,25,79,31.6,2,10,20,16,20,80,15,27,42,14,5,0,23,11,-29
Detroit Pistons,DET vs. CHA,2/29/2012,W,240,109,42,84,50,1,10,10,24,32,75,18,37,55,17,3,8,14,25,15
Detroit Pistons,DET @ MEM,3/3/2012,L,240,83,29,76,38.2,2,9,22.2,23,29,79.3,14,24,38,15,6,3,21,18,-17
Detroit Pistons,DET vs. LAL,3/6/2012,W,265,88,37,93,39.8,3,10,30,11,12,91.7,14,34,48,17,4,1,10,19,3
Detroit Pistons,DET vs. ATL,3/9/2012,W,240,86,38,68,55.9,1,8,12.5,9,15,60,8,29,37,23,3,4,20,22,1
Detroit Pistons,DET vs. TOR,3/10/2012,W,240,105,39,74,52.7,7,21,33.3,20,25,80,7,32,39,22,10,4,13,23,19
Detroit Pistons,DET @ UTA,3/12/2012,L,240,90,34,71,47.9,3,12,25,19,28,67.9,5,24,29,18,7,5,14,19,-15
