Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Boston Celtics,BOS @ NYK,12/25/2011,L,240,104,39,76,51.3,2,5,40,24,31,77.4,13,28,41,28,7,5,19,28,-2
Boston Celtics,BOS @ MIA,12/27/2011,L,240,107,37,72,51.4,12,19,63.2,21,27,77.8,4,24,28,20,9,3,24,27,-8
Boston Celtics,BOS @ NOH,12/28/2011,L,240,78,29,78,37.2,7,17,41.2,13,18,72.2,13,24,37,16,4,12,13,22,-19
Boston Celtics,BOS vs. DET,12/30/2011,W,240,96,35,67,52.2,7,16,43.8,19,19,100,5,25,30,25,4,6,11,18,11
Boston Celtics,BOS @ WAS,1/1/2012,W,240,94,37,74,50,5,12,41.7,15,23,65.2,8,33,41,26,7,5,16,20,8
Boston Celtics,BOS vs. WAS,1/2/2012,W,240,100,38,83,45.8,10,20,50,14,21,66.7,12,31,43,28,3,4,17,23,8
Boston Celtics,BOS vs. NJN,1/4/2012,W,240,89,35,71,49.3,6,16,37.5,13,21,61.9,12,33,45,24,7,4,13,20,19
Boston Celtics,BOS vs. IND,1/6/2012,L,240,74,26,66,39.4,5,14,35.7,17,24,70.8,7,29,36,16,4,8,13,15,-13
Boston Celtics,BOS vs. DAL,1/11/2012,L,240,85,29,64,45.3,4,11,36.4,23,32,71.9,2,33,35,19,9,4,17,17,-5
Boston Celtics,BOS vs. CHI,1/13/2012,L,240,79,31,75,41.3,6,14,42.9,11,13,84.6,8,26,34,20,6,3,9,19,-9
Boston Celtics,BOS @ IND,1/14/2012,L,240,83,32,83,38.6,5,15,33.3,14,18,77.8,15,30,45,20,4,6,18,24,-14
Boston Celtics,BOS vs. OKC,1/16/2012,L,240,88,34,87,39.1,6,14,42.9,14,16,87.5,15,33,48,18,6,4,19,17,-9
Boston Celtics,BOS vs. TOR,1/18/2012,W,240,96,34,71,47.9,6,16,37.5,22,32,68.8,9,36,45,21,7,5,10,20,23
Boston Celtics,BOS vs. PHX,1/20/2012,L,240,71,30,74,40.5,4,10,40,7,9,77.8,7,25,32,20,7,5,18,19,-8
