Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Washington Wizards,WAS vs. NJN,12/26/2011,L,240,84,31,74,41.9,1,7,14.3,21,34,61.8,8,31,39,13,8,7,12,17,-6
Washington Wizards,WAS @ ATL,12/28/2011,L,240,83,30,77,39,6,16,37.5,17,22,77.3,6,26,32,16,10,3,18,24,-18
Washington Wizards,WAS @ MIL,12/30/2011,L,240,81,30,85,35.3,7,18,38.9,14,19,73.7,9,26,35,19,9,5,14,22,-21
Washington Wizards,WAS vs. BOS,1/1/2012,L,240,86,32,78,41,2,16,12.5,20,23,87,10,29,39,15,9,8,14,21,-8
Washington Wizards,WAS @ BOS,1/2/2012,L,240,92,35,83,42.2,3,11,27.3,19,23,82.6,13,29,42,14,10,10,13,17,-8
Washington Wizards,WAS @ ORL,1/4/2012,L,240,85,34,93,36.6,2,12,16.7,15,18,83.3,14,30,44,12,7,8,9,21,-18
Washington Wizards,WAS vs. NYK,1/6/2012,L,240,96,41,85,48.2,6,14,42.9,8,13,61.5,10,34,44,18,11,12,23,26,-3
Washington Wizards,WAS vs. MIN,1/8/2012,L,240,72,30,87,34.5,3,10,30,9,16,56.3,16,29,45,15,9,10,15,17,-21
Washington Wizards,WAS vs. TOR,1/10/2012,W,240,93,40,82,48.8,4,13,30.8,9,17,52.9,9,30,39,20,12,8,15,20,15
Washington Wizards,WAS @ CHI,1/11/2012,L,240,64,26,84,31,3,9,33.3,9,12,75,14,32,46,12,5,12,14,15,-14
Washington Wizards,WAS @ PHI,1/13/2012,L,240,89,36,81,44.4,4,17,23.5,13,20,65,9,28,37,18,8,5,19,16,-31
Washington Wizards,WAS vs. PHI,1/14/2012,L,240,90,38,88,43.2,3,14,21.4,11,17,64.7,17,36,53,19,2,8,18,18,-13
Washington Wizards,WAS vs. HOU,1/16/2012,L,240,106,39,80,48.8,3,11,27.3,25,32,78.1,13,30,43,16,7,4,15,22,-8
Washington Wizards,WAS vs. OKC,1/18/2012,W,240,105,33,86,38.4,8,21,38.1,31,43,72.1,19,33,52,18,10,7,18,23,3
Washington Wizards,WAS vs. DEN,1/20/2012,L,240,104,40,95,42.1,11,26,42.3,13,17,76.5,8,32,40,28,11,9,11,24,-4
Washington Wizards,WAS vs. BOS,1/22/2012,L,240,94,37,77,48.1,2,15,13.3,18,21,85.7,6,31,37,17,8,7,17,28,-6
Washington Wizards,WAS @ PHI,1/23/2012,L,240,83,32,74,43.2,0,7,0,19,27,70.4,9,29,38,15,3,5,9,17,-20
