Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
New York Knicks,NYK vs. BOS,12/25/2011,W,240,106,35,74,47.3,9,20,45,27,34,79.4,8,23,31,17,9,11,16,25,2
New York Knicks,NYK @ GSW,12/28/2011,L,240,78,28,70,40,4,21,19,18,25,72,4,27,31,15,7,0,15,21,-14
New York Knicks,NYK @ LAL,12/29/2011,L,240,82,21,67,31.3,6,22,27.3,34,41,82.9,9,23,32,15,11,6,13,20,-17
New York Knicks,NYK @ SAC,12/31/2011,W,240,114,40,89,44.9,10,28,35.7,24,27,88.9,17,26,43,26,7,6,12,35,22
New York Knicks,NYK vs. TOR,1/2/2012,L,240,85,28,78,35.9,10,35,28.6,19,25,76,6,33,39,14,8,3,13,24,-5
New York Knicks,NYK vs. CHA,1/4/2012,L,240,110,42,85,49.4,11,29,37.9,15,20,75,11,29,40,19,8,5,17,20,-8
New York Knicks,NYK @ WAS,1/6/2012,W,240,99,39,89,43.8,6,18,33.3,15,21,71.4,15,34,49,22,14,3,20,18,3
New York Knicks,NYK @ DET,1/7/2012,W,240,103,39,83,47,8,28,28.6,17,20,85,12,36,48,26,12,5,12,20,23
New York Knicks,NYK vs. CHA,1/9/2012,W,240,91,30,79,38,1,10,10,30,40,75,14,36,50,16,11,4,12,22,4
New York Knicks,NYK vs. PHI,1/11/2012,W,240,85,32,77,41.6,6,22,27.3,15,19,78.9,9,37,46,13,9,3,24,20,6
New York Knicks,NYK @ MEM,1/12/2012,L,240,83,31,83,37.3,11,26,42.3,10,11,90.9,8,33,41,19,8,3,18,23,-11
New York Knicks,NYK @ OKC,1/14/2012,L,240,92,34,83,41,5,19,26.3,19,23,82.6,15,28,43,18,12,3,22,23,-12
New York Knicks,NYK vs. ORL,1/16/2012,L,240,93,30,73,41.1,5,20,25,28,33,84.8,5,29,34,14,12,0,11,23,-9
New York Knicks,NYK vs. PHX,1/18/2012,L,240,88,32,86,37.2,4,15,26.7,20,30,66.7,18,36,54,19,11,3,17,16,-3
New York Knicks,NYK vs. MIL,1/20/2012,L,240,86,27,73,37,6,22,27.3,26,33,78.8,12,31,43,13,13,4,25,22,-14
New York Knicks,NYK vs. DEN,1/21/2012,L,290,114,44,97,45.4,11,33,33.3,15,21,71.4,11,39,50,24,8,7,24,34,-5
New York Knicks,NYK @ CHA,1/24/2012,W,240,111,39,78,50,7,19,36.8,26,33,78.8,13,40,53,26,6,8,13,21,33
New York Knicks,NYK @ CLE,1/25/2012,L,240,81,32,76,42.1,3,20,15,14,20,70,11,33,44,18,8,3,23,23,-10
