Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
San Antonio Spurs,SAS vs. MEM,12/26/2011,W,240,95,35,88,39.8,10,33,30.3,15,22,68.2,12,25,37,23,13,5,13,20,13
San Antonio Spurs,SAS vs. LAC,12/28/2011,W,240,115,45,80,56.3,10,19,52.6,15,15,100,7,36,43,27,3,1,17,23,25
San Antonio Spurs,SAS @ HOU,12/29/2011,L,240,85,35,93,37.6,2,17,11.8,13,20,65,22,24,46,12,4,7,12,10,-20
San Antonio Spurs,SAS vs. UTA,12/31/2011,W,240,104,36,74,48.6,10,16,62.5,22,31,71,5,41,46,26,4,5,19,21,15
San Antonio Spurs,SAS @ MIN,1/2/2012,L,240,96,36,82,43.9,7,20,35,17,21,81,9,21,30,26,9,3,9,15,-10
San Antonio Spurs,SAS vs. GSW,1/4/2012,W,240,101,37,78,47.4,10,17,58.8,17,24,70.8,9,36,45,23,4,7,13,14,6
San Antonio Spurs,SAS vs. DAL,1/5/2012,W,240,93,34,86,39.5,16,33,48.5,9,16,56.3,9,33,42,22,9,1,9,17,22
San Antonio Spurs,SAS vs. DEN,1/7/2012,W,240,121,49,89,55.1,9,20,45,14,18,77.8,15,23,38,27,6,5,16,19,4
San Antonio Spurs,SAS @ OKC,1/8/2012,L,240,96,35,84,41.7,7,12,58.3,19,25,76,10,32,42,20,9,2,11,22,-12
San Antonio Spurs,SAS @ MIL,1/10/2012,L,240,103,45,75,60,4,14,28.6,9,16,56.3,5,30,35,29,6,6,16,16,-3
San Antonio Spurs,SAS vs. HOU,1/11/2012,W,265,101,42,92,45.7,5,16,31.3,12,17,70.6,13,29,42,23,8,9,12,12,6
San Antonio Spurs,SAS vs. POR,1/13/2012,W,240,99,38,74,51.4,6,17,35.3,17,25,68,11,39,50,23,8,7,23,22,16
San Antonio Spurs,SAS vs. PHX,1/15/2012,W,240,102,40,81,49.4,5,19,26.3,17,23,73.9,8,40,48,27,7,6,14,15,11
San Antonio Spurs,SAS @ MIA,1/17/2012,L,240,98,38,80,47.5,10,25,40,12,17,70.6,11,25,36,21,7,1,17,18,-22
San Antonio Spurs,SAS @ ORL,1/18/2012,W,265,85,36,84,42.9,2,17,11.8,11,18,61.1,4,37,41,18,5,5,9,22,2
San Antonio Spurs,SAS vs. SAC,1/20/2012,L,240,86,31,82,37.8,5,25,20,19,21,90.5,13,32,45,19,7,2,13,16,-2
San Antonio Spurs,SAS @ HOU,1/21/2012,L,240,102,42,94,44.7,7,22,31.8,11,15,73.3,16,27,43,24,6,2,14,15,-3
San Antonio Spurs,SAS @ NOH,1/23/2012,W,240,104,41,75,54.7,7,16,43.8,15,20,75,4,23,27,28,8,1,10,10,2
San Antonio Spurs,SAS vs. ATL,1/25/2012,W,240,105,42,82,51.2,11,23,47.8,10,15,66.7,9,35,44,29,10,3,20,16,22
San Antonio Spurs,SAS @ MIN,1/27/2012,L,240,79,31,75,41.3,7,16,43.8,10,11,90.9,2,32,34,17,5,8,12,17,-8
San Antonio Spurs,SAS @ DAL,1/29/2012,L,265,100,39,94,41.5,12,25,48,10,19,52.6,14,38,52,23,7,2,10,17,-1
San Antonio Spurs,SAS @ MEM,1/30/2012,W,240,83,32,80,40,10,24,41.7,9,15,60,14,32,46,23,9,4,18,18,10
San Antonio Spurs,SAS vs. HOU,2/1/2012,W,240,99,35,76,46.1,7,18,38.9,22,31,71,8,30,38,15,10,2,13,15,8
San Antonio Spurs,SAS vs. NOH,2/2/2012,W,240,93,34,74,45.9,4,19,21.1,21,27,77.8,10,30,40,16,4,3,11,15,12
San Antonio Spurs,SAS vs. OKC,2/4/2012,W,240,107,37,88,42,12,23,52.2,21,25,84,11,34,45,21,4,7,10,22,11
San Antonio Spurs,SAS @ MEM,2/6/2012,W,240,89,34,73,46.6,7,16,43.8,14,21,66.7,9,37,46,15,7,9,19,19,5
San Antonio Spurs,SAS @ PHI,2/8/2012,W,240,100,37,84,44,5,15,33.3,21,26,80.8,11,37,48,23,6,5,7,14,10
San Antonio Spurs,SAS @ NJN,2/11/2012,W,240,103,42,80,52.5,7,22,31.8,12,17,70.6,10,33,43,25,8,6,13,17,14
San Antonio Spurs,SAS @ DET,2/14/2012,W,240,99,36,83,43.4,6,14,42.9,21,32,65.6,12,30,42,23,9,6,13,25,4
San Antonio Spurs,SAS @ TOR,2/15/2012,W,240,113,41,76,53.9,8,19,42.1,23,25,92,5,32,37,23,4,2,16,11,7
San Antonio Spurs,SAS @ LAC,2/18/2012,W,265,103,40,92,43.5,12,28,42.9,11,21,52.4,12,30,42,23,9,7,9,22,3
San Antonio Spurs,SAS @ UTA,2/20/2012,W,240,106,36,78,46.2,10,21,47.6,24,30,80,7,26,33,22,10,4,15,17,4
San Antonio Spurs,SAS @ POR,2/21/2012,L,240,97,32,84,38.1,8,20,40,25,32,78.1,11,22,33,13,6,2,13,14,-40
San Antonio Spurs,SAS @ DEN,2/23/2012,W,240,114,41,86,47.7,13,27,48.1,19,23,82.6,10,35,45,29,7,4,8,18,15
San Antonio Spurs,SAS vs. CHI,2/29/2012,L,240,89,37,86,43,8,20,40,7,12,58.3,10,32,42,20,8,5,15,19,-7
San Antonio Spurs,SAS vs. CHA,3/2/2012,W,240,102,39,82,47.6,10,20,50,14,21,66.7,14,41,55,20,10,5,19,17,30
San Antonio Spurs,SAS vs. DEN,3/4/2012,L,240,94,32,72,44.4,10,27,37,20,27,74.1,5,35,40,22,6,6,14,22,-5
San Antonio Spurs,SAS vs. NYK,3/7/2012,W,240,118,46,85,54.1,7,19,36.8,19,25,76,10,37,47,21,8,2,17,13,13
San Antonio Spurs,SAS vs. LAC,3/9/2012,L,240,108,38,78,48.7,12,30,40,20,32,62.5,9,26,35,22,4,3,11,21,-12
San Antonio Spurs,SAS vs. WAS,3/12/2012,W,240,112,47,87,54,8,22,36.4,10,19,52.6,12,34,46,30,6,2,10,13,15
San Antonio Spurs,SAS vs. ORL,3/14/2012,W,240,122,43,83,51.8,13,26,50,23,27,85.2,11,34,45,27,2,3,6,14,11
San Antonio Spurs,SAS @ OKC,3/16/2012,W,240,114,45,87,51.7,9,19,47.4,15,25,60,15,34,49,16,12,8,19,18,9
San Antonio Spurs,SAS @ DAL,3/17/2012,L,240,99,39,79,49.4,11,24,45.8,10,18,55.6,5,30,35,24,4,3,11,24,-7
San Antonio Spurs,SAS vs. MIN,3/21/2012,W,240,116,45,95,47.4,7,19,36.8,19,25,76,17,39,56,29,10,3,14,21,16
San Antonio Spurs,SAS vs. DAL,3/23/2012,W,240,104,43,88,48.9,9,25,36,9,11,81.8,12,42,54,28,6,7,13,17,17
San Antonio Spurs,SAS @ NOH,3/24/2012,W,240,89,36,90,40,2,19,10.5,15,17,88.2,16,26,42,17,9,6,7,14,3
San Antonio Spurs,SAS vs. PHI,3/25/2012,W,240,93,37,81,45.7,7,28,25,12,18,66.7,8,38,46,21,15,6,18,16,17
