Wed Feb 1 2012,Charlotte Bobcats,68,Portland Trail Blazers,112
Wed Feb 1 2012,Houston Rockets,91,San Antonio Spurs,99
Wed Feb 1 2012,Los Angeles Clippers,107,Utah Jazz,105
Thu Feb 2 2012,Memphis Grizzlies,96,Atlanta Hawks,77
Thu Feb 2 2012,Utah Jazz,101,Golden State Warriors,119
Thu Feb 2 2012,Denver Nuggets,112,Los Angeles Clippers,91
Thu Feb 2 2012,Chicago Bulls,105,New York Knicks,102
Thu Feb 2 2012,Portland Trail Blazers,92,Sacramento Kings,95
Thu Feb 2 2012,New Orleans Hornets,81,San Antonio Spurs,93
Fri Feb 3 2012,New York Knicks,89,Boston Celtics,91
Fri Feb 3 2012,Indiana Pacers,98,Dallas Mavericks,87
Fri Feb 3 2012,Los Angeles Lakers,93,Denver Nuggets,89
Fri Feb 3 2012,Milwaukee Bucks,80,Detroit Pistons,88
Fri Feb 3 2012,Phoenix Suns,81,Houston Rockets,99
Fri Feb 3 2012,Minnesota Timberwolves,108,New Jersey Nets,105
Fri Feb 3 2012,Memphis Grizzlies,94,Oklahoma City Thunder,101
Fri Feb 3 2012,Cleveland Cavaliers,94,Orlando Magic,102
Fri Feb 3 2012,Miami Heat,99,Philadelphia 76ers,79
Fri Feb 3 2012,Washington Wizards,89,Toronto Raptors,106
Sat Feb 4 2012,Philadelphia 76ers,98,Atlanta Hawks,87
Sat Feb 4 2012,Dallas Mavericks,88,Cleveland Cavaliers,91
Sat Feb 4 2012,New Orleans Hornets,87,Detroit Pistons,89
Sat Feb 4 2012,Orlando Magic,85,Indiana Pacers,81
Sat Feb 4 2012,Chicago Bulls,113,Milwaukee Bucks,90
Sat Feb 4 2012,Houston Rockets,91,Minnesota Timberwolves,100
Sat Feb 4 2012,New Jersey Nets,92,New York Knicks,99
Sat Feb 4 2012,Charlotte Bobcats,89,Phoenix Suns,95
Sat Feb 4 2012,Denver Nuggets,97,Portland Trail Blazers,117
Sat Feb 4 2012,Golden State Warriors,106,Sacramento Kings,114
Sat Feb 4 2012,Oklahoma City Thunder,96,San Antonio Spurs,107
Sat Feb 4 2012,Los Angeles Lakers,87,Utah Jazz,96
Sat Feb 4 2012,Los Angeles Clippers,107,Washington Wizards,81
Sun Feb 5 2012,Memphis Grizzlies,80,Boston Celtics,98
Sun Feb 5 2012,Toronto Raptors,89,Miami Heat,95
Mon Feb 6 2012,Phoenix Suns,99,Atlanta Hawks,90
Mon Feb 6 2012,Houston Rockets,99,Denver Nuggets,90
Mon Feb 6 2012,San Antonio Spurs,89,Memphis Grizzlies,84
Mon Feb 6 2012,Chicago Bulls,108,New Jersey Nets,87
Mon Feb 6 2012,Sacramento Kings,100,New Orleans Hornets,92
Mon Feb 6 2012,Utah Jazz,88,New York Knicks,99
Mon Feb 6 2012,Los Angeles Clippers,107,Orlando Magic,102
Mon Feb 6 2012,Los Angeles Lakers,90,Philadelphia 76ers,95
Mon Feb 6 2012,Oklahoma City Thunder,111,Portland Trail Blazers,107
Mon Feb 6 2012,Toronto Raptors,108,Washington Wizards,111
Tue Feb 7 2012,Charlotte Bobcats,84,Boston Celtics,94
Tue Feb 7 2012,Oklahoma City Thunder,119,Golden State Warriors,116
Tue Feb 7 2012,Utah Jazz,99,Indiana Pacers,104
Tue Feb 7 2012,Cleveland Cavaliers,91,Miami Heat,107
Tue Feb 7 2012,Phoenix Suns,107,Milwaukee Bucks,105
Tue Feb 7 2012,Sacramento Kings,84,Minnesota Timberwolves,86
Wed Feb 8 2012,Indiana Pacers,87,Atlanta Hawks,97
Wed Feb 8 2012,Los Angeles Clippers,92,Cleveland Cavaliers,99
Wed Feb 8 2012,Dallas Mavericks,105,Denver Nuggets,95
Wed Feb 8 2012,Minnesota Timberwolves,80,Memphis Grizzlies,85
Wed Feb 8 2012,Detroit Pistons,99,New Jersey Nets,92
Wed Feb 8 2012,Chicago Bulls,90,New Orleans Hornets,67
Wed Feb 8 2012,Miami Heat,89,Orlando Magic,102
Wed Feb 8 2012,San Antonio Spurs,100,Philadelphia 76ers,90
Wed Feb 8 2012,Houston Rockets,103,Portland Trail Blazers,96
Wed Feb 8 2012,Milwaukee Bucks,105,Toronto Raptors,99
Wed Feb 8 2012,New York Knicks,107,Washington Wizards,93
Thu Feb 9 2012,Los Angeles Lakers,88,Boston Celtics,87
Thu Feb 9 2012,Golden State Warriors,109,Denver Nuggets,101
Thu Feb 9 2012,Houston Rockets,96,Phoenix Suns,89
Thu Feb 9 2012,Oklahoma City Thunder,101,Sacramento Kings,106
Fri Feb 10 2012,Chicago Bulls,95,Charlotte Bobcats,64
Fri Feb 10 2012,Milwaukee Bucks,113,Cleveland Cavaliers,112
Fri Feb 10 2012,New Jersey Nets,92,Detroit Pistons,109
Fri Feb 10 2012,Indiana Pacers,92,Memphis Grizzlies,98
Fri Feb 10 2012,Dallas Mavericks,104,Minnesota Timberwolves,97
Fri Feb 10 2012,Portland Trail Blazers,94,New Orleans Hornets,86
Fri Feb 10 2012,Los Angeles Lakers,85,New York Knicks,92
Fri Feb 10 2012,Atlanta Hawks,89,Orlando Magic,87
Fri Feb 10 2012,Los Angeles Clippers,78,Philadelphia 76ers,77
Fri Feb 10 2012,Boston Celtics,74,Toronto Raptors,86
Fri Feb 10 2012,Oklahoma City Thunder,101,Utah Jazz,87
Fri Feb 10 2012,Miami Heat,106,Washington Wizards,89
Sat Feb 11 2012,Los Angeles Clippers,111,Charlotte Bobcats,86
Sat Feb 11 2012,Philadelphia 76ers,99,Cleveland Cavaliers,84
Sat Feb 11 2012,Portland Trail Blazers,94,Dallas Mavericks,97
Sat Feb 11 2012,Denver Nuggets,113,Indiana Pacers,109
Sat Feb 11 2012,Orlando Magic,99,Milwaukee Bucks,94
Sat Feb 11 2012,New York Knicks,100,Minnesota Timberwolves,98
Sat Feb 11 2012,San Antonio Spurs,103,New Jersey Nets,89
Sat Feb 11 2012,Phoenix Suns,98,Sacramento Kings,84
Sun Feb 12 2012,Miami Heat,107,Atlanta Hawks,87
Sun Feb 12 2012,Chicago Bulls,91,Boston Celtics,95
Sun Feb 12 2012,Washington Wizards,98,Detroit Pistons,77
Sun Feb 12 2012,Houston Rockets,97,Golden State Warriors,106
Sun Feb 12 2012,Utah Jazz,98,Memphis Grizzlies,88
Sun Feb 12 2012,Los Angeles Lakers,94,Toronto Raptors,92
Mon Feb 13 2012,Philadelphia 76ers,98,Charlotte Bobcats,89
Mon Feb 13 2012,Los Angeles Clippers,92,Dallas Mavericks,96
Mon Feb 13 2012,Phoenix Suns,96,Golden State Warriors,102
Mon Feb 13 2012,Miami Heat,114,Milwaukee Bucks,96
Mon Feb 13 2012,Utah Jazz,80,New Orleans Hornets,86
Mon Feb 13 2012,Minnesota Timberwolves,89,Orlando Magic,102
Tue Feb 14 2012,Sacramento Kings,115,Chicago Bulls,121
Tue Feb 14 2012,Phoenix Suns,92,Denver Nuggets,109
Tue Feb 14 2012,San Antonio Spurs,99,Detroit Pistons,95
Tue Feb 14 2012,Miami Heat,105,Indiana Pacers,90
Tue Feb 14 2012,Atlanta Hawks,78,Los Angeles Lakers,86
Tue Feb 14 2012,Houston Rockets,83,Memphis Grizzlies,93
Tue Feb 14 2012,Utah Jazz,85,Oklahoma City Thunder,111
Tue Feb 14 2012,Washington Wizards,124,Portland Trail Blazers,109
Tue Feb 14 2012,New York Knicks,90,Toronto Raptors,87
Wed Feb 15 2012,Detroit Pistons,98,Boston Celtics,88
Wed Feb 15 2012,Indiana Pacers,87,Cleveland Cavaliers,98
Wed Feb 15 2012,Denver Nuggets,84,Dallas Mavericks,102
Wed Feb 15 2012,Portland Trail Blazers,93,Golden State Warriors,91
Wed Feb 15 2012,Oklahoma City Thunder,95,Houston Rockets,96
Wed Feb 15 2012,Washington Wizards,84,Los Angeles Clippers,102
Wed Feb 15 2012,New Orleans Hornets,92,Milwaukee Bucks,89
Wed Feb 15 2012,Charlotte Bobcats,90,Minnesota Timberwolves,102
Wed Feb 15 2012,Memphis Grizzlies,105,New Jersey Nets,100
Wed Feb 15 2012,Sacramento Kings,85,New York Knicks,100
Wed Feb 15 2012,Philadelphia 76ers,87,Orlando Magic,103
Wed Feb 15 2012,Atlanta Hawks,101,Phoenix Suns,99
Wed Feb 15 2012,San Antonio Spurs,113,Toronto Raptors,106
Thu Feb 16 2012,Boston Celtics,80,Chicago Bulls,89
Thu Feb 16 2012,New Jersey Nets,88,Indiana Pacers,93
Thu Feb 16 2012,Los Angeles Clippers,74,Portland Trail Blazers,71
Fri Feb 17 2012,Miami Heat,111,Cleveland Cavaliers,87
Fri Feb 17 2012,Sacramento Kings,108,Detroit Pistons,114
Fri Feb 17 2012,Minnesota Timberwolves,111,Houston Rockets,98
Fri Feb 17 2012,Phoenix Suns,99,Los Angeles Lakers,111
Fri Feb 17 2012,Denver Nuggets,102,Memphis Grizzlies,103
Fri Feb 17 2012,New Orleans Hornets,89,New York Knicks,85
Fri Feb 17 2012,Golden State Warriors,87,Oklahoma City Thunder,110
Fri Feb 17 2012,Milwaukee Bucks,85,Orlando Magic,94
Fri Feb 17 2012,Dallas Mavericks,82,Philadelphia 76ers,75
Fri Feb 17 2012,Charlotte Bobcats,98,Toronto Raptors,91
Fri Feb 17 2012,Washington Wizards,100,Utah Jazz,114
Sat Feb 18 2012,New Jersey Nets,97,Chicago Bulls,85
Sat Feb 18 2012,San Antonio Spurs,103,Los Angeles Clippers,100
Sat Feb 18 2012,Golden State Warriors,103,Memphis Grizzlies,104
Sat Feb 18 2012,Atlanta Hawks,77,Portland Trail Blazers,97
Sun Feb 19 2012,Sacramento Kings,92,Cleveland Cavaliers,93
Sun Feb 19 2012,Boston Celtics,81,Detroit Pistons,96
Sun Feb 19 2012,Utah Jazz,85,Houston Rockets,101
Sun Feb 19 2012,Charlotte Bobcats,73,Indiana Pacers,108
Sun Feb 19 2012,Orlando Magic,78,Miami Heat,90
Sun Feb 19 2012,Philadelphia 76ers,91,Minnesota Timberwolves,92
Sun Feb 19 2012,Milwaukee Bucks,92,New Jersey Nets,85
Sun Feb 19 2012,Dallas Mavericks,97,New York Knicks,104
Sun Feb 19 2012,Denver Nuggets,118,Oklahoma City Thunder,124
Sun Feb 19 2012,Los Angeles Lakers,90,Phoenix Suns,102
Mon Feb 20 2012,Atlanta Hawks,79,Chicago Bulls,90
Mon Feb 20 2012,Boston Celtics,73,Dallas Mavericks,89
Mon Feb 20 2012,Minnesota Timberwolves,101,Denver Nuggets,103
Mon Feb 20 2012,Los Angeles Clippers,97,Golden State Warriors,104
Mon Feb 20 2012,Memphis Grizzlies,93,Houston Rockets,97
Mon Feb 20 2012,Portland Trail Blazers,92,Los Angeles Lakers,103
Mon Feb 20 2012,Orlando Magic,93,Milwaukee Bucks,90
Mon Feb 20 2012,New Jersey Nets,100,New York Knicks,92
Mon Feb 20 2012,New Orleans Hornets,93,Oklahoma City Thunder,101
Mon Feb 20 2012,Washington Wizards,88,Phoenix Suns,104
Mon Feb 20 2012,San Antonio Spurs,106,Utah Jazz,102
Tue Feb 21 2012,Detroit Pistons,100,Cleveland Cavaliers,101
Tue Feb 21 2012,New Orleans Hornets,108,Indiana Pacers,117
Tue Feb 21 2012,Philadelphia 76ers,76,Memphis Grizzlies,89
Tue Feb 21 2012,Sacramento Kings,108,Miami Heat,120
Tue Feb 21 2012,San Antonio Spurs,97,Portland Trail Blazers,137
Wed Feb 22 2012,Indiana Pacers,102,Charlotte Bobcats,88
Wed Feb 22 2012,Milwaukee Bucks,91,Chicago Bulls,110
Wed Feb 22 2012,New Orleans Hornets,89,Cleveland Cavaliers,84
Wed Feb 22 2012,Los Angeles Lakers,96,Dallas Mavericks,91
Wed Feb 22 2012,Philadelphia 76ers,87,Houston Rockets,93
Wed Feb 22 2012,Denver Nuggets,95,Los Angeles Clippers,103
Wed Feb 22 2012,Utah Jazz,98,Minnesota Timberwolves,100
Wed Feb 22 2012,Orlando Magic,108,New Jersey Nets,91
Wed Feb 22 2012,Atlanta Hawks,82,New York Knicks,99
Wed Feb 22 2012,Boston Celtics,104,Oklahoma City Thunder,119
Wed Feb 22 2012,Golden State Warriors,106,Phoenix Suns,104
Wed Feb 22 2012,Detroit Pistons,93,Toronto Raptors,103
Wed Feb 22 2012,Sacramento Kings,115,Washington Wizards,107
Thu Feb 23 2012,Orlando Magic,78,Atlanta Hawks,83
Thu Feb 23 2012,San Antonio Spurs,114,Denver Nuggets,99
Thu Feb 23 2012,New York Knicks,88,Miami Heat,102
Thu Feb 23 2012,Los Angeles Lakers,85,Oklahoma City Thunder,100
Tue Feb 28 2012,New Orleans Hornets,95,Chicago Bulls,99
Tue Feb 28 2012,Boston Celtics,86,Cleveland Cavaliers,83
Tue Feb 28 2012,New Jersey Nets,93,Dallas Mavericks,92
Tue Feb 28 2012,Philadelphia 76ers,97,Detroit Pistons,68
Tue Feb 28 2012,Toronto Raptors,85,Houston Rockets,88
Tue Feb 28 2012,Golden State Warriors,78,Indiana Pacers,102
Tue Feb 28 2012,Minnesota Timberwolves,109,Los Angeles Clippers,97
Tue Feb 28 2012,Washington Wizards,118,Milwaukee Bucks,119
Tue Feb 28 2012,Utah Jazz,96,Sacramento Kings,103
Wed Feb 29 2012,Golden State Warriors,85,Atlanta Hawks,82
Wed Feb 29 2012,Milwaukee Bucks,96,Boston Celtics,102
Wed Feb 29 2012,Portland Trail Blazers,95,Denver Nuggets,104
Wed Feb 29 2012,Charlotte Bobcats,94,Detroit Pistons,109
Wed Feb 29 2012,Minnesota Timberwolves,85,Los Angeles Lakers,104
Wed Feb 29 2012,Dallas Mavericks,85,Memphis Grizzlies,96
Wed Feb 29 2012,Toronto Raptors,95,New Orleans Hornets,84
Wed Feb 29 2012,Cleveland Cavaliers,103,New York Knicks,120
Wed Feb 29 2012,Oklahoma City Thunder,92,Philadelphia 76ers,88
Wed Feb 29 2012,Chicago Bulls,96,San Antonio Spurs,89
Wed Feb 29 2012,Houston Rockets,83,Utah Jazz,104
Wed Feb 29 2012,Orlando Magic,102,Washington Wizards,95
Thu Mar 1 2012,Oklahoma City Thunder,105,Orlando Magic,102
Thu Mar 1 2012,Minnesota Timberwolves,95,Phoenix Suns,104
Thu Mar 1 2012,Miami Heat,107,Portland Trail Blazers,93
Thu Mar 1 2012,Los Angeles Clippers,108,Sacramento Kings,100
Fri Mar 2 2012,Milwaukee Bucks,94,Atlanta Hawks,99
Fri Mar 2 2012,New Jersey Nets,94,Boston Celtics,107
Fri Mar 2 2012,Chicago Bulls,112,Cleveland Cavaliers,91
Fri Mar 2 2012,Denver Nuggets,117,Houston Rockets,105
Fri Mar 2 2012,Sacramento Kings,107,Los Angeles Lakers,115
Fri Mar 2 2012,Dallas Mavericks,92,New Orleans Hornets,97
Fri Mar 2 2012,Golden State Warriors,83,Philadelphia 76ers,105
Fri Mar 2 2012,Los Angeles Clippers,78,Phoenix Suns,81
Fri Mar 2 2012,Charlotte Bobcats,72,San Antonio Spurs,102
Fri Mar 2 2012,Memphis Grizzlies,102,Toronto Raptors,99
Fri Mar 2 2012,Miami Heat,98,Utah Jazz,99
Sat Mar 3 2012,Oklahoma City Thunder,90,Atlanta Hawks,97
Sat Mar 3 2012,Utah Jazz,96,Dallas Mavericks,102
Sat Mar 3 2012,Detroit Pistons,83,Memphis Grizzlies,100
Sat Mar 3 2012,Indiana Pacers,102,New Orleans Hornets,84
Sat Mar 3 2012,Milwaukee Bucks,98,Orlando Magic,114
Sat Mar 3 2012,Minnesota Timberwolves,122,Portland Trail Blazers,110
Sat Mar 3 2012,Cleveland Cavaliers,98,Washington Wizards,101
Sun Mar 4 2012,New York Knicks,111,Boston Celtics,115
Sun Mar 4 2012,New Jersey Nets,104,Charlotte Bobcats,101
Sun Mar 4 2012,Los Angeles Clippers,105,Houston Rockets,103
Sun Mar 4 2012,Miami Heat,83,Los Angeles Lakers,93
Sun Mar 4 2012,Chicago Bulls,96,Philadelphia 76ers,91
Sun Mar 4 2012,Sacramento Kings,88,Phoenix Suns,96
Sun Mar 4 2012,Denver Nuggets,99,San Antonio Spurs,94
Sun Mar 4 2012,Golden State Warriors,75,Toronto Raptors,83
Mon Mar 5 2012,Indiana Pacers,72,Chicago Bulls,92
Mon Mar 5 2012,Utah Jazz,109,Cleveland Cavaliers,100
Mon Mar 5 2012,Sacramento Kings,116,Denver Nuggets,119
Mon Mar 5 2012,Philadelphia 76ers,93,Milwaukee Bucks,97
Mon Mar 5 2012,Los Angeles Clippers,94,Minnesota Timberwolves,95
Mon Mar 5 2012,Dallas Mavericks,91,Oklahoma City Thunder,95
Mon Mar 5 2012,New Orleans Hornets,74,Portland Trail Blazers,86
Mon Mar 5 2012,Orlando Magic,92,Toronto Raptors,88
Mon Mar 5 2012,Golden State Warriors,120,Washington Wizards,100
Tue Mar 6 2012,Houston Rockets,92,Boston Celtics,97
Tue Mar 6 2012,Orlando Magic,84,Charlotte Bobcats,100
Tue Mar 6 2012,New York Knicks,85,Dallas Mavericks,95
Tue Mar 6 2012,Los Angeles Lakers,85,Detroit Pistons,88
Tue Mar 6 2012,Atlanta Hawks,101,Indiana Pacers,96
Tue Mar 6 2012,New Jersey Nets,78,Miami Heat,108
Wed Mar 7 2012,Utah Jazz,99,Charlotte Bobcats,93
Wed Mar 7 2012,Cleveland Cavaliers,100,Denver Nuggets,99
Wed Mar 7 2012,Memphis Grizzlies,110,Golden State Warriors,92
Wed Mar 7 2012,Atlanta Hawks,86,Miami Heat,89
Wed Mar 7 2012,Chicago Bulls,106,Milwaukee Bucks,104
Wed Mar 7 2012,Portland Trail Blazers,94,Minnesota Timberwolves,106
Wed Mar 7 2012,Los Angeles Clippers,100,New Jersey Nets,101
Wed Mar 7 2012,Phoenix Suns,104,Oklahoma City Thunder,115
Wed Mar 7 2012,Boston Celtics,71,Philadelphia 76ers,103
Wed Mar 7 2012,New Orleans Hornets,98,Sacramento Kings,99
Wed Mar 7 2012,New York Knicks,105,San Antonio Spurs,118
Wed Mar 7 2012,Houston Rockets,98,Toronto Raptors,116
Wed Mar 7 2012,Los Angeles Lakers,101,Washington Wizards,106
Thu Mar 8 2012,Orlando Magic,99,Chicago Bulls,94
Thu Mar 8 2012,Dallas Mavericks,94,Phoenix Suns,96
Fri Mar 9 2012,Portland Trail Blazers,86,Boston Celtics,104
Fri Mar 9 2012,New Jersey Nets,83,Charlotte Bobcats,74
Fri Mar 9 2012,New Orleans Hornets,97,Denver Nuggets,110
Fri Mar 9 2012,Atlanta Hawks,85,Detroit Pistons,86
Fri Mar 9 2012,New York Knicks,114,Milwaukee Bucks,119
Fri Mar 9 2012,Los Angeles Lakers,105,Minnesota Timberwolves,102
Fri Mar 9 2012,Cleveland Cavaliers,96,Oklahoma City Thunder,90
Fri Mar 9 2012,Utah Jazz,91,Philadelphia 76ers,104
Fri Mar 9 2012,Dallas Mavericks,97,Sacramento Kings,110
Fri Mar 9 2012,Los Angeles Clippers,120,San Antonio Spurs,108
Sat Mar 10 2012,Utah Jazz,97,Chicago Bulls,111
Sat Mar 10 2012,Toronto Raptors,86,Detroit Pistons,105
Sat Mar 10 2012,Dallas Mavericks,87,Golden State Warriors,111
Sat Mar 10 2012,Indiana Pacers,91,Miami Heat,93
Sat Mar 10 2012,New Orleans Hornets,95,Minnesota Timberwolves,89
Sat Mar 10 2012,Houston Rockets,112,New Jersey Nets,106
Sat Mar 10 2012,Charlotte Bobcats,95,Oklahoma City Thunder,122
Sat Mar 10 2012,Memphis Grizzlies,91,Phoenix Suns,98
Sat Mar 10 2012,Portland Trail Blazers,110,Washington Wizards,99
Sun Mar 11 2012,Houston Rockets,107,Cleveland Cavaliers,118
Sun Mar 11 2012,Memphis Grizzlies,94,Denver Nuggets,91
Sun Mar 11 2012,Golden State Warriors,97,Los Angeles Clippers,93
Sun Mar 11 2012,Boston Celtics,94,Los Angeles Lakers,97
Sun Mar 11 2012,Philadelphia 76ers,106,New York Knicks,94
Sun Mar 11 2012,Indiana Pacers,94,Orlando Magic,107
Sun Mar 11 2012,Atlanta Hawks,106,Sacramento Kings,99
Sun Mar 11 2012,Milwaukee Bucks,105,Toronto Raptors,99
Mon Mar 12 2012,New York Knicks,99,Chicago Bulls,104
Mon Mar 12 2012,Boston Celtics,94,Los Angeles Clippers,85
Mon Mar 12 2012,Milwaukee Bucks,105,New Jersey Nets,99
Mon Mar 12 2012,Charlotte Bobcats,73,New Orleans Hornets,71
Mon Mar 12 2012,Minnesota Timberwolves,127,Phoenix Suns,124
Mon Mar 12 2012,Washington Wizards,97,San Antonio Spurs,112
Mon Mar 12 2012,Detroit Pistons,90,Utah Jazz,105
Tue Mar 13 2012,Toronto Raptors,96,Cleveland Cavaliers,88
Tue Mar 13 2012,Washington Wizards,98,Dallas Mavericks,107
Tue Mar 13 2012,Atlanta Hawks,117,Denver Nuggets,118
Tue Mar 13 2012,Portland Trail Blazers,75,Indiana Pacers,92
Tue Mar 13 2012,Los Angeles Lakers,116,Memphis Grizzlies,111
Tue Mar 13 2012,Houston Rockets,104,Oklahoma City Thunder,103
Tue Mar 13 2012,Miami Heat,98,Orlando Magic,104
Tue Mar 13 2012,Golden State Warriors,115,Sacramento Kings,89
Wed Mar 14 2012,Miami Heat,102,Chicago Bulls,106
Wed Mar 14 2012,Boston Celtics,105,Golden State Warriors,103
Wed Mar 14 2012,Charlotte Bobcats,87,Houston Rockets,107
Wed Mar 14 2012,Philadelphia 76ers,94,Indiana Pacers,111
Wed Mar 14 2012,Atlanta Hawks,82,Los Angeles Clippers,96
Wed Mar 14 2012,Cleveland Cavaliers,105,Milwaukee Bucks,115
Wed Mar 14 2012,Toronto Raptors,84,New Jersey Nets,98
Wed Mar 14 2012,Los Angeles Lakers,107,New Orleans Hornets,101
Wed Mar 14 2012,Portland Trail Blazers,79,New York Knicks,121
Wed Mar 14 2012,Utah Jazz,111,Phoenix Suns,120
Wed Mar 14 2012,Detroit Pistons,124,Sacramento Kings,112
Wed Mar 14 2012,Orlando Magic,111,San Antonio Spurs,122
Thu Mar 15 2012,Charlotte Bobcats,96,Dallas Mavericks,101
Thu Mar 15 2012,Oklahoma City Thunder,103,Denver Nuggets,90
Thu Mar 15 2012,Phoenix Suns,91,Los Angeles Clippers,87
Thu Mar 15 2012,Washington Wizards,99,New Orleans Hornets,89
Thu Mar 15 2012,Minnesota Timberwolves,105,Utah Jazz,111
Fri Mar 16 2012,Washington Wizards,88,Atlanta Hawks,102
Fri Mar 16 2012,Portland Trail Blazers,100,Chicago Bulls,89
Fri Mar 16 2012,Milwaukee Bucks,120,Golden State Warriors,98
Fri Mar 16 2012,Minnesota Timberwolves,92,Los Angeles Lakers,97
Fri Mar 16 2012,Toronto Raptors,114,Memphis Grizzlies,110
Fri Mar 16 2012,Indiana Pacers,100,New York Knicks,115
Fri Mar 16 2012,San Antonio Spurs,114,Oklahoma City Thunder,105
Fri Mar 16 2012,New Jersey Nets,70,Orlando Magic,86
Fri Mar 16 2012,Miami Heat,84,Philadelphia 76ers,78
Fri Mar 16 2012,Detroit Pistons,101,Phoenix Suns,109
Fri Mar 16 2012,Boston Celtics,95,Sacramento Kings,120
Sat Mar 17 2012,Toronto Raptors,103,Charlotte Bobcats,107
Sat Mar 17 2012,Philadelphia 76ers,80,Chicago Bulls,89
Sat Mar 17 2012,San Antonio Spurs,99,Dallas Mavericks,106
Sat Mar 17 2012,Boston Celtics,91,Denver Nuggets,98
Sat Mar 17 2012,New York Knicks,102,Indiana Pacers,88
Sat Mar 17 2012,Houston Rockets,91,Los Angeles Clippers,95
Sat Mar 17 2012,New Orleans Hornets,102,New Jersey Nets,94
Sat Mar 17 2012,Golden State Warriors,92,Utah Jazz,99
Sun Mar 18 2012,Atlanta Hawks,103,Cleveland Cavaliers,87
Sun Mar 18 2012,Detroit Pistons,83,Los Angeles Clippers,87
Sun Mar 18 2012,Utah Jazz,103,Los Angeles Lakers,99
Sun Mar 18 2012,Washington Wizards,92,Memphis Grizzlies,97
Sun Mar 18 2012,Orlando Magic,81,Miami Heat,91
Sun Mar 18 2012,Portland Trail Blazers,95,Oklahoma City Thunder,111
Sun Mar 18 2012,Houston Rockets,86,Phoenix Suns,99
Sun Mar 18 2012,Minnesota Timberwolves,99,Sacramento Kings,115
Mon Mar 19 2012,Boston Celtics,79,Atlanta Hawks,76
Mon Mar 19 2012,Philadelphia 76ers,105,Charlotte Bobcats,80
Mon Mar 19 2012,Dallas Mavericks,112,Denver Nuggets,95
Mon Mar 19 2012,Minnesota Timberwolves,97,Golden State Warriors,93
Mon Mar 19 2012,Cleveland Cavaliers,105,New Jersey Nets,100
Mon Mar 19 2012,Chicago Bulls,85,Orlando Magic,59
Tue Mar 20 2012,Los Angeles Lakers,104,Houston Rockets,107
Tue Mar 20 2012,Los Angeles Clippers,89,Indiana Pacers,102
Tue Mar 20 2012,Phoenix Suns,95,Miami Heat,99
Tue Mar 20 2012,Toronto Raptors,87,New York Knicks,106
Tue Mar 20 2012,Milwaukee Bucks,116,Portland Trail Blazers,87
Tue Mar 20 2012,Memphis Grizzlies,110,Sacramento Kings,119
Tue Mar 20 2012,Oklahoma City Thunder,90,Utah Jazz,97
Wed Mar 21 2012,Cleveland Cavaliers,102,Atlanta Hawks,103
Wed Mar 21 2012,Los Angeles Lakers,109,Dallas Mavericks,93
Wed Mar 21 2012,Detroit Pistons,115,Denver Nuggets,116
Wed Mar 21 2012,Washington Wizards,108,New Jersey Nets,89
Wed Mar 21 2012,Golden State Warriors,101,New Orleans Hornets,92
Wed Mar 21 2012,Los Angeles Clippers,91,Oklahoma City Thunder,114
Wed Mar 21 2012,Phoenix Suns,93,Orlando Magic,103
Wed Mar 21 2012,New York Knicks,82,Philadelphia 76ers,79
Wed Mar 21 2012,Minnesota Timberwolves,100,San Antonio Spurs,116
Wed Mar 21 2012,Chicago Bulls,94,Toronto Raptors,82
Thu Mar 22 2012,Golden State Warriors,83,Houston Rockets,109
Thu Mar 22 2012,Boston Celtics,100,Milwaukee Bucks,91
Thu Mar 22 2012,Los Angeles Clippers,90,New Orleans Hornets,97
Thu Mar 22 2012,Memphis Grizzlies,93,Portland Trail Blazers,97
Thu Mar 22 2012,Utah Jazz,103,Sacramento Kings,102
Thu Mar 22 2012,Indiana Pacers,85,Washington Wizards,83
Fri Mar 23 2012,New Jersey Nets,84,Atlanta Hawks,93
Fri Mar 23 2012,Milwaukee Bucks,112,Charlotte Bobcats,92
Fri Mar 23 2012,Miami Heat,88,Detroit Pistons,73
Fri Mar 23 2012,Phoenix Suns,113,Indiana Pacers,111
Fri Mar 23 2012,Portland Trail Blazers,96,Los Angeles Lakers,103
Fri Mar 23 2012,Minnesota Timberwolves,140,Oklahoma City Thunder,149
Fri Mar 23 2012,Cleveland Cavaliers,80,Orlando Magic,93
Fri Mar 23 2012,Boston Celtics,86,Philadelphia 76ers,99
Fri Mar 23 2012,Dallas Mavericks,87,San Antonio Spurs,104
Fri Mar 23 2012,New York Knicks,79,Toronto Raptors,96
Fri Mar 23 2012,Denver Nuggets,102,Utah Jazz,121
Sat Mar 24 2012,Toronto Raptors,101,Chicago Bulls,102
Sat Mar 24 2012,Sacramento Kings,108,Golden State Warriors,111
Sat Mar 24 2012,Dallas Mavericks,101,Houston Rockets,99
Sat Mar 24 2012,Memphis Grizzlies,85,Los Angeles Clippers,101
Sat Mar 24 2012,Indiana Pacers,125,Milwaukee Bucks,104
Sat Mar 24 2012,Charlotte Bobcats,89,New Jersey Nets,102
Sat Mar 24 2012,San Antonio Spurs,89,New Orleans Hornets,86
Sat Mar 24 2012,Detroit Pistons,79,New York Knicks,101
Sat Mar 24 2012,Atlanta Hawks,95,Washington Wizards,92
Sun Mar 25 2012,Utah Jazz,133,Atlanta Hawks,139
