20141029.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20141101.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20141103.000000,1.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20141105.000000,1.000000,17.000000,0.589286,0.080418,9.000000,33.000000,0.202381,1.000000
20141107.000000,1.000000,3.000000,0.538546,0.126054,8.000000,34.000000,0.168264,0.500000
20141109.000000,1.000000,14.000000,0.561733,0.140816,7.666667,34.333333,0.202266,0.666667
20141112.000000,0.000000,24.000000,0.547806,0.140724,9.250000,33.500000,0.211940,0.750000
20141113.000000,0.000000,21.000000,0.547806,0.140724,9.250000,33.500000,0.211940,0.750000
20141115.000000,0.000000,19.000000,0.547806,0.140724,9.250000,33.500000,0.211940,0.750000
20141117.000000,1.000000,13.000000,0.547806,0.140724,9.250000,33.500000,0.211940,0.750000
20141119.000000,1.000000,10.000000,0.533959,0.139534,9.600000,31.600000,0.215266,0.600000
20141121.000000,0.000000,18.000000,0.532828,0.146030,9.666667,32.833333,0.217432,0.500000
20141122.000000,0.000000,30.000000,0.532828,0.146030,9.666667,32.833333,0.217432,0.500000
20141126.000000,0.000000,4.000000,0.532828,0.146030,9.666667,32.833333,0.217432,0.500000
20141130.000000,1.000000,6.000000,0.532828,0.146030,9.666667,32.833333,0.217432,0.500000
20141202.000000,0.000000,3.000000,0.511527,0.138916,9.285714,32.000000,0.216271,0.428571
20141203.000000,1.000000,30.000000,0.511527,0.138916,9.285714,32.000000,0.216271,0.428571
20141205.000000,1.000000,11.000000,0.505225,0.133424,9.250000,33.625000,0.205904,0.500000
20141208.000000,1.000000,7.000000,0.492839,0.138844,9.222222,34.555556,0.199692,0.444444
20141210.000000,0.000000,6.000000,0.490469,0.137170,9.300000,33.400000,0.194538,0.400000
20141212.000000,1.000000,4.000000,0.490469,0.137170,9.300000,33.400000,0.194538,0.400000
20141213.000000,0.000000,12.000000,0.489090,0.139727,9.636364,33.454545,0.189198,0.454545
20141216.000000,1.000000,13.000000,0.489090,0.139727,9.636364,33.454545,0.189198,0.454545
20141217.000000,0.000000,5.000000,0.485129,0.141690,9.750000,32.833333,0.198323,0.416667
20141219.000000,0.000000,7.000000,0.485129,0.141690,9.750000,32.833333,0.198323,0.416667
20141221.000000,1.000000,8.000000,0.485129,0.141690,9.750000,32.833333,0.198323,0.416667
20141223.000000,1.000000,16.000000,0.492346,0.142251,9.230769,32.923077,0.205335,0.461538
20141226.000000,0.000000,1.000000,0.493285,0.138248,9.428571,32.500000,0.198517,0.500000
20141227.000000,1.000000,9.000000,0.493285,0.138248,9.428571,32.500000,0.198517,0.500000
20141229.000000,1.000000,25.000000,0.487672,0.139420,9.133333,32.333333,0.204330,0.466667
20141230.000000,0.000000,6.000000,0.488443,0.136282,9.437500,31.937500,0.212654,0.500000
20150102.000000,0.000000,14.000000,0.488443,0.136282,9.437500,31.937500,0.212654,0.500000
20150104.000000,0.000000,13.000000,0.488443,0.136282,9.437500,31.937500,0.212654,0.500000
20150105.000000,1.000000,26.000000,0.488443,0.136282,9.437500,31.937500,0.212654,0.500000
20150107.000000,1.000000,1.000000,0.483871,0.136484,9.294118,32.705882,0.213450,0.470588
20150109.000000,1.000000,4.000000,0.480638,0.138909,9.388889,33.055556,0.215105,0.444444
20150110.000000,0.000000,8.000000,0.480215,0.141133,9.368421,33.052632,0.217482,0.421053
20150112.000000,1.000000,27.000000,0.480215,0.141133,9.368421,33.052632,0.217482,0.421053
20150114.000000,1.000000,28.000000,0.480906,0.141550,9.450000,32.900000,0.216132,0.400000
20150116.000000,0.000000,15.000000,0.484038,0.144004,9.285714,32.761905,0.212189,0.380952
20150117.000000,1.000000,15.000000,0.484038,0.144004,9.285714,32.761905,0.212189,0.380952
20150121.000000,0.000000,25.000000,0.483100,0.142089,9.363636,32.590909,0.210305,0.363636
20150122.000000,0.000000,22.000000,0.483100,0.142089,9.363636,32.590909,0.210305,0.363636
20150124.000000,0.000000,20.000000,0.483100,0.142089,9.363636,32.590909,0.210305,0.363636
20150128.000000,0.000000,11.000000,0.483100,0.142089,9.363636,32.590909,0.210305,0.363636
20150130.000000,1.000000,5.000000,0.483100,0.142089,9.363636,32.590909,0.210305,0.363636
20150202.000000,1.000000,22.000000,0.484050,0.138517,9.565217,32.739130,0.209771,0.347826
20150204.000000,0.000000,5.000000,0.487476,0.139249,9.583333,32.833333,0.205046,0.375000
20150206.000000,1.000000,3.000000,0.487476,0.139249,9.583333,32.833333,0.205046,0.375000
20150207.000000,0.000000,15.000000,0.488788,0.139598,9.600000,33.000000,0.204953,0.400000
20150209.000000,0.000000,10.000000,0.488788,0.139598,9.600000,33.000000,0.204953,0.400000
20150210.000000,0.000000,28.000000,0.488788,0.139598,9.600000,33.000000,0.204953,0.400000
20150220.000000,0.000000,23.000000,0.488788,0.139598,9.600000,33.000000,0.204953,0.400000
20150223.000000,0.000000,16.000000,0.488788,0.139598,9.600000,33.000000,0.204953,0.400000
20150225.000000,0.000000,29.000000,0.488788,0.139598,9.600000,33.000000,0.204953,0.400000
20150227.000000,0.000000,27.000000,0.488788,0.139598,9.600000,33.000000,0.204953,0.400000
20150228.000000,0.000000,26.000000,0.488788,0.139598,9.600000,33.000000,0.204953,0.400000
20150302.000000,1.000000,21.000000,0.488788,0.139598,9.600000,33.000000,0.204953,0.400000
20150304.000000,1.000000,12.000000,0.491164,0.138890,9.653846,32.769231,0.202256,0.423077
20150306.000000,1.000000,24.000000,0.488334,0.136923,9.740741,32.518519,0.202340,0.407407
20150308.000000,1.000000,20.000000,0.484885,0.137632,10.035714,32.750000,0.203950,0.392857
20150310.000000,1.000000,29.000000,0.487221,0.138148,9.931034,32.413793,0.198733,0.379310
20150311.000000,0.000000,13.000000,0.486060,0.137441,10.000000,32.300000,0.198061,0.366667
20150314.000000,0.000000,4.000000,0.486060,0.137441,10.000000,32.300000,0.198061,0.366667
20150316.000000,0.000000,17.000000,0.486060,0.137441,10.000000,32.300000,0.198061,0.366667
20150318.000000,0.000000,7.000000,0.486060,0.137441,10.000000,32.300000,0.198061,0.366667
20150320.000000,1.000000,10.000000,0.486060,0.137441,10.000000,32.300000,0.198061,0.366667
20150321.000000,0.000000,9.000000,0.485907,0.136634,10.193548,32.451613,0.199510,0.387097
20150323.000000,1.000000,1.000000,0.485907,0.136634,10.193548,32.451613,0.199510,0.387097
20150325.000000,0.000000,12.000000,0.482133,0.135699,10.375000,32.437500,0.202404,0.375000
20150327.000000,1.000000,7.000000,0.482133,0.135699,10.375000,32.437500,0.202404,0.375000
20150329.000000,1.000000,23.000000,0.483203,0.135777,10.363636,32.545455,0.202261,0.393939
20150331.000000,1.000000,9.000000,0.484543,0.134100,10.235294,32.676471,0.201383,0.411765
20150401.000000,0.000000,3.000000,0.486591,0.132608,10.114286,32.742857,0.203487,0.428571
20150403.000000,1.000000,5.000000,0.486591,0.132608,10.114286,32.742857,0.203487,0.428571
20150404.000000,0.000000,11.000000,0.488384,0.131317,10.305556,32.500000,0.203200,0.444444
20150406.000000,1.000000,19.000000,0.488384,0.131317,10.305556,32.500000,0.203200,0.444444
20150408.000000,1.000000,11.000000,0.488253,0.129554,10.351351,32.540541,0.203054,0.459459
20150410.000000,1.000000,15.000000,0.488864,0.129264,10.447368,32.552632,0.204365,0.447368
