20141030.000000,1.000000,18.000000,0.000000
20141031.000000,0.000000,23.000000,0.000000
20141102.000000,1.000000,25.000000,1.000000
20141103.000000,1.000000,20.000000,0.500000
20141105.000000,0.000000,21.000000,1.000000
20141108.000000,1.000000,19.000000,0.666667
20141110.000000,1.000000,30.000000,0.750000
20141115.000000,1.000000,24.000000,0.600000
20141117.000000,1.000000,6.000000,0.666667
20141119.000000,0.000000,14.000000,0.500000
20141120.000000,0.000000,13.000000,0.666667
20141123.000000,0.000000,28.000000,0.750000
20141124.000000,0.000000,12.000000,0.600000
20141126.000000,0.000000,8.000000,0.666667
20141128.000000,0.000000,27.000000,0.714286
20141129.000000,0.000000,20.000000,0.750000
20141201.000000,1.000000,17.000000,0.571429
20141203.000000,1.000000,14.000000,0.625000
20141206.000000,1.000000,29.000000,0.666667
20141208.000000,1.000000,24.000000,0.700000
20141210.000000,0.000000,9.000000,0.777778
20141212.000000,0.000000,15.000000,0.800000
20141213.000000,0.000000,10.000000,0.727273
20141215.000000,1.000000,8.000000,0.727273
20141217.000000,1.000000,9.000000,0.750000
20141219.000000,0.000000,16.000000,0.666667
20141220.000000,1.000000,10.000000,0.769231
20141222.000000,0.000000,30.000000,0.615385
20141223.000000,0.000000,11.000000,0.571429
20141225.000000,1.000000,21.000000,0.785714
20141227.000000,1.000000,5.000000,0.800000
20141229.000000,1.000000,20.000000,0.750000
20141231.000000,1.000000,3.000000,0.764706
20150103.000000,1.000000,4.000000,0.777778
20150105.000000,1.000000,11.000000,0.789474
20150107.000000,1.000000,23.000000,0.750000
20150110.000000,1.000000,26.000000,0.761905
20150111.000000,1.000000,13.000000,0.772727
20150114.000000,0.000000,19.000000,0.533333
20150116.000000,1.000000,7.000000,0.739130
20150117.000000,0.000000,25.000000,0.562500
20150119.000000,1.000000,1.000000,0.708333
20150122.000000,1.000000,2.000000,0.720000
20150125.000000,0.000000,24.000000,0.588235
20150126.000000,1.000000,16.000000,0.730769
20150128.000000,0.000000,20.000000,0.611111
20150130.000000,0.000000,29.000000,0.631579
20150131.000000,0.000000,30.000000,0.600000
20150202.000000,0.000000,2.000000,0.619048
20150205.000000,0.000000,7.000000,0.590909
20150206.000000,0.000000,5.000000,0.565217
20150208.000000,0.000000,18.000000,0.541667
20150209.000000,0.000000,26.000000,0.520000
20150211.000000,1.000000,27.000000,0.740741
20150219.000000,1.000000,30.000000,0.750000
20150221.000000,1.000000,25.000000,0.758621
20150223.000000,1.000000,28.000000,0.766667
20150225.000000,0.000000,27.000000,0.538462
20150227.000000,0.000000,28.000000,0.518519
20150301.000000,0.000000,6.000000,0.535714
20150302.000000,0.000000,17.000000,0.551724
20150304.000000,1.000000,19.000000,0.741935
20150308.000000,0.000000,21.000000,0.566667
20150309.000000,1.000000,17.000000,0.718750
20150311.000000,0.000000,18.000000,0.548387
20150313.000000,0.000000,26.000000,0.562500
20150315.000000,1.000000,27.000000,0.727273
20150317.000000,1.000000,12.000000,0.705882
20150318.000000,0.000000,25.000000,0.545455
20150320.000000,1.000000,15.000000,0.714286
20150322.000000,1.000000,29.000000,0.722222
20150325.000000,0.000000,3.000000,0.558824
20150327.000000,0.000000,4.000000,0.571429
20150329.000000,0.000000,1.000000,0.583333
20150331.000000,1.000000,21.000000,0.729730
20150401.000000,0.000000,19.000000,0.594595
20150404.000000,0.000000,16.000000,0.605263
20150405.000000,0.000000,23.000000,0.615385
20150407.000000,1.000000,23.000000,0.710526
20150411.000000,1.000000,28.000000,0.717949
20150413.000000,1.000000,16.000000,0.725000
20150414.000000,0.000000,24.000000,0.625000
