20121031.000000,1.000000,30.000000,0.000000
20121102.000000,1.000000,20.000000,0.000000
20121103.000000,0.000000,6.000000,0.000000
20121107.000000,1.000000,4.000000,0.500000
20121109.000000,1.000000,12.000000,0.333333
20121114.000000,0.000000,27.000000,1.000000
20121116.000000,1.000000,18.000000,0.500000
20121117.000000,0.000000,10.000000,0.500000
20121120.000000,1.000000,3.000000,0.400000
20121121.000000,0.000000,9.000000,0.333333
20121123.000000,0.000000,24.000000,0.250000
20121125.000000,0.000000,16.000000,0.200000
20121126.000000,0.000000,22.000000,0.166667
20121128.000000,1.000000,20.000000,0.333333
20121201.000000,1.000000,18.000000,0.285714
20121203.000000,1.000000,10.000000,0.250000
20121205.000000,1.000000,23.000000,0.333333
20121207.000000,1.000000,28.000000,0.300000
20121208.000000,0.000000,13.000000,0.285714
20121211.000000,1.000000,15.000000,0.272727
20121212.000000,0.000000,18.000000,0.250000
20121214.000000,1.000000,17.000000,0.250000
20121216.000000,0.000000,19.000000,0.222222
20121218.000000,0.000000,21.000000,0.200000
20121219.000000,0.000000,22.000000,0.181818
20121221.000000,0.000000,30.000000,0.166667
20121222.000000,1.000000,9.000000,0.230769
20121226.000000,0.000000,14.000000,0.153846
20121228.000000,1.000000,5.000000,0.214286
20121229.000000,0.000000,12.000000,0.214286
20130101.000000,1.000000,11.000000,0.200000
20130102.000000,0.000000,27.000000,0.266667
20130105.000000,0.000000,26.000000,0.250000
20130107.000000,1.000000,30.000000,0.187500
20130109.000000,1.000000,27.000000,0.235294
20130111.000000,1.000000,17.000000,0.277778
20130113.000000,0.000000,3.000000,0.294118
20130115.000000,0.000000,4.000000,0.277778
20130116.000000,0.000000,1.000000,0.315789
20130119.000000,1.000000,21.000000,0.315789
20130121.000000,1.000000,25.000000,0.300000
20130123.000000,0.000000,30.000000,0.350000
20130125.000000,1.000000,27.000000,0.333333
20130127.000000,0.000000,28.000000,0.333333
20130129.000000,0.000000,23.000000,0.363636
20130130.000000,0.000000,20.000000,0.347826
20130201.000000,0.000000,16.000000,0.333333
20130202.000000,0.000000,17.000000,0.320000
20130206.000000,1.000000,24.000000,0.318182
20130208.000000,0.000000,11.000000,0.307692
20130210.000000,0.000000,5.000000,0.333333
20130211.000000,0.000000,8.000000,0.321429
20130213.000000,1.000000,19.000000,0.347826
20130219.000000,1.000000,6.000000,0.375000
20130220.000000,0.000000,7.000000,0.344828
20130222.000000,1.000000,26.000000,0.360000
20130224.000000,1.000000,25.000000,0.346154
20130226.000000,1.000000,2.000000,0.370370
20130227.000000,0.000000,18.000000,0.333333
20130301.000000,1.000000,8.000000,0.357143
20130304.000000,1.000000,14.000000,0.379310
20130306.000000,1.000000,23.000000,0.366667
20130309.000000,0.000000,28.000000,0.322581
20130310.000000,1.000000,19.000000,0.354839
20130312.000000,0.000000,2.000000,0.312500
20130315.000000,0.000000,15.000000,0.303030
20130317.000000,0.000000,17.000000,0.294118
20130318.000000,1.000000,21.000000,0.375000
20130320.000000,1.000000,1.000000,0.363636
20130322.000000,1.000000,28.000000,0.382353
20130325.000000,1.000000,16.000000,0.400000
20130327.000000,1.000000,22.000000,0.416667
20130329.000000,1.000000,13.000000,0.405405
20130331.000000,1.000000,7.000000,0.394737
20130403.000000,0.000000,21.000000,0.285714
20130405.000000,0.000000,20.000000,0.277778
20130407.000000,0.000000,24.000000,0.270270
20130409.000000,0.000000,23.000000,0.289474
20130410.000000,0.000000,25.000000,0.282051
20130412.000000,1.000000,22.000000,0.410256
20130414.000000,1.000000,26.000000,0.400000
20130417.000000,0.000000,26.000000,0.275000
