0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.527778,0.199283,11.000000,26.000000,0.263889
0.480556,0.151924,12.000000,30.500000,0.293056
0.480556,0.151924,12.000000,30.500000,0.293056
0.480556,0.151924,12.000000,30.500000,0.293056
0.497200,0.140871,11.000000,30.000000,0.260411
0.493092,0.149140,9.750000,32.000000,0.249796
0.490029,0.137188,10.400000,29.400000,0.259836
0.490029,0.137188,10.400000,29.400000,0.259836
0.480455,0.138032,10.500000,31.333333,0.248366
0.480455,0.138032,10.500000,31.333333,0.248366
0.477753,0.145927,10.000000,30.857143,0.263434
0.477753,0.145927,10.000000,30.857143,0.263434
0.486367,0.148406,10.000000,31.625000,0.270505
0.486367,0.148406,10.000000,31.625000,0.270505
0.486367,0.148406,10.000000,31.625000,0.270505
0.486367,0.148406,10.000000,31.625000,0.270505
0.486367,0.148406,10.000000,31.625000,0.270505
0.486367,0.148406,10.000000,31.625000,0.270505
0.487882,0.149694,9.555556,30.888889,0.278501
0.485247,0.152119,9.100000,30.700000,0.272445
0.499746,0.156639,9.000000,30.636364,0.277582
0.503784,0.151999,9.416667,30.500000,0.288587
0.503784,0.151999,9.416667,30.500000,0.288587
0.503784,0.151999,9.416667,30.500000,0.288587
0.503784,0.151999,9.416667,30.500000,0.288587
0.503493,0.150110,9.692308,30.461538,0.291043
0.509366,0.152433,9.357143,30.428571,0.294744
0.509366,0.152433,9.357143,30.428571,0.294744
0.509366,0.152433,9.357143,30.428571,0.294744
0.509133,0.149973,9.600000,29.800000,0.300976
0.509133,0.149973,9.600000,29.800000,0.300976
0.509133,0.149973,9.600000,29.800000,0.300976
0.503875,0.148933,9.625000,30.000000,0.301697
0.505718,0.153004,9.529412,29.529412,0.305491
0.505718,0.153004,9.529412,29.529412,0.305491
0.505718,0.153004,9.529412,29.529412,0.305491
0.505718,0.153004,9.529412,29.529412,0.305491
0.505718,0.153004,9.529412,29.529412,0.305491
0.503463,0.149872,9.388889,29.611111,0.299501
0.503463,0.149872,9.388889,29.611111,0.299501
0.503463,0.149872,9.388889,29.611111,0.299501
0.503463,0.149872,9.388889,29.611111,0.299501
0.507504,0.149332,9.263158,29.736842,0.300632
0.509316,0.146882,9.100000,29.800000,0.299350
0.510534,0.144338,9.285714,30.000000,0.298938
0.511283,0.145486,9.318182,29.909091,0.298249
0.513468,0.146686,9.043478,29.652174,0.302673
0.513468,0.146686,9.043478,29.652174,0.302673
0.513468,0.146686,9.043478,29.652174,0.302673
0.517654,0.147107,8.875000,30.125000,0.298501
0.517654,0.147107,8.875000,30.125000,0.298501
0.520562,0.147887,9.000000,30.120000,0.294272
0.520562,0.147887,9.000000,30.120000,0.294272
0.522896,0.147878,8.923077,29.807692,0.290165
0.519912,0.146653,9.074074,29.666667,0.295088
0.518496,0.145823,8.857143,30.071429,0.294417
0.518496,0.145823,8.857143,30.071429,0.294417
0.518496,0.145823,8.857143,30.071429,0.294417
0.516254,0.143686,8.758621,30.448276,0.295492
0.516254,0.143686,8.758621,30.448276,0.295492
0.516254,0.143686,8.758621,30.448276,0.295492
0.516140,0.143466,8.866667,30.333333,0.295471
0.512615,0.143040,9.354839,30.387097,0.289419
0.513976,0.143712,9.468750,30.625000,0.286343
0.513976,0.143712,9.468750,30.625000,0.286343
0.517997,0.145737,9.484848,30.696970,0.284535
0.519885,0.145267,9.411765,30.852941,0.283016
0.516386,0.145564,9.485714,30.971429,0.282256
0.515931,0.144390,9.333333,30.861111,0.281538
0.515931,0.144390,9.333333,30.861111,0.281538
0.515931,0.144390,9.333333,30.861111,0.281538
0.515931,0.144390,9.333333,30.861111,0.281538
0.515931,0.144390,9.333333,30.861111,0.281538
0.515839,0.145100,9.270270,31.054054,0.279672
0.514940,0.145500,9.315789,31.105263,0.277447
0.514940,0.145500,9.315789,31.105263,0.277447
0.515154,0.145151,9.384615,31.025641,0.274507
0.513151,0.146017,9.575000,30.825000,0.274787
0.513151,0.146017,9.575000,30.825000,0.274787
0.513151,0.146017,9.575000,30.825000,0.274787
