-1.688295279132e+01,-7.183590273461e+00,-1.670455812307e+01,4.919254305508e+00,-4.124305272562e+00,3.480419708468e+00,8.091630159554e+00,3.300774573348e+00,4.293804125049e+00,-1.129715761366e+00,-2.791391442169e+00,-7.885721538472e-02,-2.907292044729e-01,8.154039439563e-01
-2.168948640067e+00,1.562174007276e+01,2.373143007861e+01,-9.407373884966e+00,2.187670980859e-01,-5.479129028195e+00,9.590198834853e+00,4.203460723410e+00,4.550393493960e+00,-4.107050654514e+00,7.085858785155e+00,-9.032600624236e+00,1.440232408527e+00,5.544713784145e-01
-3.713474849915e+00,-8.433134249932e+00,2.831459049127e+00,2.356880738682e+01,-8.969518528737e+00,-3.555350028483e+00,4.707544039953e+00,4.795995495025e-01,4.162309862056e+00,2.903839690911e+00,1.050260755786e+00,-4.828501660786e+00,-1.043952383847e+00,2.997835582516e+00
-4.359737203352e+00,-1.226844043177e+01,2.913398118975e-01,3.771987172625e+00,-6.372078780656e-01,-5.504053111684e+00,-4.735405108396e-01,4.732539697742e+00,-6.137092590645e+00,-5.895090429457e-01,5.487815531087e+00,2.271461202244e+00,1.865011885190e+00,3.713271914397e-01
1.189063996206e+00,-8.128075255239e+00,-8.106987466707e+00,5.649966064472e+00,-8.936662868956e+00,3.082457522403e+00,5.936821840288e+00,4.904732633605e+00,-3.905389637189e+00,-9.655450714182e-01,1.083899388932e+00,4.734647084326e+00,-1.324897314987e+00,-1.268649400291e+00
-1.651764298752e+01,-6.404983774836e+00,1.547664746873e+01,1.208466582948e+01,-6.672049791291e+00,-3.971792929721e+00,-4.396360829616e+00,-4.511503095024e+00,2.329639056364e+00,-5.523384154286e+00,-7.300904749450e-01,-2.699724024968e-01,-8.420486557462e-02,2.309866635188e+00
8.100179338947e+00,-5.199217042283e+00,1.804985858191e+01,-1.652072109964e+01,-9.851755696478e+00,3.384096103076e+00,-1.171420008354e+01,3.843417193559e-01,-7.017535301611e+00,-2.690634850961e-01,1.332814502867e+00,3.765807880934e+00,-2.576380423207e+00,2.019977652193e+00
-7.246034049844e+00,-8.555085543885e-01,-5.962456951469e+00,-7.847422192765e+00,6.633207623500e+00,1.231082117771e+00,-3.919782464356e-01,-2.398938263447e+00,-1.165763931548e+00,5.841670220712e+00,4.314537113050e+00,-1.234670495550e+00,-7.158285267279e-01,-2.429789329249e+00
-5.245130864008e-02,6.510354469123e-01,-9.632122794885e+00,5.472195760301e+00,-1.226835298469e+01,4.526713043407e+00,1.627273381157e+00,-5.264933623652e-01,-7.266871325040e+00,-7.664079698509e+00,2.037733189043e+00,1.396158225545e+00,-2.060552258482e-02,-1.210509813856e+00
2.169368184515e+01,-2.211546960629e+00,4.097772941341e+00,1.534639894868e+00,-5.319691941741e+00,1.493876679195e+01,-7.859616074845e-01,6.036844381501e+00,-2.724852726935e+00,3.322272979766e-01,8.757300223717e-01,-2.835303291201e+00,-7.189257799620e-01,1.323641792763e+00
