-1.929546794499e+01,1.153696808857e+01,3.844580515071e+00,-6.279857821024e+00,-1.244922441437e+00,4.028742245211e+00,-6.406260996892e+00,-1.973776021681e-01,-3.316836177644e+00,6.638171684331e+00,-1.771394755722e+00,-2.058244928614e+00,2.396379838220e-01,8.022721775756e-01
-3.355786969775e+01,-1.161179595109e+01,-5.520602994741e-01,6.793353572901e+00,6.782519323026e-01,3.384271809708e+00,-8.982160320627e+00,1.314055393347e+00,-1.237753843734e+00,3.915344162667e+00,9.270782230283e+00,5.912162448721e+00,7.297624730478e-01,-8.727296933047e-01
-1.724286099286e+01,4.765055489156e+00,-1.466850927459e+01,8.604488132151e+00,4.263388101886e+00,3.366916367578e+00,-1.551030091151e-01,-6.578857046840e+00,5.499433514958e+00,2.537000275558e-01,-4.198169584073e+00,5.461447831194e-01,-3.937810308970e+00,1.761985496681e+00
1.240609230497e+01,-1.748881252930e+01,-8.854980584835e+00,4.403186619305e+00,5.695880682414e+00,9.199990496037e+00,-3.974553710360e+00,-2.007177734249e+00,1.985950857597e-02,3.829932822364e+00,-1.089616193588e+00,-3.331634101100e+00,-3.678913034549e+00,-4.626841675263e-01
1.154958197175e+01,1.561526475034e+01,-1.057774041161e+01,-7.506006222886e-01,-1.009441855115e+00,-4.600557381961e-01,-3.878118174826e+00,5.677644508887e+00,3.295723188184e+00,-2.232196327736e-01,-2.565050823679e+00,7.347654553556e+00,2.351742165785e+00,-3.725918833303e-01
-1.893185162499e+01,2.893875382015e+00,6.973763039423e+00,-1.269745079292e+01,-4.728156585553e+00,-7.446137020834e+00,3.719465019087e+00,-7.739033029661e-01,3.034907347973e-01,-1.754726648054e+00,1.431241427128e+00,2.131763481400e+00,1.541919505476e+00,-3.355046970940e+00
-1.692177281141e+01,-1.180866897908e+01,7.692858442200e+00,1.239687946700e+01,-5.231365501243e+00,-6.987406409502e+00,-4.888829635335e+00,-6.661463881032e+00,2.855639115721e-01,7.972751426880e-01,-2.505121515308e+00,5.592653891929e+00,-3.673872509884e-01,-9.263655662221e-01
1.876461999248e+01,-2.963745343558e+01,4.410594143374e+00,1.539097582098e+01,1.329326937668e+01,-1.252163251084e+01,-3.157433943969e+00,8.304598585679e+00,6.206830843560e-01,-1.239785659392e+00,6.138841489451e-01,7.758210288061e-01,-2.336601116254e-01,1.236783483177e+00
-9.081591364653e+00,-7.878983766950e+00,-1.456255901073e+01,-1.990522458063e+01,-2.060038259888e+00,5.251349550120e+00,1.060372164225e+00,-2.946575295758e+00,-2.719277131465e+00,-1.618405450835e+00,1.173894015909e+00,5.673326643628e+00,1.914147939384e+00,1.595153650713e+00
9.410818781325e+00,-1.446083986717e+01,3.908315977559e+00,8.250314238105e+00,1.399708596607e+01,4.316649269295e-01,-3.098005607305e-01,-3.475738706095e+00,-5.902561955199e-01,-3.602831183428e+00,-2.287488196487e+00,5.761228330663e-01,4.730079106831e+00,2.543536203778e+00
