3.404598945310e+01,1.358344306078e+01,3.024674929320e+00,-6.323236543158e+00,5.166740263114e+00,1.479479800650e+01,2.514577626918e+00,-8.533914853697e-02,9.965082165864e+00,-5.158374325844e+00,6.581867122092e+00,-1.307849753303e+00,-7.611022541356e-01,-4.522445439821e-01
-1.337577359770e+01,7.918805024021e+00,8.660504462951e+00,-7.854082726890e+00,8.784185958006e+00,7.755793767710e+00,4.373478414106e+00,7.123174850653e+00,-5.130599439984e+00,-5.048267389628e+00,-4.419627115059e+00,1.231718788388e+00,8.370210831331e-01,-2.692158287000e+00
-4.035502474324e+00,6.027168132489e+00,8.236078926084e+00,-1.489089402366e+01,4.778814975242e-02,4.103312971669e+00,-4.993007675268e+00,-7.371168329532e+00,-2.359015243052e+00,1.004677038287e+00,1.027517808989e+00,5.000485508767e+00,1.058580239982e+00,6.757082723317e+00
-9.791581406914e+00,2.743153203657e+01,1.037950418693e+01,-5.495640408549e+00,-4.915199023472e+00,7.258098951000e+00,7.579569700739e+00,-1.895108897870e+00,-3.867716817077e+00,-6.413707086719e+00,2.878307945315e+00,-1.315652800192e+00,3.178445134219e+00,1.350110827275e+00
-4.240272515074e+01,1.341686949197e+01,9.879727619859e+00,-2.992616712034e+00,-1.930045926952e+01,2.189369892983e+00,4.997320789455e+00,-2.471260382288e+00,5.447854704466e+00,-3.297412735048e+00,-6.085114990722e+00,-2.999262473826e+00,-1.434703872040e+00,-6.104468126941e-01
-1.204176216008e+01,4.642358900880e+01,-1.437800925502e+01,1.568399369219e+01,8.954528085173e+00,8.511463160116e-01,-2.578978499281e+01,9.862480216418e+00,-8.468120284032e-01,3.535144064404e+00,-2.388407585146e+00,2.802178620067e+00,1.019831362036e-01,-8.649188181355e-01
1.380194435074e+01,-6.802905338461e+00,-4.728094555646e+00,-3.187969780437e+00,-4.855620708246e+00,-1.002808549093e+01,-7.275307145286e-01,1.123236009566e+00,9.274583351280e+00,-2.556650599463e+00,-6.477858543661e-01,-4.576663107639e+00,2.043379659062e+00,-2.659503397974e+00
-1.217553865766e+00,-7.685735894596e+00,1.069254954106e+01,3.301303132790e+00,2.914028818305e+00,1.373957731949e+01,-4.025468671585e+00,-4.403929640197e+00,8.568315691686e+00,-5.364911404632e+00,-3.052411509895e+00,-1.475951022497e+00,1.571024931953e+00,-2.271135994442e+00
-1.719245563824e+01,-5.244500673588e+00,1.358234465245e+01,5.660725451204e+00,4.348515097250e+00,1.079273161880e+01,5.063245887115e-01,1.688539638850e+00,-2.623118781827e+00,-4.645592192936e+00,-7.105700450341e+00,1.104484987347e+00,-4.311974724565e+00,5.755170632012e-01
1.524661094589e+01,1.918176232854e+01,-2.815868741905e+00,-1.839793360685e+01,2.003267623231e+00,-2.216587789219e+01,3.718570614313e+00,3.359200118437e+00,-4.539682374917e+00,-2.639012201310e+00,-1.241303801656e+00,-8.409800910492e-01,2.023532405113e+00,3.407851994939e+00
2.746710867498e+00,-2.355642059295e+00,-9.863429128758e+00,2.160046463257e+00,-4.850586905127e-02,4.890528703883e+00,4.956217098070e+00,-2.268333232983e-02,-9.354519984746e+00,5.461785718542e-02,1.400488945676e+00,4.808868183507e+00,2.728105396354e+00,-2.928719099939e+00
-2.893896023949e+01,-2.109867635234e+01,1.055294204023e+01,-7.590515700924e+00,8.010965062378e+00,8.305264098010e+00,-7.553069983529e+00,4.550616158531e+00,-8.591334550676e+00,-1.017086389632e+00,3.069991746716e+00,2.199130531147e+00,5.167293782807e+00,1.333384546782e-01
-1.803714313952e+01,8.470821594391e+00,-3.323069080680e+00,-4.274776829377e+00,3.836619849408e+00,-6.029150909663e+00,7.197742748324e+00,-7.471260993450e+00,6.157725422364e+00,4.216207244733e+00,-9.301637896524e-01,3.750389359253e+00,5.447054860867e-01,-1.847561581974e+00
-7.891939908533e+00,-4.756620092869e+00,5.422796860582e+00,-1.314924638016e+01,4.556739455219e+00,-7.225388883909e+00,-3.057274729877e+00,5.655400764707e+00,5.361514112587e-01,-3.367063712592e+00,-3.237955072844e+00,-6.434516153431e-01,-2.477253367057e+00,1.292560736954e-01
1.565820550772e+01,-3.423434996719e-01,5.562562343414e+00,-4.731594076459e+00,6.131625740526e+00,8.186262273726e+00,-3.433932637399e+00,-5.882154363515e+00,3.450709251615e-01,5.435398867030e+00,-2.077778711906e+00,3.466394837758e+00,-4.171087866173e-01,3.768904191906e+00
-1.187399896667e+01,-1.655744773882e+01,1.024939501058e+01,6.643736386620e+00,9.645906102683e+00,9.718203540852e+00,-5.265716020833e+00,-3.382586661909e+00,-1.064833915847e+01,4.992077726832e+00,-1.955494735037e+00,-5.152468459136e-01,1.065058126338e+00,-1.282984030363e+00
2.881679275711e+01,6.269009978737e+00,-3.826878704590e-01,-1.322047545201e+01,-8.558985900329e+00,-3.405639111146e+00,-7.384936672688e+00,-8.747692436068e+00,2.728363739329e+00,-7.250015237183e+00,1.470029136922e+00,3.356496030586e+00,-2.986908298159e+00,8.481024882540e-01
-2.418430862712e+00,9.966861978079e-01,1.281055886587e+01,4.590391913026e+00,-1.682200333190e+01,-6.227196050843e+00,1.710036430466e-01,-3.086424586425e+00,-2.444783776984e+00,-6.672323846922e+00,2.572613490361e+00,5.449772674858e+00,5.744777013969e+00,2.727942725633e-01
8.417055353589e-01,2.481380427983e+01,-8.763211624258e+00,-3.087975612787e-01,-6.831202245638e+00,3.806225372172e+00,-1.506878385540e+01,8.398046207220e+00,-2.063039078198e+00,-2.051292490639e+00,-4.107387090426e-01,2.413370199175e+00,7.637706944937e-02,-1.603520425973e+00
1.033990047913e+01,-2.079817886387e+00,7.783959166855e+00,-2.310237881207e+00,-4.037456242741e+00,-9.099328814581e+00,1.286869114236e+00,5.854529405373e+00,-3.274541473503e-01,6.781721816234e-01,2.062589224668e-01,2.458465323052e+00,3.877114127170e+00,-7.177160808629e-01
-1.023253700551e+01,3.317002697730e+00,6.200295288875e+00,-1.199083246929e+01,-2.324368467257e+00,8.028838762387e+00,-2.876815508166e+00,3.552817938053e-01,-3.406365658960e+00,-4.372909707046e+00,1.583750826291e+00,1.249341235962e+00,-1.096824493157e+00,-1.815178965166e+00
-1.158691069616e+00,-7.724877307446e+00,-1.584091147599e-01,-5.328219963650e+00,-5.949974462344e+00,2.025369254496e+01,-5.450409705021e+00,-2.863865114658e+00,7.458203047705e-01,3.087107664282e+00,-3.538561235669e+00,-1.237083345043e+00,3.680053925587e+00,-2.428881374351e+00
-1.048446167585e+01,2.440792201985e+00,-8.791964902927e+00,1.612790225834e+01,-4.742604447711e+00,6.448101978835e+00,-1.603131344426e+01,5.610776997122e+00,4.667538768561e+00,6.771705429946e-01,3.987473979601e+00,1.825707519483e+00,-8.816987515855e-01,9.326935546354e-01
