-7.346698749776e+00,4.021831129812e+00,-7.652539884748e-01,4.204422606910e+00,-3.535010124291e+00,1.178063609139e+00,-3.949474797579e-01,5.339893365126e-01,-2.612996888677e+00,-3.175893916255e-02,5.118547709786e-01,1.232678469418e+00,-4.784266137629e-01,-1.770321237744e+00,1.459905714336e-01,1.336373014910e+00,1.409670022640e+00,-1.405383811718e+00,-1.276655008461e+00,-1.024838113524e+00,-5.194047049614e-01,1.116934328772e-01,1.104500031377e+00,3.825485905477e-01,7.050984595982e-01,-7.107383967427e-01,-3.314886525837e-02,1.402803083725e-02,9.001321529841e-02,3.100297796266e-14,-2.289834988289e-16,4.718447854657e-16,1.367178939504e-16,1.057097118173e-17,-5.103339625889e-16,-6.245004513517e-17,-7.372574772901e-17,3.747002708110e-16,1.491862189340e-16,7.736866702857e-16,-1.873501354055e-16,2.116362640692e-16,7.632783294298e-17,2.983724378680e-16,-1.665334536938e-16,-8.673617379884e-17,-1.179611963664e-16,1.439820485061e-16,-8.118505867571e-16,3.348016308635e-16,-9.497611030973e-17,7.615436059538e-16,-7.459310946700e-17,6.678685382511e-17,1.318389841742e-16,-6.591949208712e-17,-1.040834085586e-16,-4.857225732735e-17,3.469446951954e-17,1.700029006457e-16,5.238864897450e-16,-1.752070710737e-16,2.914335439641e-16,6.383782391595e-16,-8.153200337091e-17,-2.602085213965e-16,1.283695372223e-16,3.122502256758e-16,-2.324529457809e-16,-5.585809592645e-16,9.887923813068e-17,1.986258379993e-16,1.353084311262e-16,2.255140518770e-17,8.187894806611e-16,8.326672684689e-17,3.226585665317e-16,5.113097445442e-16,6.557254739192e-16,-1.124100812433e-15,-1.734723475977e-17,1.249000902703e-16,-6.453171330634e-16,-6.548581121812e-16,-2.127204662417e-16,6.730727086790e-16,1.561251128379e-16,-1.873501354055e-16,3.330669073875e-16
3.851581625258e-01,-1.143390289587e+00,7.703525730695e-01,-3.288744450150e+00,-1.409638917738e+00,2.443940362752e+00,-8.161395894223e-01,-1.025335203520e+00,-2.630506170558e-01,7.706006798505e-01,-8.792183840479e-01,2.540008036285e-01,1.708631325720e+00,-7.801972298471e-01,1.713493315433e+00,2.923993091449e+00,-2.809217227171e+00,-5.458601611265e-01,-1.460370819247e-02,4.237682099933e-01,1.161537985374e-01,-1.074390319369e+00,4.835718919076e-01,-6.362575177879e-01,-7.437117357432e-01,-2.294945762628e-01,-5.710884319724e-01,2.337629931651e-01,-3.525253993998e-02,3.076705556992e-14,9.194034422677e-17,1.144917494145e-16,3.139849491518e-16,2.889398789674e-16,-5.643814408873e-16,-3.330669073875e-16,3.295974604356e-17,3.053113317719e-16,6.938893903907e-17,2.255140518770e-16,8.326672684689e-17,-2.550043509686e-16,-4.510281037540e-17,4.163336342344e-17,-3.955169525227e-16,-1.942890293094e-16,-3.295974604356e-16,-7.702172233337e-16,1.318389841742e-15,4.163336342344e-17,-1.925543058334e-16,3.295974604356e-16,-1.734723475977e-17,-1.257674520083e-16,-1.127570259385e-16,2.428612866368e-16,-4.579669976579e-16,2.532696274926e-16,-1.942890293094e-16,1.283695372223e-16,2.081668171172e-17,-7.979727989493e-17,1.301042606983e-16,2.151057110211e-16,-3.608224830032e-16,3.226585665317e-16,3.504141421473e-16,1.179611963664e-16,1.040834085586e-17,-6.938893903907e-17,-1.873501354055e-16,-1.301042606983e-17,1.630640067418e-16,1.431146867681e-16,2.671474153004e-16,2.636779683485e-16,2.775557561563e-17,3.079134169859e-16,-2.463307335887e-16,-1.131039706337e-15,-4.544975507059e-16,-1.335737076502e-16,-8.049116928532e-16,-7.016956460326e-16,-7.788908407136e-16,1.526556658860e-16,1.101549407245e-16,5.551115123126e-17,5.551115123126e-16
1.429536477273e+00,-1.543126128105e+00,-1.929086090959e+00,2.428469965985e+00,1.136615033939e+00,2.009555496685e+00,-8.800761949446e-01,1.060121023337e-01,-2.629868915376e+00,1.236321932009e+00,-2.767918391669e+00,-9.599920194552e-01,-6.938484118604e-01,1.918585313411e+00,-6.655251360988e-01,-3.725685567050e-01,1.016538834227e+00,5.065938805122e-01,-7.889967672916e-01,4.872081382642e-01,-9.090170942672e-01,-1.354457546602e+00,8.486374587532e-01,1.024397321507e+00,-1.403864261743e+00,4.120230403953e-01,5.743346831689e-02,-4.276431129091e-01,-1.927220743452e-01,2.978173263557e-14,-6.071532165919e-17,6.245004513517e-16,-4.336808689942e-18,3.252606517457e-18,-4.633880085203e-16,2.220446049250e-16,-3.313321839116e-16,-1.942890293094e-16,-2.151057110211e-16,-3.122502256758e-16,1.110223024625e-16,1.144917494145e-16,1.179611963664e-16,-1.249000902703e-16,6.383782391595e-16,1.110223024625e-16,-3.191891195797e-16,1.665334536938e-16,2.081668171172e-17,3.053113317719e-16,-2.333203075189e-16,7.632783294298e-17,-8.673617379884e-17,4.302114220422e-16,2.255140518770e-16,1.249000902703e-16,8.881784197001e-16,-1.110223024625e-16,6.938893903907e-16,6.938893903907e-17,6.800116025829e-16,-1.214306433184e-16,-2.740863092043e-16,-3.747002708110e-16,-5.689893001204e-16,2.775557561563e-17,6.245004513517e-17,-4.302114220422e-16,-5.412337245048e-16,2.498001805407e-16,2.567390744446e-16,1.838806884535e-16,-1.977584762614e-16,1.422473250301e-16,1.387778780781e-17,-1.110223024625e-16,2.428612866368e-16,-3.634245682171e-16,-4.579669976579e-16,3.608224830032e-16,-4.093947403305e-16,2.185751579731e-16,-2.706168622524e-16,1.734723475977e-16,1.582935171829e-16,4.857225732735e-17,-1.439820485061e-16,-6.800116025829e-16,3.330669073875e-16
4.538103684785e+00,-4.023804959325e+00,6.203859639008e+00,1.598076859970e+00,3.459585350050e+00,-7.578809401048e-01,3.594710727165e-01,-1.390387278931e+00,-1.227620219922e+00,3.745379616221e-01,4.022972243293e-01,1.209736780027e+00,-2.087214752063e+00,-8.549822413144e-01,4.609824793243e-01,-3.956825050187e-01,-1.004257637466e+00,-1.962629843297e+00,-1.803308275392e+00,4.086635752140e-02,-5.293146899540e-01,-9.014488054996e-03,-4.717673318800e-01,2.698220679024e-01,6.791007798829e-01,8.978231992389e-01,1.906540869622e-02,3.270752145308e-01,-1.282931538590e-01,3.042011087473e-14,-7.459310946700e-17,1.387778780781e-16,-4.662069341688e-16,2.209604027525e-16,7.806255641896e-17,-1.276756478319e-15,-1.065120214250e-15,-1.110223024625e-16,-2.983724378680e-16,0.000000000000e+00,3.053113317719e-16,-7.285838599103e-16,1.040834085586e-15,3.053113317719e-16,-6.661338147751e-16,-7.736866702857e-16,-1.249000902703e-16,9.228728892197e-16,1.665334536938e-16,-2.775557561563e-16,-1.682681771698e-16,-6.245004513517e-17,-6.938893903907e-18,-1.009609063019e-15,1.387778780781e-16,-1.526556658860e-16,-1.387778780781e-17,-1.249000902703e-16,-2.775557561563e-17,-2.636779683485e-16,-2.636779683485e-16,-1.269817584415e-15,8.534839501806e-16,9.020562075079e-16,5.481726184087e-16,-4.440892098501e-16,-9.436895709314e-16,2.498001805407e-16,-3.469446951954e-17,7.147060721024e-16,-4.093947403305e-16,-7.251144129583e-16,-1.103284130721e-15,-3.469446951954e-16,-2.636779683485e-16,1.110223024625e-16,-9.992007221626e-16,-4.163336342344e-17,3.677613769071e-16,1.360023205166e-15,2.442490654175e-15,3.625572064792e-16,1.137978600241e-15,-9.714451465470e-17,-2.524022657546e-16,-3.191891195797e-16,7.632783294298e-16,6.106226635438e-16,8.881784197001e-16
-2.290230825951e+00,-6.413367133542e-01,1.432566227487e+00,-8.116386134781e-01,4.415306015265e+00,8.123016709029e-01,-5.835616885192e-01,1.860216708914e+00,-1.639493343787e+00,4.486617452829e-01,3.514283204009e+00,1.280297522533e+00,3.835105231577e-01,-1.049656728319e+00,-1.250171956627e+00,9.858604869860e-03,1.373899340747e+00,6.448325568900e-01,9.886162688041e-01,3.808787887865e-02,2.439208903308e-02,-1.535952220988e+00,2.694761689703e-01,-1.289748317327e+00,-5.336653596105e-01,1.330127997409e-01,4.406018768360e-01,4.680540969806e-01,3.230046403347e-01,3.069766663089e-14,1.004404892591e-15,2.012279232133e-16,6.234162491792e-16,-5.160802341031e-17,-9.616873269946e-17,1.762479051592e-15,5.412337245048e-16,9.992007221626e-16,-3.885780586188e-16,-1.040834085586e-16,5.828670879282e-16,3.781697177629e-16,-9.714451465470e-17,4.024558464266e-16,-4.163336342344e-16,3.816391647149e-17,-1.179611963664e-16,7.632783294298e-16,-4.163336342344e-16,-2.775557561563e-17,2.506675422786e-16,1.318389841742e-16,9.332812300755e-16,-4.232725281383e-16,1.075528555106e-16,-5.342948306009e-16,2.359223927328e-16,4.926614671774e-16,-1.387778780781e-16,1.387778780781e-16,4.579669976579e-16,-2.289834988289e-16,-2.463307335887e-16,4.857225732735e-17,0.000000000000e+00,-3.608224830032e-16,-3.677613769071e-16,-8.326672684689e-16,-1.249000902703e-16,-4.232725281383e-16,-5.551115123126e-16,-3.122502256758e-16,-1.422473250301e-16,-2.654126918245e-16,5.342948306009e-16,2.636779683485e-16,-9.020562075079e-17,-1.301042606983e-17,-2.983724378680e-16,5.134781488891e-16,3.955169525227e-16,5.429684479807e-16,6.245004513517e-17,1.214306433184e-17,-7.806255641896e-17,-4.440892098501e-16,6.591949208712e-17,-1.526556658860e-16,1.110223024625e-16
-4.009300623417e+00,2.476070916003e+00,2.109691664051e+00,-3.442022919046e-01,-2.287251373662e-01,1.797072327529e+00,6.598251577505e-01,-3.956224371193e+00,1.965796533601e+00,1.452019667831e+00,2.263471868905e+00,-1.495456050758e+00,4.267839444001e-01,9.243582740228e-01,-2.167006790011e+00,-5.426852600982e-01,-5.125270400243e-01,-3.913852437682e-01,1.576001399458e+00,8.835206762204e-01,-1.060745044480e+00,9.508640621743e-02,8.918361187247e-01,6.784734562042e-01,6.196616050642e-01,-4.264174194344e-03,-3.398643838401e-01,2.686438567990e-01,-4.667783185229e-01,3.119726699197e-14,1.821459649776e-17,-2.775557561563e-16,-4.044074103371e-17,-1.234906274461e-16,-9.372927781137e-17,3.885780586188e-16,4.163336342344e-17,-4.996003610813e-16,9.367506770275e-17,-9.714451465470e-17,-1.387778780781e-17,-1.665334536938e-16,-4.024558464266e-16,-2.220446049250e-16,-2.359223927328e-16,-8.621575675605e-16,5.967448757360e-16,5.863365348802e-16,-2.844946500602e-16,-2.706168622524e-16,5.542441505746e-16,-1.353084311262e-16,3.469446951954e-16,-2.706168622524e-16,-1.630640067418e-16,-5.898059818321e-16,-2.081668171172e-17,3.157196726278e-16,4.163336342344e-17,-1.665334536938e-16,-2.567390744446e-16,-1.387778780781e-17,1.353084311262e-16,2.931682674401e-16,1.321859288694e-15,-3.122502256758e-16,-4.510281037540e-16,2.775557561563e-16,3.087807787239e-16,4.891920202255e-16,1.526556658860e-16,-2.584737979205e-16,2.983724378680e-16,-3.261280134836e-16,-1.162264728904e-16,-2.706168622524e-16,4.336808689942e-16,1.769417945496e-16,-2.255140518770e-16,2.775557561563e-17,6.973588373427e-16,2.983724378680e-16,3.261280134836e-16,-2.949029909161e-17,-2.216109240560e-16,3.469446951954e-17,-1.249000902703e-16,1.318389841742e-16,5.551115123126e-17
-4.596213112365e+00,-1.247783409806e+00,-5.054108296517e+00,-1.476548658980e+00,-2.063426813121e+00,2.331238253134e-01,-8.296949489188e-01,-1.637482500305e+00,2.358660664575e-01,-3.293704648429e+00,1.091364221690e+00,2.983375833045e+00,-2.260718589017e+00,-3.396428214127e-01,2.517888171651e-01,2.941668808528e-01,4.185308544004e-01,-5.040692412081e-01,9.214015434592e-01,6.136534173676e-01,1.216347723115e-01,-1.608152132760e-01,-1.437340406712e+00,3.849714471260e-01,-7.973425997090e-01,3.247424091810e-01,-2.903252949298e-03,-3.436785225012e-02,-5.052702212001e-01,3.118338920416e-14,-2.862293735362e-17,2.081668171172e-17,3.722066058143e-16,-2.349466107776e-16,-5.593399007853e-16,-1.249000902703e-16,1.821459649776e-17,-2.359223927328e-16,7.251144129583e-16,5.342948306009e-16,-1.526556658860e-16,2.081668171172e-17,3.400058012915e-16,1.804112415016e-16,-4.857225732735e-16,-1.122366088957e-15,-6.730727086790e-16,-8.326672684689e-17,1.144917494145e-16,1.526556658860e-16,1.040834085586e-17,9.714451465470e-16,-2.914335439641e-16,-2.662800535624e-16,-8.673617379884e-17,4.475586568020e-16,1.665334536938e-16,-1.283695372223e-16,2.914335439641e-16,0.000000000000e+00,-2.081668171172e-17,1.249000902703e-16,9.731798700230e-16,1.006139616067e-16,3.608224830032e-16,2.775557561563e-16,4.857225732735e-17,4.093947403305e-16,-3.122502256758e-17,-4.232725281383e-16,1.249000902703e-16,-3.608224830032e-16,4.093947403305e-16,9.714451465470e-17,4.371503159462e-16,1.387778780781e-17,-9.263423361716e-16,-4.111294638065e-16,-2.359223927328e-16,-3.330669073875e-16,3.712308238590e-16,6.956241138667e-16,-3.122502256758e-17,-2.185751579731e-16,6.427150478494e-16,7.216449660064e-16,7.372574772901e-17,1.873501354055e-16,3.885780586188e-16
3.452769406079e+00,1.823875258795e+00,4.627166600052e-03,-4.416003744653e+00,2.694817615049e-01,2.394273699860e+00,-5.379559689653e-01,-1.808984011929e-01,1.292351136124e+00,1.433281512729e+00,7.961511238801e-01,1.571438062413e+00,-7.455137059056e-01,8.196022321192e-01,1.519310327191e+00,-1.036965729159e+00,-5.970394085957e-01,-5.892024034166e-01,1.297813282233e+00,-2.545827235427e+00,-7.334935430457e-02,-9.576381617680e-02,3.105643309419e-01,1.200454384543e+00,-2.874505575943e-02,7.024131811150e-03,6.171561736833e-01,-4.669103830952e-01,3.682607705545e-01,3.140543380908e-14,1.830133267156e-16,6.245004513517e-17,8.772279777580e-16,-1.501620008892e-16,-6.716090357461e-16,-1.734723475977e-16,-2.341876692569e-17,-3.608224830032e-16,9.714451465470e-17,-1.214306433184e-16,2.636779683485e-16,2.515349040166e-16,0.000000000000e+00,6.800116025829e-16,-2.359223927328e-16,-2.168404344971e-16,-6.245004513517e-17,-3.677613769071e-16,6.591949208712e-17,-3.573530360512e-16,-1.517883041480e-17,-1.734723475977e-16,1.474514954580e-16,-2.385244779468e-16,-2.463307335887e-16,-2.775557561563e-16,-2.498001805407e-16,9.367506770275e-17,2.914335439641e-16,2.567390744446e-16,-8.326672684689e-17,1.196959198424e-16,-4.510281037540e-17,-3.573530360512e-16,-2.671474153004e-16,1.214306433184e-16,1.994931997373e-16,2.012279232133e-16,-6.591949208712e-17,2.289834988289e-16,4.440892098501e-16,9.714451465470e-17,3.070460552479e-16,3.729655473350e-17,1.370431546022e-16,4.996003610813e-16,-1.110223024625e-16,2.745199900733e-16,2.185751579731e-16,-1.249000902703e-16,-4.128641872825e-16,-3.729655473350e-17,-7.147060721024e-16,-1.387778780781e-16,5.507747036226e-17,1.249000902703e-16,-6.591949208712e-17,4.163336342344e-17,-5.551115123126e-17
3.078974264428e+00,3.498446940500e+00,4.281847979457e+00,-4.061005834229e+00,-1.091901113345e+00,1.841716449878e+00,1.580874343853e+00,-1.247625457835e+00,6.754781011158e-01,-1.946369958719e+00,-2.234849197204e+00,-1.840208959230e-01,-2.779449285470e+00,-2.743169495390e-01,-1.755762074353e+00,1.227007540398e+00,4.697718629211e-01,6.048270700353e-01,-2.658217473649e-01,1.157726241593e+00,-2.192813614805e-01,9.113675163502e-01,1.739009688026e-01,-3.022537859421e-01,-3.483279013526e-01,-2.822348394420e-01,5.761952386083e-01,7.715919049124e-02,5.488469776454e-01,3.047562202596e-14,2.949029909161e-17,-2.775557561563e-16,5.687724596859e-16,3.280795773941e-16,3.327416467358e-16,-2.498001805407e-16,5.533767888366e-16,1.942890293094e-16,-4.787836793696e-16,-4.302114220422e-16,-1.512678871052e-15,4.683753385137e-16,1.387778780781e-16,1.526556658860e-16,1.387778780781e-16,-4.302114220422e-16,6.314393452556e-16,-1.179611963664e-15,6.175615574477e-16,5.412337245048e-16,1.292368989603e-16,-1.595945597899e-16,2.151057110211e-16,-3.486794186713e-16,-4.996003610813e-16,-5.134781488891e-16,0.000000000000e+00,4.510281037540e-16,-2.220446049250e-16,-6.522560269673e-16,-7.216449660064e-16,-5.898059818321e-17,-1.873501354055e-16,-5.377642775528e-16,4.510281037540e-16,2.220446049250e-16,2.775557561563e-17,-1.387778780781e-16,1.942890293094e-16,5.689893001204e-16,-7.632783294298e-17,8.847089727482e-16,1.422473250301e-16,2.116362640692e-16,3.122502256758e-17,3.747002708110e-16,-2.359223927328e-16,4.371503159462e-16,7.910339050454e-16,8.326672684689e-17,1.942890293094e-16,4.163336342344e-17,-2.151057110211e-16,-8.673617379884e-17,-2.406928822918e-16,1.318389841742e-16,2.827599265842e-16,2.914335439641e-16,2.220446049250e-16
-1.078362495138e+01,3.571805631367e-02,4.848236760651e+00,-1.519347060178e+00,-1.813770637187e+00,3.100028356345e-01,7.869301077058e-01,1.664267863217e+00,3.474595210670e+00,-4.223679978382e-03,3.815182396610e-01,-7.081166124114e-01,5.827597287733e-01,2.431970268339e+00,1.635914505137e+00,-1.155911317006e+00,6.278639284647e-01,1.069171279106e-01,-2.000453885751e+00,1.344467909454e-01,5.264070801345e-01,-3.706257856487e-01,-3.997927591965e-01,-4.299592242822e-02,-5.116477481014e-01,-3.097622523362e-02,2.862766027098e-01,3.605727920109e-01,-3.983207337755e-02,3.097522238704e-14,-9.974659986867e-17,4.163336342344e-17,-1.257674520083e-16,4.299945816078e-16,2.191172590593e-16,-1.526556658860e-16,1.278491201795e-15,1.665334536938e-16,8.326672684689e-17,9.159339953158e-16,8.604228440845e-16,-6.938893903907e-18,5.759281940243e-16,8.326672684689e-17,5.828670879282e-16,-2.151057110211e-16,-2.914335439641e-16,2.636779683485e-16,-1.457167719821e-16,8.604228440845e-16,1.006139616067e-16,-3.816391647149e-16,-1.085936895961e-15,-2.081668171172e-16,-2.532696274926e-16,5.551115123126e-17,4.163336342344e-16,1.804112415016e-16,-4.857225732735e-16,2.498001805407e-16,2.359223927328e-16,-6.973588373427e-16,-3.642919299551e-16,-2.740863092043e-16,8.326672684689e-17,2.636779683485e-16,5.863365348802e-16,-9.020562075079e-16,3.469446951954e-17,-5.828670879282e-16,-5.967448757360e-16,2.636779683485e-16,1.183081410616e-15,-4.215378046624e-16,1.120631365481e-15,-5.967448757360e-16,2.498001805407e-16,6.505213034913e-17,-3.816391647149e-16,-7.077671781985e-16,-3.400058012915e-16,-3.556183125752e-16,1.387778780781e-16,9.055256544599e-16,-4.553649124439e-16,6.245004513517e-16,-4.093947403305e-16,6.938893903907e-17,9.992007221626e-16
