2014-10-29,MIL @ CHA,265,106,39,80,48.8,7,14,50,21,24,87.5,3,32,35,25,9,10,15,25,-2,L
2014-10-31,MIL vs. PHI,240,93,36,88,40.9,9,24,37.5,12,21,57.1,15,40,55,25,10,11,21,19,12,W
2014-11-01,MIL @ WAS,240,97,34,80,42.5,9,22,40.9,20,24,83.3,16,26,42,18,11,3,28,28,-11,L
2014-11-04,MIL @ IND,240,87,37,83,44.6,7,21,33.3,6,7,85.7,9,30,39,20,12,5,13,22,6,W
2014-11-05,MIL vs. CHI,240,86,33,89,37.1,3,15,20,17,20,85,18,32,50,19,10,3,15,28,-9,L
2014-11-07,MIL @ DET,240,95,36,77,46.8,5,20,25,18,23,78.3,9,26,35,26,10,6,13,19,-3,L
2014-11-08,MIL vs. MEM,240,93,40,88,45.5,5,18,27.8,8,11,72.7,16,27,43,24,7,4,17,24,1,W
2014-11-11,MIL vs. OKC,240,85,33,81,40.7,3,15,20,16,24,66.7,14,37,51,18,5,6,16,22,7,W
2014-11-14,MIL @ ORL,240,85,36,80,45,2,19,10.5,11,14,78.6,5,33,38,19,8,4,18,25,-16,L
2014-11-16,MIL @ MIA,240,91,35,74,47.3,5,18,27.8,16,26,61.5,5,35,40,16,11,1,16,24,7,W
2014-11-18,MIL vs. NYK,240,117,43,78,55.1,9,17,52.9,22,27,81.5,17,27,44,30,5,0,16,24,4,W
2014-11-19,MIL @ BKN,315,122,48,108,44.4,5,24,20.8,21,28,75,16,35,51,23,12,4,15,28,4,W
2014-11-21,MIL @ TOR,240,82,27,74,36.5,6,20,30,22,32,68.8,8,22,30,19,11,1,14,18,-42,L
2014-11-22,MIL vs. WAS,240,100,36,84,42.9,5,15,33.3,23,26,88.5,8,28,36,21,11,7,15,20,-11,L
2014-11-25,MIL vs. DET,240,98,39,90,43.3,10,22,45.5,10,13,76.9,19,31,50,22,9,2,17,24,12,W
2014-11-26,MIL @ MIN,240,103,40,85,47.1,5,16,31.3,18,19,94.7,13,30,43,22,12,7,19,22,17,W
2014-11-28,MIL @ DET,240,104,39,77,50.6,13,29,44.8,13,16,81.3,10,34,44,30,9,6,19,20,16,W
2014-11-29,MIL vs. HOU,240,103,33,74,44.6,6,19,31.6,31,35,88.6,8,24,32,23,7,5,11,16,-14,L
2014-12-02,MIL @ CLE,240,108,45,92,48.9,7,20,35,11,13,84.6,12,28,40,31,11,3,13,26,-3,L
2014-12-03,MIL vs. DAL,240,105,38,73,52.1,7,11,63.6,22,32,68.8,8,31,39,24,11,2,19,24,-2,L
2014-12-05,MIL vs. MIA,240,109,39,69,56.5,9,16,56.3,22,26,84.6,12,33,45,21,11,3,25,26,24,W
2014-12-07,MIL @ DAL,240,102,42,84,50,4,15,26.7,14,17,82.4,11,25,36,17,7,4,19,18,-23,L
2014-12-09,MIL @ OKC,240,101,34,84,40.5,4,21,19,29,35,82.9,9,22,31,19,8,2,14,25,-13,L
2014-12-13,MIL vs. LAC,240,111,43,76,56.6,7,11,63.6,18,24,75,6,33,39,25,3,4,16,19,5,W
2014-12-15,MIL @ PHX,240,96,35,73,47.9,8,16,50,18,22,81.8,5,28,33,23,10,1,21,27,2,W
2014-12-17,MIL @ POR,240,97,37,77,48.1,7,19,36.8,16,22,72.7,5,27,32,16,8,0,13,25,-7,L
2014-12-18,MIL @ SAC,240,108,37,75,49.3,13,23,56.5,21,27,77.8,5,22,27,24,7,2,16,26,1,W
2014-12-20,MIL @ LAC,240,102,43,81,53.1,8,24,33.3,8,15,53.3,10,36,46,29,6,1,20,26,-4,L
2014-12-23,MIL vs. CHA,240,101,39,82,47.6,8,21,38.1,15,20,75,9,31,40,25,7,6,20,25,-7,L
2014-12-26,MIL @ ATL,240,107,40,79,50.6,8,19,42.1,19,23,82.6,6,34,40,28,15,6,15,19,30,W
2014-12-27,MIL vs. ATL,240,85,31,80,38.8,12,30,40,11,14,78.6,13,34,47,21,5,10,19,18,-5,L
2014-12-29,MIL @ CHA,265,104,40,85,47.1,6,21,28.6,18,21,85.7,2,40,42,21,8,10,20,25,10,W
2014-12-31,MIL @ CLE,240,96,40,90,44.4,11,25,44,5,10,50,13,41,54,25,10,6,10,18,16,W
2015-01-02,MIL vs. IND,240,91,38,89,42.7,7,24,29.2,8,10,80,10,33,43,28,10,7,13,18,-3,L
2015-01-04,MIL @ NYK,240,95,35,77,45.5,4,16,25,21,27,77.8,14,34,48,23,10,4,19,20,13,W
2015-01-06,MIL vs. PHX,240,96,37,88,42,3,20,15,19,22,86.4,13,31,44,22,9,5,17,21,-6,L
2015-01-07,MIL @ PHI,240,97,41,76,53.9,8,17,47.1,7,11,63.6,7,36,43,32,14,4,26,26,20,W
2015-01-09,MIL vs. MIN,240,98,39,75,52,12,19,63.2,8,10,80,9,30,39,30,13,4,23,21,14,W
2015-01-10,MIL @ CHI,240,87,36,81,44.4,3,11,27.3,12,16,75,12,25,37,19,9,10,11,24,-8,L
2015-01-15,MIL vs. NYK,240,95,28,72,38.9,8,18,44.4,31,42,73.8,14,30,44,21,13,2,15,17,16,W
2015-01-19,MIL vs. TOR,240,89,34,76,44.7,5,18,27.8,16,25,64,11,32,43,22,12,5,17,22,-3,L
2015-01-22,MIL vs. UTA,240,99,42,92,45.7,5,13,38.5,10,12,83.3,15,25,40,26,11,5,12,25,-2,L
2015-01-24,MIL vs. DET,240,101,41,81,50.6,11,17,64.7,8,10,80,9,36,45,33,6,6,21,21,15,W
2015-01-25,MIL @ SAS,240,95,39,82,47.6,8,17,47.1,9,13,69.2,13,29,42,29,12,5,21,26,-6,L
2015-01-27,MIL @ MIA,240,109,39,71,54.9,9,16,56.3,22,30,73.3,4,30,34,25,7,3,13,22,7,W
2015-01-29,MIL @ ORL,240,115,45,87,51.7,12,25,48,13,18,72.2,7,31,38,29,16,8,15,24,15,W
2015-01-31,MIL vs. POR,240,95,37,82,45.1,8,21,38.1,13,14,92.9,9,41,50,22,12,8,20,19,7,W
2015-02-02,MIL @ TOR,240,82,33,80,41.3,7,16,43.8,9,17,52.9,7,37,44,24,8,6,13,18,7,W
2015-02-04,MIL vs. LAL,265,113,41,82,50,11,26,42.3,20,22,90.9,5,30,35,25,10,7,12,22,8,W
2015-02-06,MIL @ HOU,240,111,48,95,50.5,4,17,23.5,11,15,73.3,11,30,41,29,10,3,14,23,-6,L
2015-02-07,MIL vs. BOS,240,96,37,75,49.3,8,20,40,14,19,73.7,6,34,40,21,6,6,12,20,3,W
2015-02-09,MIL vs. BKN,240,103,37,89,41.6,7,18,38.9,22,25,88,14,30,44,25,14,4,10,14,6,W
2015-02-11,MIL vs. SAC,240,111,39,80,48.8,7,15,46.7,26,32,81.3,10,35,45,23,11,5,15,24,8,W
2015-02-20,MIL vs. DEN,240,89,33,78,42.3,5,15,33.3,18,22,81.8,7,39,46,22,6,5,17,21,8,W
2015-02-22,MIL vs. ATL,240,86,32,72,44.4,4,16,25,18,18,100,8,30,38,19,10,7,25,24,-11,L
2015-02-23,MIL @ CHI,240,71,30,89,33.7,4,18,22.2,7,13,53.8,12,29,41,16,9,4,10,21,-16,L
2015-02-25,MIL vs. PHI,240,104,44,82,53.7,5,15,33.3,11,16,68.8,12,31,43,32,16,5,24,19,16,W
2015-02-27,MIL @ LAL,240,93,34,87,39.1,4,17,23.5,21,29,72.4,13,36,49,18,7,6,11,17,-8,L
2015-02-28,MIL @ UTA,240,75,29,74,39.2,5,15,33.3,12,14,85.7,8,31,39,18,15,4,23,23,-7,L
2015-03-03,MIL @ DEN,240,95,35,86,40.7,10,24,41.7,15,22,68.2,8,33,41,21,6,7,14,25,-11,L
2015-03-04,MIL @ GSW,240,93,34,80,42.5,5,14,35.7,20,25,80,16,31,47,17,11,1,24,19,-9,L
2015-03-07,MIL vs. WAS,240,91,36,78,46.2,10,20,50,9,15,60,10,34,44,25,7,6,17,18,6,W
2015-03-09,MIL vs. NOP,240,103,37,71,52.1,4,15,26.7,25,31,80.6,8,17,25,20,11,5,14,18,-11,L
2015-03-11,MIL vs. ORL,240,97,39,79,49.4,8,18,44.4,11,16,68.8,11,40,51,30,7,7,23,17,6,W
2015-03-12,MIL @ IND,265,103,35,91,38.5,4,14,28.6,29,36,80.6,12,36,48,17,11,3,15,27,-6,L
2015-03-14,MIL @ MEM,240,83,30,72,41.7,5,19,26.3,18,27,66.7,8,29,37,17,6,3,16,18,-13,L
2015-03-17,MIL @ NOP,240,84,32,86,37.2,4,20,20,16,21,76.2,9,40,49,20,4,12,10,22,-1,L
2015-03-18,MIL vs. SAS,240,103,39,80,48.8,7,14,50,18,24,75,11,32,43,28,5,4,12,26,-11,L
2015-03-20,MIL @ BKN,315,127,49,129,38,8,16,50,21,29,72.4,38,43,81,23,11,9,18,31,-2,L
2015-03-22,MIL vs. CLE,240,90,38,70,54.3,3,12,25,11,14,78.6,6,33,39,23,10,5,23,14,-18,L
2015-03-24,MIL vs. MIA,240,89,36,87,41.4,4,17,23.5,13,17,76.5,20,33,53,25,8,9,21,23,1,W
2015-03-26,MIL vs. IND,240,111,39,73,53.4,9,19,47.4,24,34,70.6,6,24,30,26,10,3,16,34,4,W
2015-03-28,MIL vs. GSW,240,95,33,87,37.9,2,15,13.3,27,32,84.4,15,27,42,24,14,5,15,20,-13,L
2015-03-30,MIL @ ATL,240,88,34,75,45.3,4,17,23.5,16,23,69.6,13,26,39,26,4,2,15,22,-13,L
2015-04-01,MIL vs. CHI,240,95,37,89,41.6,8,21,38.1,13,18,72.2,20,28,48,15,11,5,18,28,4,W
2015-04-03,MIL @ BOS,240,110,45,85,52.9,9,24,37.5,11,18,61.1,9,36,45,31,10,6,18,20,9,W
2015-04-04,MIL vs. ORL,240,90,39,89,43.8,5,16,31.3,7,13,53.8,14,31,45,26,8,6,13,19,-7,L
2015-04-08,MIL vs. CLE,240,99,42,84,50,6,18,33.3,9,13,69.2,7,25,32,30,13,3,12,22,-5,L
2015-04-10,MIL @ NYK,240,99,37,76,48.7,6,17,35.3,19,29,65.5,5,28,33,18,17,3,18,22,8,W
2015-04-12,MIL vs. BKN,240,96,41,83,49.4,6,20,30,8,12,66.7,7,40,47,30,13,7,17,20,23,W
2015-04-13,MIL @ PHI,240,107,40,81,49.4,4,9,44.4,23,36,63.9,12,27,39,23,13,7,20,25,10,W
2015-04-15,MIL vs. BOS,240,100,41,89,46.1,7,21,33.3,11,16,68.8,16,32,48,35,7,2,17,17,-5,L
