2014-10-29,MEM vs. MIN,240,105,43,82,52.4,4,15,26.7,15,20,75,10,23,33,21,10,5,17,21,4,W
2014-10-31,MEM @ IND,240,97,35,79,44.3,7,19,36.8,20,27,74.1,11,29,40,20,11,2,9,21,8,W
2014-11-01,MEM @ CHA,240,71,29,80,36.3,3,11,27.3,10,13,76.9,9,36,45,16,8,0,19,22,2,W
2014-11-03,MEM vs. NOP,240,93,31,76,40.8,4,14,28.6,27,37,73,9,43,52,19,5,6,11,24,12,W
2014-11-05,MEM @ PHX,240,102,40,80,50,9,17,52.9,13,17,76.5,8,29,37,25,10,1,16,21,11,W
2014-11-07,MEM @ OKC,240,91,34,81,42,9,18,50,14,17,82.4,9,29,38,21,10,4,8,14,2,W
2014-11-08,MEM @ MIL,240,92,29,82,35.4,3,14,21.4,31,34,91.2,15,25,40,15,9,2,13,18,-1,L
2014-11-11,MEM vs. LAL,240,107,41,78,52.6,4,11,36.4,21,26,80.8,12,26,38,21,8,2,16,18,5,W
2014-11-13,MEM vs. SAC,240,111,39,77,50.6,6,9,66.7,27,34,79.4,8,22,30,24,9,4,9,25,1,W
2014-11-15,MEM vs. DET,240,95,32,86,37.2,4,15,26.7,27,33,81.8,18,35,53,18,5,4,8,18,7,W
2014-11-17,MEM vs. HOU,240,119,46,86,53.5,7,17,41.2,20,22,90.9,10,28,38,27,14,5,11,19,26,W
2014-11-19,MEM @ TOR,240,92,35,80,43.8,3,10,30,19,26,73.1,15,35,50,16,8,4,13,16,-4,L
2014-11-21,MEM vs. BOS,240,117,48,91,52.7,8,16,50,13,14,92.9,9,41,50,31,4,4,14,16,17,W
2014-11-23,MEM vs. LAC,240,107,42,85,49.4,7,21,33.3,16,23,69.6,12,40,52,20,3,3,17,21,16,W
2014-11-26,MEM @ LAL,240,99,36,80,45,5,22,22.7,22,25,88,10,35,45,25,7,6,14,20,6,W
2014-11-28,MEM @ POR,240,112,45,84,53.6,6,13,46.2,16,26,61.5,8,38,46,28,7,4,9,14,13,W
2014-11-30,MEM @ SAC,240,97,38,79,48.1,3,13,23.1,18,28,64.3,10,25,35,25,13,4,13,27,12,W
2014-12-03,MEM @ HOU,240,96,39,76,51.3,2,13,15.4,16,27,59.3,10,29,39,26,9,7,21,15,-9,L
2014-12-05,MEM vs. SAS,240,101,37,80,46.3,5,12,41.7,22,26,84.6,7,30,37,19,4,7,10,19,-6,L
2014-12-07,MEM vs. MIA,240,103,43,73,58.9,8,13,61.5,9,11,81.8,7,31,38,24,7,4,14,14,16,W
2014-12-09,MEM vs. DAL,240,114,41,85,48.2,7,14,50,25,29,86.2,12,29,41,20,10,1,5,17,9,W
2014-12-12,MEM vs. CHA,290,113,39,85,45.9,6,13,46.2,29,38,76.3,7,40,47,21,7,9,20,22,6,W
2014-12-13,MEM @ PHI,265,120,45,93,48.4,11,26,42.3,19,27,70.4,9,33,42,33,9,4,15,24,5,W
2014-12-16,MEM vs. GSW,240,105,42,92,45.7,5,14,35.7,16,19,84.2,10,38,48,24,9,4,13,16,7,W
2014-12-17,MEM @ SAS,315,117,48,107,44.9,10,27,37,11,14,78.6,13,45,58,29,12,6,12,27,1,W
2014-12-19,MEM vs. CHI,240,97,37,94,39.4,2,13,15.4,21,24,87.5,14,31,45,12,4,6,4,25,-6,L
2014-12-21,MEM @ CLE,240,91,39,86,45.3,1,16,6.3,12,15,80,12,26,38,25,8,3,11,16,-14,L
2014-12-22,MEM vs. UTA,240,91,38,86,44.2,7,23,30.4,8,9,88.9,5,29,34,22,4,3,4,18,-6,L
2014-12-26,MEM vs. HOU,265,111,43,104,41.3,7,24,29.2,18,23,78.3,15,29,44,31,8,4,6,23,-6,L
2014-12-27,MEM @ MIA,240,103,34,73,46.6,7,16,43.8,28,37,75.7,9,23,32,22,10,5,14,22,8,W
2014-12-30,MEM vs. SAS,240,95,35,72,48.6,7,15,46.7,18,22,81.8,7,32,39,25,10,5,20,18,8,W
2015-01-02,MEM @ LAL,240,109,41,84,48.8,6,14,42.9,21,31,67.7,13,33,46,27,7,4,12,15,3,W
2015-01-03,MEM @ DEN,240,85,37,86,43,2,14,14.3,9,13,69.2,8,29,37,20,6,8,13,20,-29,L
2015-01-05,MEM vs. NYK,240,105,43,82,52.4,7,15,46.7,12,19,63.2,11,34,45,25,14,5,17,15,22,W
2015-01-07,MEM @ ATL,240,86,35,79,44.3,5,17,29.4,11,11,100,8,31,39,20,10,4,21,21,-10,L
2015-01-09,MEM @ NOP,240,95,36,82,43.9,6,17,35.3,17,22,77.3,13,31,44,17,7,4,11,18,-11,L
2015-01-11,MEM vs. PHX,290,122,48,100,48,9,21,42.9,17,24,70.8,11,43,54,24,7,8,24,25,12,W
2015-01-14,MEM @ BKN,240,103,39,83,47,3,17,17.6,22,29,75.9,14,27,41,18,13,3,9,19,11,W
2015-01-16,MEM @ ORL,240,106,40,87,46,3,14,21.4,23,29,79.3,9,38,47,27,8,5,11,19,10,W
2015-01-17,MEM vs. POR,240,102,39,77,50.6,8,15,53.3,16,24,66.7,11,39,50,21,4,4,14,18,4,W
2015-01-19,MEM vs. DAL,240,95,36,85,42.4,3,22,13.6,20,22,90.9,9,33,42,17,8,4,13,23,-8,L
2015-01-21,MEM vs. TOR,240,92,34,74,45.9,1,7,14.3,23,29,79.3,9,36,45,15,6,8,13,24,6,W
2015-01-24,MEM vs. PHI,240,101,37,79,46.8,6,14,42.9,21,25,84,9,38,47,24,10,7,18,20,18,W
2015-01-26,MEM vs. ORL,240,103,36,76,47.4,7,18,38.9,24,26,92.3,7,32,39,25,11,6,15,17,9,W
2015-01-27,MEM @ DAL,240,109,42,79,53.2,10,21,47.6,15,20,75,9,31,40,23,6,0,13,17,19,W
2015-01-29,MEM vs. DEN,240,99,39,88,44.3,3,16,18.8,18,27,66.7,13,44,57,17,8,4,9,11,30,W
2015-01-31,MEM vs. OKC,240,85,34,91,37.4,3,11,27.3,14,17,82.4,20,34,54,22,11,5,12,18,11,W
2015-02-02,MEM @ PHX,240,102,36,83,43.4,3,11,27.3,27,34,79.4,16,30,46,19,12,4,14,17,1,W
2015-02-04,MEM @ UTA,240,100,38,80,47.5,6,13,46.2,18,22,81.8,11,27,38,26,7,4,9,21,10,W
