2014-10-29,BOS vs. BKN,240,121,49,88,55.7,8,22,36.4,15,23,65.2,9,26,35,28,11,5,13,25,16,W
2014-11-01,BOS @ HOU,240,90,37,98,37.8,1,25,4,15,18,83.3,14,30,44,20,10,8,11,26,-14,L
2014-11-03,BOS @ DAL,240,113,45,102,44.1,11,31,35.5,12,16,75,22,27,49,29,9,6,17,21,-5,L
2014-11-05,BOS vs. TOR,240,107,40,78,51.3,10,26,38.5,17,18,94.4,17,38,55,22,5,3,28,25,-3,L
2014-11-07,BOS vs. IND,240,101,39,85,45.9,9,27,33.3,14,16,87.5,9,29,38,26,6,3,12,19,3,W
2014-11-08,BOS @ CHI,240,106,42,81,51.9,7,19,36.8,15,20,75,7,38,45,25,6,3,12,17,5,W
2014-11-12,BOS vs. OKC,240,94,37,83,44.6,9,33,27.3,11,13,84.6,7,28,35,28,5,3,9,20,-15,L
2014-11-14,BOS vs. CLE,240,121,48,88,54.5,6,20,30,19,23,82.6,8,31,39,32,7,1,14,26,-1,L
2014-11-17,BOS vs. PHX,240,114,45,87,51.7,4,10,40,20,31,64.5,11,33,44,28,10,4,19,19,-4,L
2014-11-19,BOS @ PHI,240,101,41,83,49.4,6,20,30,13,21,61.9,7,37,44,32,11,4,15,19,11,W
2014-11-21,BOS @ MEM,240,100,38,88,43.2,9,27,33.3,15,21,71.4,9,29,38,22,7,7,12,14,-17,L
2014-11-23,BOS vs. POR,240,88,37,95,38.9,5,23,21.7,9,12,75,12,34,46,17,12,1,8,15,-6,L
2014-11-28,BOS vs. CHI,240,102,37,92,40.2,6,22,27.3,22,29,75.9,12,30,42,20,7,2,13,30,-7,L
2014-11-30,BOS vs. SAS,240,89,36,87,41.4,6,18,33.3,11,15,73.3,12,30,42,21,5,5,15,21,-22,L
2014-12-02,BOS @ ATL,240,105,41,84,48.8,12,23,52.2,11,13,84.6,9,33,42,33,10,3,23,20,-4,L
2014-12-03,BOS vs. DET,265,109,37,93,39.8,13,30,43.3,22,27,81.5,8,41,49,28,8,6,13,21,7,W
2014-12-05,BOS vs. LAL,240,113,46,90,51.1,8,20,40,13,22,59.1,10,44,54,29,6,2,17,19,17,W
2014-12-07,BOS vs. WAS,240,101,36,88,40.9,8,17,47.1,21,26,80.8,9,40,49,20,10,7,16,21,8,W
2014-12-08,BOS @ WAS,290,132,47,102,46.1,9,22,40.9,29,32,90.6,14,32,46,27,17,4,17,30,-1,L
2014-12-10,BOS @ CHA,240,87,38,87,43.7,5,23,21.7,6,10,60,6,39,45,26,3,1,15,27,-9,L
2014-12-12,BOS vs. NYK,240,95,37,85,43.5,7,22,31.8,14,18,77.8,12,29,41,28,3,3,18,18,-6,L
2014-12-15,BOS @ PHI,240,105,38,86,44.2,6,25,24,23,35,65.7,16,36,52,26,15,5,22,23,18,W
2014-12-17,BOS vs. ORL,240,109,44,80,55,7,19,36.8,14,18,77.8,7,35,42,25,9,8,14,16,17,W
2014-12-19,BOS vs. MIN,240,114,48,85,56.5,8,23,34.8,10,14,71.4,12,31,43,29,9,6,13,20,16,W
2014-12-21,BOS @ MIA,240,84,33,83,39.8,6,23,26.1,12,15,80,14,28,42,22,6,4,15,18,-16,L
2014-12-23,BOS @ ORL,240,95,33,85,38.8,7,23,30.4,22,29,75.9,9,36,45,22,10,4,12,21,-5,L
2014-12-26,BOS vs. BKN,240,107,45,87,51.7,9,24,37.5,8,11,72.7,5,32,37,32,8,3,14,23,-2,L
2014-12-27,BOS @ WAS,240,88,32,79,40.5,6,24,25,18,24,75,8,28,36,17,10,2,18,15,-13,L
2014-12-31,BOS vs. SAC,240,106,44,94,46.8,5,21,23.8,13,15,86.7,9,40,49,32,9,7,11,23,22,W
2015-01-02,BOS vs. DAL,240,101,38,89,42.7,12,34,35.3,13,19,68.4,9,29,38,22,6,2,14,21,-18,L
2015-01-03,BOS @ CHI,265,104,45,100,45,5,17,29.4,9,11,81.8,10,35,45,26,9,6,22,28,-5,L
2015-01-05,BOS vs. CHA,240,95,36,91,39.6,7,18,38.9,16,23,69.6,10,23,33,22,8,7,6,23,-9,L
2015-01-07,BOS @ BKN,240,89,35,88,39.8,5,18,27.8,14,17,82.4,11,30,41,22,8,2,7,26,8,W
2015-01-09,BOS @ IND,265,103,41,103,39.8,10,34,29.4,11,16,68.8,13,37,50,25,10,7,11,27,-4,L
2015-01-10,BOS @ TOR,240,96,39,83,47,6,18,33.3,12,20,60,9,34,43,23,7,3,18,21,-13,L
2015-01-12,BOS vs. NOP,240,108,37,88,42,8,24,33.3,26,31,83.9,17,27,44,24,8,5,11,23,8,W
2015-01-14,BOS vs. ATL,240,91,34,83,41,11,33,33.3,12,14,85.7,13,27,40,22,5,2,17,23,-14,L
2015-01-16,BOS vs. CHI,240,103,42,85,49.4,5,16,31.3,14,16,87.5,11,34,45,29,5,4,14,16,-16,L
2015-01-19,BOS @ LAC,240,93,33,84,39.3,12,29,41.4,15,21,71.4,12,31,43,24,6,2,14,14,-9,L
2015-01-22,BOS @ POR,240,90,39,87,44.8,7,19,36.8,5,7,71.4,10,37,47,23,8,5,16,19,1,W
2015-01-23,BOS @ DEN,240,100,37,75,49.3,9,21,42.9,17,27,63,8,33,41,20,8,6,15,24,1,W
2015-01-25,BOS @ GSW,240,111,41,95,43.2,10,28,35.7,19,27,70.4,13,35,48,23,5,3,14,21,-3,L
2015-01-26,BOS @ UTA,240,99,35,74,47.3,8,19,42.1,21,23,91.3,5,32,37,18,8,3,14,15,9,W
2015-01-28,BOS @ MIN,240,98,42,91,46.2,7,23,30.4,7,9,77.8,9,30,39,22,9,4,13,22,-12,L
2015-01-30,BOS vs. HOU,240,87,32,90,35.6,7,24,29.2,16,23,69.6,14,34,48,14,8,5,12,23,-6,L
2015-02-01,BOS vs. MIA,240,75,30,81,37,4,19,21.1,11,18,61.1,8,32,40,24,7,3,14,19,-8,L
2015-02-03,BOS @ NYK,240,108,42,77,54.5,6,24,25,18,23,78.3,11,28,39,23,6,0,17,11,11,W
2015-02-04,BOS vs. DEN,240,104,40,99,40.4,12,28,42.9,12,17,70.6,19,32,51,27,10,3,13,21,4,W
2015-02-06,BOS vs. PHI,240,107,39,86,45.3,10,27,37,19,25,76,11,42,53,27,8,4,10,24,11,W
2015-02-07,BOS @ MIL,240,93,36,86,41.9,7,29,24.1,14,20,70,11,33,44,20,7,1,11,19,-3,L
2015-02-11,BOS vs. ATL,240,89,30,93,32.3,10,31,32.3,19,20,95,16,40,56,21,7,4,10,23,1,W
2015-02-20,BOS @ SAC,240,101,40,100,40,6,22,27.3,15,26,57.7,19,21,40,24,14,3,11,23,-8,L
2015-02-22,BOS @ LAL,265,111,42,98,42.9,8,33,24.2,19,27,70.4,13,35,48,27,9,5,18,31,-7,L
2015-02-23,BOS @ PHX,240,115,39,89,43.8,14,29,48.3,23,30,76.7,9,33,42,26,13,1,15,14,5,W
2015-02-25,BOS vs. NYK,240,115,42,83,50.6,14,31,45.2,17,20,85,8,38,46,29,6,1,14,26,21,W
2015-02-27,BOS vs. CHA,240,106,40,96,41.7,14,35,40,12,15,80,14,33,47,24,8,5,8,15,8,W
2015-03-01,BOS vs. GSW,240,101,40,109,36.7,8,31,25.8,13,17,76.5,21,39,60,21,4,3,8,17,-5,L
2015-03-03,BOS @ CLE,240,79,31,88,35.2,7,28,25,10,13,76.9,11,31,42,23,4,3,15,21,-31,L
2015-03-04,BOS vs. UTA,240,85,33,88,37.5,8,27,29.6,11,20,55,12,27,39,21,5,3,3,20,1,W
2015-03-06,BOS @ NOP,240,104,36,79,45.6,10,23,43.5,22,25,88,7,30,37,19,8,1,11,17,6,W
2015-03-08,BOS @ ORL,240,98,35,89,39.3,15,34,44.1,13,16,81.3,18,30,48,24,9,3,16,23,-5,L
2015-03-09,BOS @ MIA,240,100,39,87,44.8,6,25,24,16,17,94.1,16,27,43,17,7,2,11,25,10,W
2015-03-11,BOS vs. MEM,240,95,37,85,43.5,8,27,29.6,13,17,76.5,12,24,36,28,11,5,17,16,3,W
2015-03-13,BOS vs. ORL,240,95,37,86,43,10,26,38.5,11,20,55,10,37,47,19,7,4,17,23,7,W
2015-03-14,BOS @ IND,240,93,35,83,42.2,8,28,28.6,15,21,71.4,9,38,47,28,7,4,12,18,4,W
