2014-10-29,SAC vs. GSW,240,77,24,78,30.8,3,18,16.7,26,35,74.3,15,35,50,13,11,3,27,26,-18,L
2014-10-31,SAC vs. POR,240,103,34,81,42,4,10,40,31,35,88.6,14,35,49,14,6,2,10,24,9,W
2014-11-02,SAC @ LAC,240,98,34,68,50,3,10,30,27,33,81.8,9,37,46,21,4,11,20,22,6,W
2014-11-03,SAC @ DEN,240,110,34,81,42,2,9,22.2,40,47,85.1,14,36,50,21,8,5,18,28,5,W
2014-11-05,SAC vs. DEN,240,131,42,76,55.3,8,20,40,39,50,78,9,31,40,21,8,3,13,30,22,W
2014-11-07,SAC @ PHX,290,114,39,91,42.9,3,16,18.8,33,39,84.6,13,47,60,16,6,4,16,27,2,W
2014-11-09,SAC @ OKC,240,93,36,80,45,6,24,25,15,22,68.2,9,28,37,23,11,2,12,24,-8,L
2014-11-11,SAC @ DAL,240,98,32,72,44.4,9,19,47.4,25,32,78.1,12,31,43,17,5,1,22,32,-8,L
2014-11-13,SAC @ MEM,240,110,37,77,48.1,7,13,53.8,29,34,85.3,13,31,44,12,6,5,15,26,-1,L
2014-11-15,SAC vs. SAS,240,94,37,86,43,0,12,0,20,24,83.3,8,34,42,19,5,6,9,18,3,W
2014-11-18,SAC vs. NOP,240,100,38,86,44.2,4,11,36.4,20,29,69,17,35,52,23,3,2,15,15,-6,L
2014-11-20,SAC vs. CHI,240,103,38,74,51.4,4,6,66.7,23,27,85.2,7,33,40,26,5,4,13,21,15,W
2014-11-22,SAC @ MIN,240,113,40,81,49.4,8,26,30.8,25,30,83.3,14,36,50,24,4,2,19,19,12,W
2014-11-25,SAC @ NOP,240,99,37,77,48.1,5,14,35.7,20,24,83.3,7,31,38,16,9,4,10,22,10,W
2014-11-26,SAC @ HOU,240,89,31,71,43.7,5,16,31.3,22,28,78.6,10,38,48,16,2,8,21,19,-13,L
2014-11-28,SAC @ SAS,240,104,38,75,50.7,6,10,60,22,26,84.6,8,38,46,22,4,4,15,20,-8,L
2014-11-30,SAC vs. MEM,240,85,33,70,47.1,1,11,9.1,18,27,66.7,11,31,42,16,7,4,23,25,-12,L
2014-12-02,SAC vs. TOR,240,109,39,75,52,3,10,30,28,37,75.7,13,21,34,28,5,3,16,23,-8,L
2014-12-05,SAC vs. IND,265,102,36,83,43.4,2,10,20,28,40,70,11,38,49,16,6,2,15,24,1,W
2014-12-06,SAC vs. ORL,240,96,35,79,44.3,4,15,26.7,22,28,78.6,9,26,35,22,5,2,11,16,-9,L
2014-12-08,SAC vs. UTA,240,101,35,74,47.3,3,8,37.5,28,36,77.8,10,35,45,18,8,2,17,24,9,W
2014-12-09,SAC @ LAL,240,95,32,70,45.7,7,15,46.7,24,37,64.9,9,39,48,20,3,3,16,25,-3,L
2014-12-11,SAC vs. HOU,265,109,39,84,46.4,8,18,44.4,23,34,67.6,11,33,44,22,8,4,22,23,-4,L
2014-12-13,SAC vs. DET,240,90,33,93,35.5,11,29,37.9,13,19,68.4,22,33,55,21,4,7,17,18,-5,L
2014-12-16,SAC vs. OKC,240,92,36,84,42.9,5,18,27.8,15,17,88.2,13,35,48,21,7,3,19,21,-12,L
2014-12-18,SAC vs. MIL,240,107,38,67,56.7,6,14,42.9,25,33,75.8,4,31,35,24,5,0,21,23,-1,L
2014-12-21,SAC vs. LAL,240,108,38,79,48.1,7,23,30.4,25,36,69.4,10,34,44,15,8,7,14,25,7,W
2014-12-22,SAC @ GSW,240,108,43,90,47.8,8,17,47.1,14,21,66.7,9,30,39,31,5,5,13,17,-20,L
2014-12-26,SAC vs. PHX,240,106,41,93,44.1,7,20,35,17,24,70.8,18,30,48,18,8,2,13,15,-9,L
2014-12-27,SAC vs. NYK,265,135,49,89,55.1,8,16,50,29,33,87.9,10,29,39,23,9,7,17,27,6,W
2014-12-29,SAC @ BKN,240,99,37,76,48.7,9,20,45,16,20,80,11,33,44,22,5,3,21,26,-8,L
