20101027.000000,0.000000,17.000000
20101029.000000,0.000000,2.000000
20101030.000000,0.000000,7.000000
20101101.000000,1.000000,5.000000
20101103.000000,1.000000,23.000000
20101106.000000,1.000000,28.000000
20101110.000000,1.000000,17.000000
20101112.000000,0.000000,24.000000
20101114.000000,1.000000,8.000000
20101117.000000,1.000000,3.000000
20101119.000000,1.000000,2.000000
20101121.000000,1.000000,29.000000
20101122.000000,0.000000,20.000000
20101125.000000,0.000000,22.000000
20101127.000000,1.000000,6.000000
20101130.000000,1.000000,9.000000
20101203.000000,0.000000,23.000000
20101204.000000,1.000000,26.000000
20101206.000000,0.000000,22.000000
20101208.000000,1.000000,15.000000
20101211.000000,1.000000,13.000000
20101214.000000,0.000000,27.000000
20101215.000000,0.000000,29.000000
20101217.000000,0.000000,18.000000
20101219.000000,1.000000,27.000000
20101221.000000,1.000000,21.000000
20101223.000000,1.000000,10.000000
20101227.000000,1.000000,22.000000
20101229.000000,1.000000,28.000000
20110101.000000,0.000000,16.000000
20110102.000000,1.000000,24.000000
20110104.000000,1.000000,11.000000
20110106.000000,1.000000,16.000000
20110109.000000,0.000000,5.000000
20110111.000000,0.000000,15.000000
20110112.000000,0.000000,1.000000
20110114.000000,0.000000,3.000000
20110115.000000,0.000000,8.000000
20110117.000000,0.000000,11.000000
20110119.000000,1.000000,19.000000
20110121.000000,0.000000,21.000000
20110124.000000,0.000000,19.000000
20110125.000000,1.000000,12.000000
20110128.000000,0.000000,23.000000
20110129.000000,1.000000,29.000000
20110201.000000,1.000000,1.000000
20110204.000000,1.000000,30.000000
20110207.000000,1.000000,20.000000
20110209.000000,1.000000,26.000000
20110212.000000,1.000000,18.000000
20110213.000000,0.000000,24.000000
20110215.000000,0.000000,18.000000
20110216.000000,0.000000,26.000000
20110222.000000,0.000000,13.000000
20110223.000000,0.000000,14.000000
20110225.000000,0.000000,12.000000
20110226.000000,0.000000,28.000000
20110228.000000,1.000000,22.000000
20110302.000000,1.000000,19.000000
20110305.000000,0.000000,20.000000
20110307.000000,1.000000,27.000000
20110309.000000,1.000000,14.000000
20110311.000000,0.000000,30.000000
20110312.000000,0.000000,29.000000
20110314.000000,1.000000,21.000000
20110316.000000,1.000000,7.000000
20110318.000000,1.000000,4.000000
20110320.000000,0.000000,17.000000
20110321.000000,0.000000,6.000000
20110323.000000,0.000000,10.000000
20110325.000000,0.000000,9.000000
20110327.000000,0.000000,4.000000
20110329.000000,1.000000,24.000000
20110330.000000,0.000000,16.000000
20110401.000000,1.000000,16.000000
20110403.000000,1.000000,20.000000
20110405.000000,0.000000,27.000000
20110406.000000,0.000000,30.000000
20110408.000000,0.000000,28.000000
20110410.000000,0.000000,21.000000
20110411.000000,1.000000,18.000000
20110413.000000,1.000000,23.000000
