20101027.000000,1.000000,19.000000
20101029.000000,0.000000,21.000000
20101031.000000,1.000000,26.000000
20101101.000000,1.000000,30.000000
20101103.000000,1.000000,18.000000
20101105.000000,0.000000,16.000000
20101106.000000,0.000000,20.000000
20101109.000000,0.000000,29.000000
20101110.000000,0.000000,30.000000
20101112.000000,1.000000,8.000000
20101115.000000,1.000000,2.000000
20101117.000000,0.000000,17.000000
20101118.000000,0.000000,9.000000
20101120.000000,1.000000,3.000000
20101122.000000,1.000000,29.000000
20101125.000000,1.000000,25.000000
20101126.000000,0.000000,24.000000
20101128.000000,1.000000,20.000000
20101201.000000,1.000000,30.000000
20101203.000000,0.000000,16.000000
20101205.000000,0.000000,19.000000
20101206.000000,1.000000,25.000000
20101208.000000,1.000000,23.000000
20101211.000000,1.000000,28.000000
20101212.000000,1.000000,14.000000
20101215.000000,0.000000,4.000000
20101217.000000,0.000000,8.000000
20101218.000000,0.000000,6.000000
20101220.000000,1.000000,17.000000
20101222.000000,1.000000,27.000000
20101226.000000,1.000000,24.000000
20101227.000000,0.000000,25.000000
20101229.000000,1.000000,20.000000
20110102.000000,1.000000,11.000000
20110105.000000,1.000000,16.000000
20110109.000000,1.000000,21.000000
20110112.000000,1.000000,13.000000
20110114.000000,0.000000,21.000000
20110116.000000,1.000000,23.000000
20110117.000000,1.000000,9.000000
20110119.000000,1.000000,17.000000
20110120.000000,0.000000,19.000000
20110122.000000,1.000000,21.000000
20110125.000000,0.000000,26.000000
20110126.000000,0.000000,27.000000
20110129.000000,1.000000,12.000000
20110131.000000,1.000000,10.000000
20110202.000000,1.000000,6.000000
20110204.000000,0.000000,11.000000
20110206.000000,0.000000,13.000000
20110208.000000,0.000000,14.000000
20110209.000000,0.000000,3.000000
20110211.000000,0.000000,7.000000
20110213.000000,0.000000,5.000000
20110214.000000,0.000000,10.000000
20110216.000000,0.000000,17.000000
20110222.000000,0.000000,18.000000
20110223.000000,0.000000,29.000000
20110225.000000,0.000000,23.000000
20110226.000000,1.000000,1.000000
20110228.000000,0.000000,25.000000
20110302.000000,1.000000,27.000000
20110305.000000,1.000000,16.000000
20110307.000000,0.000000,12.000000
20110309.000000,0.000000,1.000000
20110311.000000,0.000000,2.000000
20110312.000000,0.000000,15.000000
20110314.000000,0.000000,28.000000
20110316.000000,1.000000,4.000000
20110319.000000,1.000000,7.000000
20110320.000000,1.000000,24.000000
20110323.000000,1.000000,15.000000
20110325.000000,0.000000,23.000000
20110326.000000,1.000000,5.000000
20110330.000000,1.000000,26.000000
20110401.000000,0.000000,24.000000
20110402.000000,1.000000,18.000000
20110405.000000,0.000000,28.000000
20110406.000000,0.000000,18.000000
20110408.000000,0.000000,26.000000
20110409.000000,0.000000,27.000000
20110413.000000,1.000000,28.000000
