20141031.000000,0.000000,24.000000,0.461538,0.132006,5.000000,40.000000,0.217949,1.000000,0.000000,1.000000
20141105.000000,1.000000,11.000000,0.485507,0.206125,11.000000,39.000000,0.391304,0.500000,1.000000,0.500000
20141106.000000,0.000000,27.000000,0.355556,0.148498,12.000000,29.000000,0.188889,0.666667,0.000000,0.666667
20141108.000000,1.000000,29.000000,0.481250,0.174825,17.000000,32.000000,0.275000,0.500000,1.000000,0.500000
20141110.000000,0.000000,22.000000,0.409639,0.079808,10.000000,29.000000,0.253012,0.400000,0.000000,0.400000
20141111.000000,0.000000,21.000000,0.548387,0.075586,8.000000,28.000000,0.118280,0.500000,0.333333,0.500000
20141114.000000,0.000000,23.000000,0.475000,0.102585,7.000000,37.000000,0.212500,0.571429,0.500000,0.571429
20141115.000000,0.000000,25.000000,0.468750,0.138559,7.000000,31.000000,0.200000,0.625000,0.600000,0.625000
20141117.000000,1.000000,4.000000,0.506173,0.168350,6.000000,46.000000,0.222222,0.555556,0.666667,0.500000
20141119.000000,0.000000,7.000000,0.506757,0.164136,10.000000,32.000000,0.229730,0.600000,0.500000,0.625000
20141121.000000,0.000000,17.000000,0.625000,0.180115,14.000000,39.000000,0.190476,0.636364,0.571429,0.625000
20141122.000000,1.000000,2.000000,0.569620,0.153124,6.000000,42.000000,0.113924,0.666667,0.750000,0.750000
20141126.000000,1.000000,9.000000,0.587838,0.154067,8.000000,37.000000,0.256757,0.692308,0.800000,0.875000
20141128.000000,1.000000,25.000000,0.585366,0.072886,4.000000,29.000000,0.195122,0.714286,0.833333,0.875000
20141130.000000,0.000000,1.000000,0.547059,0.130939,10.000000,35.000000,0.211765,0.733333,0.625000,0.875000
20141201.000000,0.000000,4.000000,0.487952,0.135968,11.000000,41.000000,0.337349,0.750000,0.666667,0.875000
20141203.000000,0.000000,2.000000,0.415842,0.070822,18.000000,40.000000,0.089109,0.764706,0.700000,1.000000
20141205.000000,0.000000,28.000000,0.559524,0.134979,12.000000,32.000000,0.154762,0.722222,0.636364,0.875000
20141206.000000,1.000000,17.000000,0.615854,0.156423,8.000000,35.000000,0.268293,0.736842,0.857143,0.875000
20141209.000000,0.000000,20.000000,0.488095,0.126018,11.000000,26.000000,0.166667,0.750000,0.666667,0.875000
20141210.000000,1.000000,3.000000,0.575342,0.106383,8.000000,27.000000,0.342466,0.714286,0.875000,0.750000
20141212.000000,1.000000,23.000000,0.533333,0.164988,12.000000,35.000000,0.155556,0.727273,0.888889,0.750000
20141214.000000,0.000000,16.000000,0.493243,0.132060,11.000000,32.000000,0.351351,0.695652,0.615385,0.625000
20141215.000000,0.000000,19.000000,0.512821,0.150602,9.000000,33.000000,0.192308,0.708333,0.642857,0.625000
20141217.000000,1.000000,28.000000,0.490476,0.126263,19.000000,41.000000,0.123810,0.680000,0.800000,0.500000
20141219.000000,1.000000,19.000000,0.449541,0.144676,17.000000,43.000000,0.192661,0.653846,0.727273,0.500000
20141220.000000,0.000000,26.000000,0.435065,0.176843,12.000000,36.000000,0.337662,0.629630,0.600000,0.375000
20141222.000000,1.000000,22.000000,0.720779,0.116822,2.000000,31.000000,0.181818,0.607143,0.666667,0.250000
20141225.000000,1.000000,18.000000,0.561728,0.162524,10.000000,28.000000,0.185185,0.620690,0.692308,0.375000
20141226.000000,0.000000,29.000000,0.533333,0.176349,1.000000,38.000000,0.133333,0.600000,0.562500,0.250000
20141228.000000,1.000000,27.000000,0.536145,0.170802,11.000000,27.000000,0.253012,0.580645,0.642857,0.250000
20141230.000000,0.000000,28.000000,0.480769,0.161160,10.000000,27.000000,0.153846,0.593750,0.529412,0.250000
