0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000
0.430851,0.108696,12.000000,38.000000,0.106383
0.481383,0.109801,12.000000,30.500000,0.079787
0.483713,0.121721,10.666667,30.666667,0.122959
0.483713,0.121721,10.666667,30.666667,0.122959
0.483713,0.121721,10.666667,30.666667,0.122959
0.517390,0.123648,10.250000,33.500000,0.177745
0.527395,0.121881,10.400000,34.600000,0.160174
0.527395,0.121881,10.400000,34.600000,0.160174
0.520636,0.129765,9.833333,34.833333,0.170759
0.520636,0.129765,9.833333,34.833333,0.170759
0.528538,0.132907,10.000000,34.142857,0.166256
0.528538,0.132907,10.000000,34.142857,0.166256
0.528538,0.132907,10.000000,34.142857,0.166256
0.516139,0.131208,10.250000,34.000000,0.157702
0.526042,0.137229,9.888889,34.222222,0.165034
0.526042,0.137229,9.888889,34.222222,0.165034
0.526042,0.137229,9.888889,34.222222,0.165034
0.526042,0.137229,9.888889,34.222222,0.165034
0.536243,0.137270,9.700000,33.600000,0.164384
0.537080,0.138048,10.363636,33.727273,0.162870
0.537080,0.138048,10.363636,33.727273,0.162870
0.534937,0.134682,10.416667,34.583333,0.158767
0.534274,0.140707,10.307692,34.000000,0.158700
0.532647,0.141998,10.571429,33.857143,0.162964
0.531219,0.143670,10.466667,33.600000,0.161837
0.531219,0.143670,10.466667,33.600000,0.161837
0.531219,0.143670,10.466667,33.600000,0.161837
0.531219,0.143670,10.466667,33.600000,0.161837
0.531768,0.145069,10.312500,33.875000,0.180889
0.531768,0.145069,10.312500,33.875000,0.180889
0.531768,0.145069,10.312500,33.875000,0.180889
0.531768,0.145069,10.312500,33.875000,0.180889
0.531768,0.145069,10.312500,33.875000,0.180889
0.533443,0.146296,10.235294,33.941176,0.182297
0.533443,0.146296,10.235294,33.941176,0.182297
0.533443,0.146296,10.235294,33.941176,0.182297
0.534902,0.146067,9.833333,34.166667,0.193728
0.534902,0.146067,9.833333,34.166667,0.193728
0.534902,0.146067,9.833333,34.166667,0.193728
0.534902,0.146067,9.833333,34.166667,0.193728
0.534902,0.146067,9.833333,34.166667,0.193728
0.535884,0.148784,10.105263,34.421053,0.191051
0.536064,0.147572,9.900000,33.800000,0.193998
0.532604,0.146250,10.047619,33.428571,0.192890
0.532604,0.146250,10.047619,33.428571,0.192890
0.532604,0.146250,10.047619,33.428571,0.192890
0.531122,0.142874,9.818182,33.227273,0.195907
0.531322,0.143520,9.869565,33.608696,0.196262
0.527734,0.144584,9.791667,33.458333,0.201783
0.527404,0.144315,9.680000,33.560000,0.206180
0.528460,0.145726,9.615385,33.423077,0.202471
0.529439,0.144119,9.481481,33.444444,0.200844
0.530214,0.144391,9.571429,33.535714,0.200164
0.530543,0.143839,9.551724,33.448276,0.199532
0.524907,0.144402,9.733333,33.400000,0.202921
0.524907,0.144402,9.733333,33.400000,0.202921
0.524907,0.144402,9.733333,33.400000,0.202921
0.524907,0.144402,9.733333,33.400000,0.202921
0.525895,0.142950,9.645161,33.451613,0.204260
0.525895,0.142950,9.645161,33.451613,0.204260
0.525895,0.142950,9.645161,33.451613,0.204260
0.527657,0.142377,9.500000,33.437500,0.202624
0.527657,0.142377,9.500000,33.437500,0.202624
0.527657,0.142377,9.500000,33.437500,0.202624
0.527657,0.142377,9.500000,33.437500,0.202624
0.529531,0.141289,9.484848,33.727273,0.200631
0.526132,0.139504,9.588235,33.882353,0.201687
0.523941,0.139110,9.571429,33.800000,0.202024
0.523941,0.139110,9.571429,33.800000,0.202024
0.523941,0.139110,9.571429,33.800000,0.202024
0.526819,0.138587,9.611111,33.972222,0.199247
0.526819,0.138587,9.611111,33.972222,0.199247
0.526432,0.137065,9.756757,33.729730,0.200956
0.526432,0.137065,9.756757,33.729730,0.200956
0.525288,0.137964,9.842105,33.605263,0.198360
0.525288,0.137964,9.842105,33.605263,0.198360
0.523848,0.138386,9.871795,33.410256,0.198022
0.523820,0.137923,10.000000,33.400000,0.197901
0.523820,0.137923,10.000000,33.400000,0.197901
0.522280,0.135993,9.951220,33.439024,0.197459
