Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Cleveland Cavaliers,CLE vs. BKN,10/30/2013,W,240,98,35,84,41.7,5,15,33.3,23,34,67.6,16,32,48,21,7,3,14,20,4
Cleveland Cavaliers,CLE @ CHA,11/1/2013,L,240,84,32,84,38.1,4,18,22.2,16,22,72.7,11,31,42,14,9,1,17,29,-6
Cleveland Cavaliers,CLE @ IND,11/2/2013,L,240,74,29,83,34.9,3,15,20,13,15,86.7,6,31,37,11,15,1,16,25,-15
Cleveland Cavaliers,CLE vs. MIN,11/4/2013,W,240,93,39,85,45.9,5,16,31.3,10,11,90.9,11,38,49,22,10,12,24,24,1
Cleveland Cavaliers,CLE @ MIL,11/6/2013,L,240,104,38,85,44.7,12,28,42.9,16,22,72.7,12,27,39,20,10,2,9,21,-5
Cleveland Cavaliers,CLE @ PHI,11/8/2013,L,240,79,30,90,33.3,9,26,34.6,10,14,71.4,18,25,43,22,9,4,14,12,-15
Cleveland Cavaliers,CLE vs. PHI,11/9/2013,W,290,127,46,102,45.1,13,31,41.9,22,29,75.9,14,36,50,28,10,10,19,21,2
Cleveland Cavaliers,CLE @ CHI,11/11/2013,L,240,81,31,75,41.3,5,14,35.7,14,20,70,11,27,38,13,7,11,20,22,-15
Cleveland Cavaliers,CLE @ MIN,11/13/2013,L,240,95,36,87,41.4,5,16,31.3,18,21,85.7,10,27,37,18,4,1,11,18,-29
Cleveland Cavaliers,CLE vs. CHA,11/15/2013,L,240,80,32,79,40.5,4,15,26.7,12,17,70.6,10,33,43,19,10,6,16,17,-6
Cleveland Cavaliers,CLE @ WAS,11/16/2013,W,265,103,36,81,44.4,10,21,47.6,21,22,95.5,7,39,46,18,12,6,20,19,7
Cleveland Cavaliers,CLE vs. WAS,11/20/2013,L,240,91,32,77,41.6,9,23,39.1,18,21,85.7,13,25,38,19,5,0,16,20,-7
Cleveland Cavaliers,CLE @ NOP,11/22/2013,L,240,100,41,77,53.2,8,23,34.8,10,16,62.5,6,31,37,15,7,5,20,26,-4
Cleveland Cavaliers,CLE @ SAS,11/23/2013,L,240,96,39,83,47,4,13,30.8,14,20,70,10,27,37,19,9,2,17,21,-30
Cleveland Cavaliers,CLE vs. MIA,11/27/2013,L,240,84,29,83,34.9,10,28,35.7,16,24,66.7,12,35,47,19,7,2,19,18,-11
Cleveland Cavaliers,CLE @ BOS,11/29/2013,L,240,86,32,86,37.2,4,18,22.2,18,27,66.7,13,30,43,13,6,2,19,21,-17
Cleveland Cavaliers,CLE vs. CHI,11/30/2013,W,240,97,37,78,47.4,7,15,46.7,16,19,84.2,10,31,41,20,5,7,11,18,4
Cleveland Cavaliers,CLE vs. DEN,12/4/2013,W,240,98,37,91,40.7,5,14,35.7,19,24,79.2,20,38,58,20,6,13,13,10,10
Cleveland Cavaliers,CLE @ ATL,12/6/2013,L,240,89,38,94,40.4,5,20,25,8,17,47.1,16,31,47,19,4,2,11,11,-19
Cleveland Cavaliers,CLE vs. LAC,12/7/2013,W,240,88,31,83,37.3,4,14,28.6,22,30,73.3,16,44,60,18,5,3,16,21,6
Cleveland Cavaliers,CLE vs. NYK,12/10/2013,W,240,109,42,74,56.8,9,19,47.4,16,22,72.7,9,29,38,25,6,1,15,13,15
Cleveland Cavaliers,CLE @ ORL,12/13/2013,W,240,109,42,87,48.3,8,21,38.1,17,20,85,7,37,44,18,6,3,11,16,9
Cleveland Cavaliers,CLE @ MIA,12/14/2013,L,240,107,39,84,46.4,10,29,34.5,19,25,76,12,27,39,18,7,1,16,20,-7
Cleveland Cavaliers,CLE vs. POR,12/17/2013,L,240,116,48,102,47.1,9,17,52.9,11,16,68.8,13,31,44,26,6,1,6,17,-3
Cleveland Cavaliers,CLE vs. MIL,12/20/2013,W,265,114,39,100,39,11,28,39.3,25,27,92.6,18,38,56,18,5,12,12,22,3
Cleveland Cavaliers,CLE @ CHI,12/21/2013,L,240,84,36,90,40,4,18,22.2,8,9,88.9,11,25,36,21,6,4,9,20,-16
Cleveland Cavaliers,CLE vs. DET,12/23/2013,L,240,92,34,88,38.6,8,28,28.6,16,24,66.7,13,26,39,20,5,4,19,16,-23
Cleveland Cavaliers,CLE vs. ATL,12/26/2013,L,290,125,49,94,52.1,8,21,38.1,19,26,73.1,11,34,45,22,9,8,24,19,-2
Cleveland Cavaliers,CLE @ BOS,12/28/2013,L,240,100,37,79,46.8,9,18,50,17,24,70.8,10,30,40,17,5,4,15,21,-3
Cleveland Cavaliers,CLE vs. GSW,12/29/2013,L,265,104,38,92,41.3,10,16,62.5,18,21,85.7,7,37,44,21,8,7,16,18,-4
Cleveland Cavaliers,CLE @ IND,12/31/2013,L,240,76,29,80,36.3,1,12,8.3,17,23,73.9,12,36,48,15,5,3,15,22,-15
Cleveland Cavaliers,CLE vs. ORL,1/2/2014,W,265,87,33,96,34.4,4,19,21.1,17,24,70.8,17,42,59,22,6,5,12,21,6
Cleveland Cavaliers,CLE @ BKN,1/4/2014,L,240,82,29,79,36.7,10,22,45.5,14,20,70,14,31,45,14,4,3,14,22,-7
Cleveland Cavaliers,CLE vs. IND,1/5/2014,L,240,78,27,79,34.2,6,20,30,18,20,90,16,33,49,14,7,2,18,25,-4
Cleveland Cavaliers,CLE vs. PHI,1/7/2014,W,240,111,44,89,49.4,13,28,46.4,10,18,55.6,14,44,58,29,5,9,18,27,18
Cleveland Cavaliers,CLE @ UTA,1/10/2014,W,240,113,45,83,54.2,7,14,50,16,20,80,8,37,45,19,9,1,9,20,11
Cleveland Cavaliers,CLE @ SAC,1/12/2014,L,240,80,31,80,38.8,7,21,33.3,11,23,47.8,6,26,32,23,6,3,15,23,-44
Cleveland Cavaliers,CLE @ LAL,1/14/2014,W,240,120,41,88,46.6,13,17,76.5,25,32,78.1,16,32,48,27,8,2,9,22,2
Cleveland Cavaliers,CLE @ POR,1/15/2014,L,240,96,39,89,43.8,6,23,26.1,12,18,66.7,10,32,42,17,9,2,12,21,-12
Cleveland Cavaliers,CLE @ DEN,1/17/2014,W,240,117,42,88,47.7,5,16,31.3,28,35,80,16,33,49,21,8,6,12,19,8
Cleveland Cavaliers,CLE vs. DAL,1/20/2014,L,240,97,33,81,40.7,5,23,21.7,26,33,78.8,14,32,46,21,5,1,15,24,-5
Cleveland Cavaliers,CLE vs. CHI,1/22/2014,L,240,87,33,88,37.5,8,19,42.1,13,18,72.2,19,22,41,23,7,2,9,18,-11
Cleveland Cavaliers,CLE vs. MIL,1/24/2014,W,240,93,37,88,42,4,14,28.6,15,23,65.2,21,31,52,28,9,5,14,18,15
Cleveland Cavaliers,CLE vs. PHX,1/26/2014,L,240,90,34,86,39.5,5,16,31.3,17,24,70.8,14,29,43,23,6,3,14,23,-9
