Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Memphis Grizzlies,MEM @ SAS,10/30/2013,L,240,94,39,93,41.9,8,15,53.3,8,15,53.3,11,33,44,24,6,3,14,15,-7
Memphis Grizzlies,MEM vs. DET,11/1/2013,W,265,111,40,77,51.9,6,18,33.3,25,30,83.3,6,32,38,25,13,4,20,21,3
Memphis Grizzlies,MEM @ DAL,11/2/2013,L,240,99,37,87,42.5,3,16,18.8,22,26,84.6,17,34,51,20,6,2,18,34,-12
Memphis Grizzlies,MEM vs. BOS,11/4/2013,W,240,95,36,74,48.6,5,15,33.3,18,22,81.8,9,27,36,23,6,2,19,19,7
Memphis Grizzlies,MEM vs. NOP,11/6/2013,L,240,84,34,71,47.9,4,15,26.7,12,14,85.7,7,22,29,17,5,5,18,20,-15
Memphis Grizzlies,MEM vs. GSW,11/9/2013,W,240,108,42,79,53.2,5,13,38.5,19,25,76,8,36,44,25,8,5,17,23,18
Memphis Grizzlies,MEM @ IND,11/11/2013,L,240,79,31,75,41.3,4,8,50,13,19,68.4,7,25,32,19,6,4,10,20,-16
Memphis Grizzlies,MEM vs. TOR,11/13/2013,L,240,87,35,82,42.7,6,21,28.6,11,17,64.7,11,29,40,24,6,5,19,24,-16
Memphis Grizzlies,MEM @ LAL,11/15/2013,W,240,89,37,85,43.5,1,13,7.7,14,14,100,10,41,51,27,7,5,10,13,3
Memphis Grizzlies,MEM @ SAC,11/17/2013,W,240,97,40,72,55.6,4,13,30.8,13,18,72.2,7,42,49,30,4,4,16,20,11
Memphis Grizzlies,MEM @ LAC,11/18/2013,W,240,106,39,81,48.1,5,12,41.7,23,30,76.7,11,36,47,23,7,5,9,23,4
Memphis Grizzlies,MEM @ GSW,11/20/2013,W,265,88,34,88,38.6,3,12,25,17,19,89.5,16,32,48,17,8,6,7,17,7
Memphis Grizzlies,MEM vs. SAS,11/22/2013,L,240,86,35,80,43.8,3,11,27.3,13,17,76.5,12,26,38,16,7,2,14,18,-16
Memphis Grizzlies,MEM vs. HOU,11/25/2013,L,240,86,34,82,41.5,4,13,30.8,14,18,77.8,14,21,35,22,12,7,16,22,-7
Memphis Grizzlies,MEM @ BOS,11/27/2013,W,240,100,36,80,45,3,9,33.3,25,31,80.6,9,32,41,24,7,6,8,18,7
Memphis Grizzlies,MEM vs. BKN,11/30/2013,L,240,88,36,77,46.8,7,15,46.7,9,12,75,6,27,33,20,6,3,14,19,-9
Memphis Grizzlies,MEM vs. PHX,12/3/2013,W,240,110,46,84,54.8,5,14,35.7,13,21,61.9,12,31,43,26,7,7,11,19,19
Memphis Grizzlies,MEM vs. LAC,12/5/2013,L,240,81,29,77,37.7,3,13,23.1,20,26,76.9,11,27,38,16,8,1,17,19,-20
Memphis Grizzlies,MEM vs. GSW,12/7/2013,L,240,82,31,85,36.5,2,10,20,18,22,81.8,17,23,40,13,8,6,10,10,-26
Memphis Grizzlies,MEM vs. ORL,12/9/2013,W,240,94,36,86,41.9,10,17,58.8,12,17,70.6,11,41,52,23,4,4,17,21,9
Memphis Grizzlies,MEM vs. OKC,12/11/2013,L,240,100,34,81,42,6,15,40,26,34,76.5,9,24,33,17,11,3,15,25,-16
Memphis Grizzlies,MEM @ NOP,12/13/2013,L,240,98,40,80,50,6,15,40,12,17,70.6,12,30,42,24,3,2,11,17,-6
Memphis Grizzlies,MEM vs. MIN,12/15/2013,L,240,93,37,83,44.6,5,15,33.3,14,20,70,13,34,47,17,5,2,10,20,-8
Memphis Grizzlies,MEM vs. LAL,12/17/2013,L,240,92,37,91,40.7,5,16,31.3,13,17,76.5,18,31,49,20,10,2,15,18,-4
Memphis Grizzlies,MEM @ DAL,12/18/2013,L,240,91,37,93,39.8,8,18,44.4,9,14,64.3,22,21,43,23,11,2,15,25,-14
Memphis Grizzlies,MEM @ NYK,12/21/2013,W,240,95,39,82,47.6,1,9,11.1,16,19,84.2,13,43,56,17,5,3,19,16,8
Memphis Grizzlies,MEM vs. UTA,12/23/2013,W,240,104,39,83,47,11,20,55,15,20,75,11,29,40,24,9,7,7,15,10
Memphis Grizzlies,MEM @ HOU,12/26/2013,L,240,92,38,93,40.9,5,18,27.8,11,20,55,20,29,49,20,6,4,9,30,-8
Memphis Grizzlies,MEM vs. DEN,12/28/2013,W,240,120,47,91,51.6,8,19,42.1,18,25,72,19,27,46,26,12,3,9,22,21
Memphis Grizzlies,MEM vs. CHI,12/30/2013,L,240,91,35,78,44.9,0,5,0,21,28,75,12,25,37,19,13,6,21,27,-4
Memphis Grizzlies,MEM @ PHX,1/2/2014,W,240,99,44,92,47.8,3,14,21.4,8,14,57.1,19,40,59,20,6,4,15,16,8
Memphis Grizzlies,MEM @ DEN,1/3/2014,L,240,108,37,76,48.7,5,12,41.7,29,38,76.3,10,25,35,23,11,3,13,21,-3
Memphis Grizzlies,MEM @ DET,1/5/2014,W,240,112,43,92,46.7,8,15,53.3,18,22,81.8,19,40,59,31,4,4,12,15,28
Memphis Grizzlies,MEM vs. SAS,1/7/2014,L,265,108,46,99,46.5,6,17,35.3,10,15,66.7,12,28,40,22,7,5,11,24,-2
Memphis Grizzlies,MEM vs. PHX,1/10/2014,W,240,104,42,86,48.8,6,15,40,14,23,60.9,14,39,53,24,1,9,9,11,5
Memphis Grizzlies,MEM vs. ATL,1/12/2014,W,240,108,43,83,51.8,6,15,40,16,20,80,8,32,40,26,13,6,12,17,7
Memphis Grizzlies,MEM vs. OKC,1/14/2014,W,240,90,32,80,40,4,14,28.6,22,27,81.5,11,32,43,19,8,3,13,21,3
Memphis Grizzlies,MEM @ MIL,1/15/2014,W,240,82,33,82,40.2,5,20,25,11,18,61.1,11,32,43,20,7,10,9,17,5
Memphis Grizzlies,MEM vs. SAC,1/17/2014,W,240,91,36,78,46.2,6,17,35.3,13,18,72.2,4,33,37,18,8,13,10,23,1
Memphis Grizzlies,MEM vs. NOP,1/20/2014,L,240,92,31,74,41.9,7,19,36.8,23,28,82.1,14,30,44,16,2,5,18,20,-3
Memphis Grizzlies,MEM @ HOU,1/24/2014,W,240,88,36,78,46.2,4,7,57.1,12,16,75,11,31,42,21,5,3,17,16,1
Memphis Grizzlies,MEM vs. HOU,1/25/2014,W,240,99,41,88,46.6,7,19,36.8,10,14,71.4,16,36,52,23,8,5,12,23,18
Memphis Grizzlies,MEM @ POR,1/28/2014,W,240,98,43,83,51.8,6,13,46.2,6,10,60,9,37,46,24,9,2,13,20,17
Memphis Grizzlies,MEM @ SAC,1/29/2014,W,240,99,41,75,54.7,4,14,28.6,13,16,81.3,9,22,31,24,11,4,12,15,10
Memphis Grizzlies,MEM @ MIN,1/31/2014,W,240,94,38,80,47.5,4,12,33.3,14,22,63.6,9,29,38,19,10,6,11,11,4
Memphis Grizzlies,MEM vs. MIL,2/1/2014,W,240,99,38,79,48.1,6,10,60,17,22,77.3,13,35,48,22,4,6,12,20,9
Memphis Grizzlies,MEM @ OKC,2/3/2014,L,240,77,32,81,39.5,2,16,12.5,11,15,73.3,11,24,35,18,8,4,13,21,-9
Memphis Grizzlies,MEM vs. DAL,2/5/2014,L,240,96,37,69,53.6,6,16,37.5,16,22,72.7,8,24,32,24,7,6,17,23,-14
Memphis Grizzlies,MEM @ ATL,2/8/2014,W,240,79,37,90,41.1,4,12,33.3,1,1,100,11,30,41,22,14,5,16,12,3
