Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Phoenix Suns,PHX vs. POR,10/30/2013,W,240,104,43,83,51.8,4,19,21.1,14,18,77.8,11,36,47,18,8,5,15,17,13
Phoenix Suns,PHX vs. UTA,11/1/2013,W,240,87,31,83,37.3,6,22,27.3,19,24,79.2,16,30,46,15,10,10,17,24,3
Phoenix Suns,PHX @ OKC,11/3/2013,L,240,96,32,80,40,14,37,37.8,18,22,81.8,12,31,43,21,11,3,25,23,-7
Phoenix Suns,PHX @ NOP,11/5/2013,W,240,104,39,78,50,12,25,48,14,22,63.6,7,34,41,25,10,4,16,20,6
Phoenix Suns,PHX @ SAS,11/6/2013,L,240,96,42,85,49.4,7,19,36.8,5,9,55.6,5,38,43,14,7,5,18,17,-3
Phoenix Suns,PHX vs. DEN,11/8/2013,W,240,114,40,83,48.2,9,20,45,25,32,78.1,11,37,48,21,11,3,20,22,11
Phoenix Suns,PHX vs. NOP,11/10/2013,W,240,101,38,78,48.7,7,22,31.8,18,23,78.3,10,30,40,14,10,11,15,16,7
Phoenix Suns,PHX @ POR,11/13/2013,L,240,89,37,86,43,5,15,33.3,10,13,76.9,10,31,41,16,11,1,14,21,-1
Phoenix Suns,PHX vs. BKN,11/15/2013,L,265,98,34,79,43,10,28,35.7,20,25,80,9,33,42,17,8,4,18,23,-2
Phoenix Suns,PHX @ SAC,11/19/2013,L,240,104,37,79,46.8,10,29,34.5,20,28,71.4,6,25,31,23,9,3,16,23,-3
Phoenix Suns,PHX vs. SAC,11/20/2013,L,240,106,38,85,44.7,15,33,45.5,15,22,68.2,13,24,37,12,6,6,17,26,-7
Phoenix Suns,PHX @ CHA,11/22/2013,W,240,98,33,70,47.1,10,23,43.5,22,38,57.9,9,34,43,21,8,5,21,25,7
Phoenix Suns,PHX @ ORL,11/24/2013,W,240,104,46,95,48.4,11,29,37.9,1,3,33.3,10,34,44,25,5,9,9,14,8
Phoenix Suns,PHX @ MIA,11/25/2013,L,240,92,33,83,39.8,8,32,25,18,24,75,14,31,45,17,10,1,18,18,-15
Phoenix Suns,PHX vs. POR,11/27/2013,W,240,120,42,81,51.9,10,24,41.7,26,31,83.9,13,30,43,22,9,4,10,22,14
Phoenix Suns,PHX @ UTA,11/29/2013,W,240,112,41,75,54.7,8,25,32,22,25,88,6,24,30,18,4,5,8,17,11
Phoenix Suns,PHX vs. UTA,11/30/2013,L,240,104,37,78,47.4,12,27,44.4,18,25,72,12,23,35,17,8,3,13,28,-8
Phoenix Suns,PHX @ MEM,12/3/2013,L,240,91,37,87,42.5,7,29,24.1,10,15,66.7,14,27,41,22,4,5,14,17,-19
Phoenix Suns,PHX @ HOU,12/4/2013,W,240,97,36,79,45.6,11,24,45.8,14,19,73.7,8,32,40,17,13,6,20,23,9
Phoenix Suns,PHX vs. TOR,12/6/2013,W,240,106,37,82,45.1,9,23,39.1,23,32,71.9,18,35,53,16,4,4,17,27,9
Phoenix Suns,PHX @ LAL,12/10/2013,W,240,114,44,85,51.8,7,23,30.4,19,21,90.5,10,33,43,24,6,3,14,22,6
Phoenix Suns,PHX vs. SAC,12/13/2013,W,240,116,41,83,49.4,12,24,50,22,29,75.9,16,27,43,20,11,9,17,20,9
Phoenix Suns,PHX vs. GSW,12/15/2013,W,240,106,35,79,44.3,13,27,48.1,23,34,67.6,5,40,45,17,13,5,12,24,4
