Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Portland Trail Blazers,POR @ PHX,10/30/2013,L,240,91,33,81,40.7,8,26,30.8,17,24,70.8,11,28,39,19,5,5,14,14,-13
Portland Trail Blazers,POR @ DEN,11/1/2013,W,240,113,44,103,42.7,14,22,63.6,11,15,73.3,16,39,55,25,3,5,7,25,15
Portland Trail Blazers,POR vs. SAS,11/2/2013,W,240,115,45,81,55.6,8,20,40,17,19,89.5,7,32,39,29,3,7,16,15,10
Portland Trail Blazers,POR vs. HOU,11/5/2013,L,240,101,36,87,41.4,10,31,32.3,19,29,65.5,11,19,30,22,9,6,14,28,-15
Portland Trail Blazers,POR vs. SAC,11/8/2013,W,240,104,39,80,48.8,10,23,43.5,16,18,88.9,11,36,47,28,4,5,17,18,13
Portland Trail Blazers,POR @ SAC,11/9/2013,W,240,96,36,82,43.9,9,20,45,15,22,68.2,19,33,52,25,6,2,13,17,11
Portland Trail Blazers,POR vs. DET,11/11/2013,W,240,109,42,82,51.2,11,23,47.8,14,15,93.3,13,31,44,23,7,2,17,16,6
Portland Trail Blazers,POR vs. PHX,11/13/2013,W,240,90,35,84,41.7,6,15,40,14,23,60.9,14,37,51,15,5,3,17,13,1
Portland Trail Blazers,POR @ BOS,11/15/2013,W,240,109,40,82,48.8,9,26,34.6,20,22,90.9,8,39,47,21,9,2,18,20,13
Portland Trail Blazers,POR @ TOR,11/17/2013,W,265,118,44,99,44.4,15,32,46.9,15,20,75,15,31,46,25,5,6,16,25,8
Portland Trail Blazers,POR @ BKN,11/18/2013,W,240,108,41,76,53.9,8,18,44.4,18,21,85.7,9,37,46,19,5,5,15,25,10
Portland Trail Blazers,POR @ MIL,11/20/2013,W,240,91,35,86,40.7,11,31,35.5,10,15,66.7,16,29,45,26,10,5,16,14,9
Portland Trail Blazers,POR vs. CHI,11/22/2013,W,240,98,36,88,40.9,12,26,46.2,14,15,93.3,10,29,39,21,11,3,12,18,3
Portland Trail Blazers,POR @ GSW,11/23/2013,W,240,113,37,86,43,10,21,47.6,29,35,82.9,13,34,47,27,8,9,15,22,12
Portland Trail Blazers,POR vs. NYK,11/25/2013,W,240,102,37,84,44,9,25,36,19,22,86.4,10,36,46,19,3,5,9,15,11
Portland Trail Blazers,POR @ PHX,11/27/2013,L,240,106,39,86,45.3,7,19,36.8,21,24,87.5,15,24,39,21,4,2,12,20,-14
Portland Trail Blazers,POR @ LAL,12/1/2013,W,240,114,38,87,43.7,9,23,39.1,29,34,85.3,15,37,52,28,6,1,13,19,6
Portland Trail Blazers,POR vs. IND,12/2/2013,W,240,106,36,76,47.4,5,13,38.5,29,33,87.9,6,34,40,17,3,4,14,20,4
Portland Trail Blazers,POR vs. OKC,12/4/2013,W,240,111,44,98,44.9,8,23,34.8,15,17,88.2,16,31,47,22,7,7,11,16,7
Portland Trail Blazers,POR vs. UTA,12/6/2013,W,240,130,46,83,55.4,17,23,73.9,21,24,87.5,17,33,50,26,9,5,21,17,32
Portland Trail Blazers,POR vs. DAL,12/7/2013,L,240,106,39,87,44.8,9,30,30,19,24,79.2,17,33,50,22,4,3,16,13,-2
Portland Trail Blazers,POR @ UTA,12/9/2013,W,240,105,40,85,47.1,6,19,31.6,19,20,95,11,33,44,23,6,6,11,19,11
Portland Trail Blazers,POR vs. HOU,12/12/2013,W,240,111,39,89,43.8,8,27,29.6,25,30,83.3,15,37,52,22,4,7,14,20,7
Portland Trail Blazers,POR @ PHI,12/14/2013,W,240,139,52,93,55.9,21,37,56.8,14,20,70,15,31,46,41,9,8,19,16,34
Portland Trail Blazers,POR @ DET,12/15/2013,W,265,111,41,99,41.4,7,26,26.9,22,26,84.6,15,32,47,24,9,3,10,21,2
