Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Boston Celtics,BOS @ TOR,10/30/2013,L,240,87,32,66,48.5,3,13,23.1,20,29,69,7,26,33,15,10,7,22,27,-6
Boston Celtics,BOS vs. MIL,11/1/2013,L,240,98,34,76,44.7,4,16,25,26,38,68.4,18,34,52,13,5,7,17,29,-7
Boston Celtics,BOS @ DET,11/3/2013,L,240,77,31,74,41.9,3,16,18.8,12,12,100,8,29,37,15,15,3,24,22,-10
Boston Celtics,BOS @ MEM,11/4/2013,L,240,88,33,70,47.1,7,20,35,15,18,83.3,4,28,32,14,9,6,21,21,-7
Boston Celtics,BOS vs. UTA,11/6/2013,W,240,97,40,89,44.9,7,20,35,10,14,71.4,10,32,42,22,5,4,15,18,10
Boston Celtics,BOS @ ORL,11/8/2013,W,240,91,34,95,35.8,2,14,14.3,21,26,80.8,19,31,50,19,11,5,11,24,2
Boston Celtics,BOS @ MIA,11/9/2013,W,240,111,46,89,51.7,10,21,47.6,9,12,75,11,28,39,24,4,5,14,25,1
Boston Celtics,BOS vs. ORL,11/11/2013,W,240,120,51,85,60,5,12,41.7,13,15,86.7,8,28,36,28,11,7,15,19,15
Boston Celtics,BOS vs. CHA,11/13/2013,L,240,83,29,77,37.7,7,21,33.3,18,25,72,10,35,45,15,5,2,15,26,-6
Boston Celtics,BOS vs. POR,11/15/2013,L,240,96,37,81,45.7,7,18,38.9,15,19,78.9,4,30,34,17,8,4,15,21,-13
Boston Celtics,BOS @ MIN,11/16/2013,L,240,88,34,86,39.5,5,18,27.8,15,18,83.3,15,35,50,14,6,8,22,21,-18
Boston Celtics,BOS @ HOU,11/19/2013,L,240,85,32,99,32.3,7,20,35,14,20,70,18,25,43,16,10,3,12,19,-24
Boston Celtics,BOS @ SAS,11/20/2013,L,240,93,39,86,45.3,4,15,26.7,11,12,91.7,10,34,44,18,4,3,17,20,-11
Boston Celtics,BOS vs. IND,11/22/2013,L,240,82,35,69,50.7,5,11,45.5,7,9,77.8,5,26,31,11,8,1,23,16,-15
Boston Celtics,BOS @ ATL,11/23/2013,W,240,94,33,72,45.8,4,16,25,24,31,77.4,7,40,47,18,3,7,19,14,7
Boston Celtics,BOS @ CHA,11/25/2013,W,240,96,35,80,43.8,9,20,45,17,21,81,11,28,39,22,8,5,12,24,10
Boston Celtics,BOS vs. MEM,11/27/2013,L,240,93,38,89,42.7,7,20,35,10,13,76.9,17,29,46,14,1,7,15,20,-7
Boston Celtics,BOS vs. CLE,11/29/2013,W,240,103,38,76,50,11,23,47.8,16,26,61.5,8,39,47,26,8,7,18,22,17
Boston Celtics,BOS @ MIL,11/30/2013,L,240,85,35,84,41.7,4,19,21.1,11,15,73.3,10,31,41,17,7,2,10,21,-7
Boston Celtics,BOS vs. MIL,12/3/2013,W,240,108,38,77,49.4,11,24,45.8,21,27,77.8,11,29,40,20,7,4,15,23,8
Boston Celtics,BOS vs. DEN,12/6/2013,W,240,106,43,83,51.8,6,20,30,14,18,77.8,10,27,37,25,5,6,10,18,8
Boston Celtics,BOS @ NYK,12/8/2013,W,240,114,39,72,54.2,14,25,56,22,27,81.5,7,39,46,22,9,3,18,19,41
Boston Celtics,BOS @ BKN,12/10/2013,L,240,96,35,80,43.8,11,22,50,15,21,71.4,10,25,35,14,8,1,11,22,-8
Boston Celtics,BOS vs. LAC,12/11/2013,L,240,88,33,80,41.3,6,17,35.3,16,19,84.2,8,32,40,20,5,5,17,23,-8
Boston Celtics,BOS vs. NYK,12/13/2013,W,240,90,33,68,48.5,7,21,33.3,17,25,68,6,36,42,17,1,5,16,19,4
Boston Celtics,BOS vs. MIN,12/16/2013,W,240,101,38,86,44.2,7,21,33.3,18,23,78.3,14,36,50,19,3,3,13,25,4
Boston Celtics,BOS vs. DET,12/18/2013,L,240,106,40,81,49.4,6,18,33.3,20,22,90.9,8,33,41,22,8,1,18,20,-1
Boston Celtics,BOS vs. WAS,12/21/2013,L,240,99,42,87,48.3,4,20,20,11,18,61.1,11,29,40,25,5,2,13,14,-7
Boston Celtics,BOS @ IND,12/22/2013,L,240,79,32,84,38.1,6,14,42.9,9,13,69.2,6,35,41,16,6,9,16,22,-27
Boston Celtics,BOS vs. CLE,12/28/2013,W,240,103,38,83,45.8,9,25,36,18,25,72,13,30,43,22,9,5,17,18,3
Boston Celtics,BOS vs. ATL,12/31/2013,L,240,91,35,84,41.7,5,20,25,16,17,94.1,8,39,47,28,6,7,16,22,-1
Boston Celtics,BOS @ CHI,1/2/2014,L,240,82,32,81,39.5,2,12,16.7,16,23,69.6,13,35,48,15,7,8,20,26,-12
Boston Celtics,BOS vs. NOP,1/3/2014,L,240,92,31,89,34.8,7,29,24.1,23,28,82.1,22,27,49,22,5,5,11,21,-3
Boston Celtics,BOS @ OKC,1/5/2014,L,240,96,35,80,43.8,11,23,47.8,15,24,62.5,12,25,37,23,5,6,16,26,-23
Boston Celtics,BOS @ DEN,1/7/2014,L,240,98,35,91,38.5,4,18,22.2,24,32,75,10,25,35,22,8,2,14,28,-31
Boston Celtics,BOS @ LAC,1/8/2014,L,240,105,39,83,47,5,17,29.4,22,30,73.3,10,35,45,25,7,1,19,30,-6
Boston Celtics,BOS @ GSW,1/10/2014,L,240,97,38,85,44.7,7,19,36.8,14,16,87.5,12,37,49,19,7,8,17,25,-2
Boston Celtics,BOS @ POR,1/11/2014,L,240,104,44,95,46.3,4,14,28.6,12,17,70.6,20,26,46,25,8,4,9,22,-8
Boston Celtics,BOS vs. HOU,1/13/2014,L,240,92,38,101,37.6,3,17,17.6,13,14,92.9,15,35,50,17,8,7,15,26,-12
Boston Celtics,BOS vs. TOR,1/15/2014,W,240,88,29,84,34.5,4,17,23.5,26,36,72.2,19,39,58,22,7,3,10,22,5
Boston Celtics,BOS vs. LAL,1/17/2014,L,240,104,44,99,44.4,7,23,30.4,9,11,81.8,13,29,42,34,12,6,8,19,-3
Boston Celtics,BOS @ ORL,1/19/2014,L,240,91,33,90,36.7,3,13,23.1,22,24,91.7,15,31,46,16,7,5,10,25,-2
Boston Celtics,BOS @ MIA,1/21/2014,L,240,86,33,84,39.3,5,27,18.5,15,18,83.3,17,29,46,17,8,3,18,19,-7
Boston Celtics,BOS @ WAS,1/22/2014,W,265,113,41,89,46.1,15,34,44.1,16,23,69.6,5,37,42,21,15,8,18,22,2
Boston Celtics,BOS vs. OKC,1/24/2014,L,240,83,32,75,42.7,5,27,18.5,14,19,73.7,11,21,32,24,7,0,17,12,-18
Boston Celtics,BOS vs. BKN,1/26/2014,L,240,79,28,75,37.3,7,26,26.9,16,19,84.2,12,33,45,17,6,5,17,21,-6
Boston Celtics,BOS @ NYK,1/28/2014,L,240,88,32,82,39,6,22,27.3,18,24,75,13,27,40,21,8,2,17,22,-26
Boston Celtics,BOS vs. PHI,1/29/2014,L,240,94,32,87,36.8,7,19,36.8,23,30,76.7,18,41,59,20,8,7,18,21,-1
Boston Celtics,BOS vs. ORL,2/2/2014,W,240,96,41,82,50,4,14,28.6,10,12,83.3,10,34,44,24,7,3,16,18,7
Boston Celtics,BOS @ PHI,2/5/2014,W,240,114,41,84,48.8,8,19,42.1,24,33,72.7,12,36,48,27,9,8,15,19,6
Boston Celtics,BOS vs. SAC,2/7/2014,W,240,99,40,88,45.5,9,22,40.9,10,15,66.7,15,37,52,24,8,6,14,21,10
Boston Celtics,BOS vs. DAL,2/9/2014,L,240,91,33,92,35.9,11,27,40.7,14,15,93.3,11,32,43,27,5,3,11,19,-11
Boston Celtics,BOS @ MIL,2/10/2014,W,240,102,42,88,47.7,7,20,35,11,14,78.6,14,29,43,25,8,6,16,22,16
Boston Celtics,BOS vs. SAS,2/12/2014,L,240,92,37,80,46.3,6,17,35.3,12,17,70.6,9,29,38,24,5,2,14,15,-12
Boston Celtics,BOS @ PHX,2/19/2014,L,240,94,34,87,39.1,5,17,29.4,21,28,75,13,33,46,18,8,6,14,24,-6
Boston Celtics,BOS @ LAL,2/21/2014,L,240,92,38,97,39.2,4,22,18.2,12,17,70.6,16,31,47,23,11,1,15,19,-9
Boston Celtics,BOS @ SAC,2/22/2014,L,240,98,34,87,39.1,6,21,28.6,24,36,66.7,15,27,42,17,8,3,14,19,-7
Boston Celtics,BOS @ UTA,2/24/2014,L,240,98,37,84,44,4,15,26.7,20,21,95.2,13,18,31,16,6,2,16,18,-12
Boston Celtics,BOS vs. ATL,2/26/2014,W,240,115,43,90,47.8,8,22,36.4,21,23,91.3,14,32,46,24,10,1,15,24,11
Boston Celtics,BOS vs. IND,3/1/2014,L,240,97,38,89,42.7,7,21,33.3,14,17,82.4,12,29,41,25,2,5,10,21,-5
Boston Celtics,BOS vs. GSW,3/5/2014,L,240,88,30,76,39.5,7,26,26.9,21,26,80.8,11,29,40,19,4,5,22,16,-20
Boston Celtics,BOS vs. BKN,3/7/2014,W,240,91,31,70,44.3,8,21,38.1,21,26,80.8,12,39,51,20,11,3,28,28,7
Boston Celtics,BOS vs. DET,3/9/2014,W,240,118,47,97,48.5,10,31,32.3,14,21,66.7,12,27,39,38,8,6,7,27,7
Boston Celtics,BOS @ IND,3/11/2014,L,240,83,32,91,35.2,3,19,15.8,16,19,84.2,20,21,41,16,6,1,10,23,-11
Boston Celtics,BOS vs. NYK,3/12/2014,L,240,92,34,81,42,8,19,42.1,16,23,69.6,16,22,38,15,4,2,11,18,-24
Boston Celtics,BOS vs. PHX,3/14/2014,L,240,80,29,94,30.9,3,21,14.3,19,21,90.5,19,37,56,17,7,4,15,21,-7
Boston Celtics,BOS @ NOP,3/16/2014,L,265,120,45,97,46.4,12,26,46.2,18,23,78.3,13,36,49,33,7,8,16,26,-1
Boston Celtics,BOS @ DAL,3/17/2014,L,240,89,34,93,36.6,9,22,40.9,12,14,85.7,21,36,57,20,8,1,17,19,-5
Boston Celtics,BOS vs. MIA,3/19/2014,W,240,101,39,77,50.6,13,28,46.4,10,12,83.3,9,27,36,29,1,2,13,18,5
Boston Celtics,BOS @ BKN,3/21/2014,L,240,98,35,83,42.2,9,27,33.3,19,23,82.6,12,25,37,20,7,3,11,18,-16
Boston Celtics,BOS vs. TOR,3/26/2014,L,240,90,32,79,40.5,9,22,40.9,17,22,77.3,8,28,36,23,8,5,10,16,-9
Boston Celtics,BOS @ TOR,3/28/2014,L,240,103,40,76,52.6,6,18,33.3,17,20,85,8,26,34,22,7,2,16,21,-2
Boston Celtics,BOS vs. CHI,3/30/2014,L,240,102,40,87,46,10,29,34.5,12,16,75,12,27,39,23,9,1,16,23,-5
Boston Celtics,BOS @ CHI,3/31/2014,L,240,80,31,77,40.3,7,25,28,11,15,73.3,12,25,37,17,10,4,18,15,-14
Boston Celtics,BOS @ WAS,4/2/2014,L,240,92,32,81,39.5,3,24,12.5,25,30,83.3,10,19,29,20,10,2,16,22,-26
Boston Celtics,BOS vs. PHI,4/4/2014,L,240,102,38,87,43.7,9,33,27.3,17,21,81,19,30,49,23,4,5,22,27,-9
Boston Celtics,BOS @ DET,4/5/2014,L,240,111,42,88,47.7,14,31,45.2,13,16,81.3,15,22,37,25,8,3,12,24,-4
Boston Celtics,BOS @ ATL,4/9/2014,L,240,97,37,84,44,12,26,46.2,11,14,78.6,11,28,39,25,7,3,16,22,-8
