Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Houston Rockets,HOU vs. CHA,10/30/2013,W,240,96,36,76,47.4,9,25,36,15,24,62.5,14,40,54,17,4,6,19,16,13
Houston Rockets,HOU vs. DAL,11/1/2013,W,240,113,34,73,46.6,11,29,37.9,34,51,66.7,13,38,51,17,11,4,23,20,8
Houston Rockets,HOU @ UTA,11/2/2013,W,240,104,34,67,50.7,9,22,40.9,27,35,77.1,9,31,40,16,6,7,18,23,11
Houston Rockets,HOU @ LAC,11/4/2013,L,240,118,41,82,50,7,25,28,29,43,67.4,13,33,46,21,7,3,16,22,-19
Houston Rockets,HOU @ POR,11/5/2013,W,240,116,41,75,54.7,6,22,27.3,28,34,82.4,10,37,47,17,6,3,20,27,15
Houston Rockets,HOU vs. LAL,11/7/2013,L,240,98,29,77,37.7,7,27,25.9,33,52,63.5,8,36,44,17,12,7,18,17,-1
Houston Rockets,HOU vs. LAC,11/9/2013,L,240,94,35,78,44.9,7,26,26.9,17,27,63,10,32,42,21,10,5,18,23,-13
Houston Rockets,HOU vs. TOR,11/11/2013,W,290,110,37,84,44,7,26,26.9,29,47,61.7,13,46,59,21,8,14,23,30,6
Houston Rockets,HOU @ PHI,11/13/2013,L,265,117,43,96,44.8,15,41,36.6,16,25,64,13,37,50,34,8,15,21,27,-6
Houston Rockets,HOU @ NYK,11/14/2013,W,240,109,31,68,45.6,9,28,32.1,38,44,86.4,11,32,43,14,6,6,18,19,3
Houston Rockets,HOU vs. DEN,11/16/2013,W,240,122,41,81,50.6,9,21,42.9,31,44,70.5,12,35,47,27,6,9,17,23,11
Houston Rockets,HOU vs. BOS,11/19/2013,W,240,109,41,72,56.9,9,21,42.9,18,24,75,6,42,48,22,7,10,20,20,24
Houston Rockets,HOU @ DAL,11/20/2013,L,240,120,42,76,55.3,12,31,38.7,24,33,72.7,8,22,30,29,9,2,12,23,-3
Houston Rockets,HOU vs. MIN,11/23/2013,W,240,112,41,79,51.9,17,31,54.8,13,16,81.3,11,43,54,26,6,9,24,16,11
Houston Rockets,HOU @ MEM,11/25/2013,W,240,93,34,69,49.3,6,24,25,19,27,70.4,11,32,43,12,7,6,20,20,7
Houston Rockets,HOU vs. ATL,11/27/2013,W,240,113,43,78,55.1,14,27,51.9,13,21,61.9,8,34,42,25,8,3,13,17,29
Houston Rockets,HOU vs. BKN,11/29/2013,W,240,114,39,74,52.7,19,32,59.4,17,20,85,7,34,41,31,9,8,16,18,19
Houston Rockets,HOU @ SAS,11/30/2013,W,240,112,40,90,44.4,13,30,43.3,19,30,63.3,12,42,54,24,13,4,17,18,6
Houston Rockets,HOU @ UTA,12/2/2013,L,240,103,40,83,48.2,9,28,32.1,14,20,70,11,29,40,18,5,5,10,19,-6
Houston Rockets,HOU vs. PHX,12/4/2013,L,240,88,31,88,35.2,9,31,29,17,19,89.5,21,33,54,13,8,1,23,20,-9
Houston Rockets,HOU vs. GSW,12/6/2013,W,240,105,37,83,44.6,6,28,21.4,25,39,64.1,14,38,52,15,14,9,16,21,22
Houston Rockets,HOU vs. ORL,12/8/2013,W,240,98,32,76,42.1,10,33,30.3,24,42,57.1,15,45,60,22,5,10,20,20,10
Houston Rockets,HOU @ POR,12/12/2013,L,240,104,40,94,42.6,5,20,25,19,24,79.2,15,33,48,16,11,6,8,23,-7
Houston Rockets,HOU @ GSW,12/13/2013,W,240,116,39,79,49.4,12,29,41.4,26,35,74.3,7,25,32,20,10,3,15,23,4
Houston Rockets,HOU @ SAC,12/15/2013,L,240,91,31,75,41.3,7,27,25.9,22,38,57.9,11,31,42,15,6,5,17,26,-15
Houston Rockets,HOU vs. CHI,12/18/2013,W,240,109,44,82,53.7,8,22,36.4,13,16,81.3,9,28,37,23,8,5,13,22,15
Houston Rockets,HOU @ IND,12/20/2013,L,240,81,32,84,38.1,4,22,18.2,13,24,54.2,12,24,36,10,11,6,14,18,-33
Houston Rockets,HOU @ DET,12/21/2013,W,240,114,44,79,55.7,9,23,39.1,17,23,73.9,5,40,45,33,4,4,16,19,17
Houston Rockets,HOU vs. DAL,12/23/2013,L,240,104,38,70,54.3,7,19,36.8,21,29,72.4,8,28,36,23,5,1,18,18,-7
Houston Rockets,HOU @ SAS,12/25/2013,W,240,111,45,86,52.3,12,24,50,9,18,50,11,39,50,28,3,9,11,16,13
Houston Rockets,HOU vs. MEM,12/26/2013,W,240,100,31,71,43.7,5,24,20.8,33,40,82.5,7,34,41,17,3,7,9,19,8
Houston Rockets,HOU vs. NOP,12/28/2013,W,240,107,38,77,49.4,6,26,23.1,25,32,78.1,12,35,47,19,6,5,14,11,9
Houston Rockets,HOU @ OKC,12/29/2013,L,240,86,31,85,36.5,7,28,25,17,31,54.8,11,27,38,8,4,4,9,14,-31
Houston Rockets,HOU vs. SAC,12/31/2013,L,240,106,39,81,48.1,7,28,25,21,33,63.6,14,29,43,16,10,7,16,23,-4
Houston Rockets,HOU vs. NYK,1/3/2014,W,240,102,34,74,45.9,10,26,38.5,24,28,85.7,10,34,44,16,4,4,15,19,2
Houston Rockets,HOU vs. LAL,1/8/2014,W,240,113,39,86,45.3,7,28,25,28,50,56,16,36,52,18,12,3,10,19,14
Houston Rockets,HOU @ ATL,1/10/2014,L,240,80,29,70,41.4,6,19,31.6,16,22,72.7,10,34,44,15,3,2,18,18,-3
Houston Rockets,HOU @ WAS,1/11/2014,W,240,114,38,73,52.1,8,18,44.4,30,42,71.4,9,34,43,22,7,5,19,25,7
Houston Rockets,HOU @ BOS,1/13/2014,W,240,104,37,79,46.8,8,19,42.1,22,34,64.7,10,36,46,24,6,9,15,16,12
Houston Rockets,HOU @ NOP,1/15/2014,W,240,103,37,72,51.4,4,13,30.8,25,41,61,8,30,38,18,9,14,14,28,3
Houston Rockets,HOU vs. OKC,1/16/2014,L,240,92,33,82,40.2,12,34,35.3,14,21,66.7,10,32,42,20,4,5,17,20,-12
Houston Rockets,HOU vs. MIL,1/18/2014,W,240,114,41,85,48.2,7,27,25.9,25,37,67.6,13,33,46,20,11,4,12,19,10
Houston Rockets,HOU vs. POR,1/20/2014,W,240,126,45,86,52.3,16,33,48.5,20,24,83.3,17,35,52,27,5,3,19,18,13
Houston Rockets,HOU vs. SAC,1/22/2014,W,240,119,43,90,47.8,8,31,25.8,25,40,62.5,14,41,55,29,8,9,11,21,21
Houston Rockets,HOU vs. MEM,1/24/2014,L,240,87,32,79,40.5,14,34,41.2,9,14,64.3,7,24,31,21,7,4,13,19,-1
Houston Rockets,HOU @ MEM,1/25/2014,L,240,81,30,81,37,9,32,28.1,12,17,70.6,10,28,38,14,3,5,15,15,-18
Houston Rockets,HOU vs. SAS,1/28/2014,W,240,97,33,75,44,5,18,27.8,26,47,55.3,19,36,55,18,5,4,15,21,7
Houston Rockets,HOU @ DAL,1/29/2014,W,240,117,41,74,55.4,9,21,42.9,26,36,72.2,10,32,42,24,8,1,18,29,2
Houston Rockets,HOU vs. CLE,2/1/2014,W,240,106,41,80,51.3,7,26,26.9,17,24,70.8,10,34,44,24,8,7,17,12,14
Houston Rockets,HOU vs. PHX,2/5/2014,W,240,122,39,71,54.9,11,16,68.8,33,42,78.6,5,31,36,17,9,5,14,19,14
Houston Rockets,HOU @ MIL,2/8/2014,W,240,101,42,85,49.4,8,24,33.3,9,13,69.2,6,32,38,23,11,5,13,15,6
Houston Rockets,HOU @ MIN,2/10/2014,W,240,107,39,82,47.6,11,27,40.7,18,20,90,10,36,46,25,10,4,19,23,18
Houston Rockets,HOU vs. WAS,2/12/2014,W,240,113,34,64,53.1,10,22,45.5,35,47,74.5,13,38,51,18,4,7,26,19,1
Houston Rockets,HOU @ LAL,2/19/2014,W,240,134,52,104,50,18,35,51.4,12,25,48,19,37,56,28,15,6,15,15,26
Houston Rockets,HOU @ GSW,2/20/2014,L,265,99,37,101,36.6,9,30,30,16,25,64,21,39,60,24,4,6,16,25,-3
