Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Atlanta Hawks,ATL @ DAL,10/30/2013,L,240,109,37,76,48.7,8,24,33.3,27,35,77.1,5,28,33,27,16,5,17,20,-9
Atlanta Hawks,ATL vs. TOR,11/1/2013,W,240,102,36,77,46.8,10,23,43.5,20,31,64.5,7,30,37,24,7,3,13,12,7
Atlanta Hawks,ATL @ LAL,11/3/2013,L,240,103,40,90,44.4,9,22,40.9,14,26,53.8,10,42,52,26,9,3,13,22,-2
Atlanta Hawks,ATL @ SAC,11/5/2013,W,240,105,39,81,48.1,8,22,36.4,19,26,73.1,9,27,36,26,11,7,14,15,5
Atlanta Hawks,ATL @ DEN,11/7/2013,L,240,107,43,94,45.7,8,26,30.8,13,19,68.4,13,33,46,31,11,9,11,23,-2
Atlanta Hawks,ATL vs. ORL,11/9/2013,W,240,104,43,90,47.8,6,19,31.6,12,17,70.6,7,32,39,36,9,6,13,15,10
Atlanta Hawks,ATL @ CHA,11/11/2013,W,240,103,35,76,46.1,10,27,37,23,28,82.1,6,35,41,26,7,3,13,22,9
Atlanta Hawks,ATL vs. NYK,11/13/2013,L,240,91,35,77,45.5,5,24,20.8,16,21,76.2,8,39,47,22,1,6,15,15,-4
Atlanta Hawks,ATL vs. PHI,11/15/2013,W,240,113,39,81,48.1,10,23,43.5,25,31,80.6,6,37,43,25,6,5,16,23,10
Atlanta Hawks,ATL @ NYK,11/16/2013,W,240,110,44,78,56.4,9,22,40.9,13,17,76.5,5,31,36,20,9,4,13,15,20
Atlanta Hawks,ATL @ MIA,11/19/2013,L,240,88,33,74,44.6,11,24,45.8,11,15,73.3,13,26,39,22,8,3,24,21,-16
Atlanta Hawks,ATL vs. DET,11/20/2013,W,240,93,36,71,50.7,4,15,26.7,17,24,70.8,5,33,38,23,11,8,22,12,8
Atlanta Hawks,ATL @ DET,11/22/2013,W,240,96,37,85,43.5,8,23,34.8,14,21,66.7,11,35,46,20,10,2,15,14,7
Atlanta Hawks,ATL vs. BOS,11/23/2013,L,240,87,36,93,38.7,5,20,25,10,12,83.3,12,26,38,23,8,3,9,26,-7
Atlanta Hawks,ATL vs. ORL,11/26/2013,L,240,92,30,73,41.1,9,22,40.9,23,27,85.2,4,31,35,22,7,5,14,19,-17
Atlanta Hawks,ATL @ HOU,11/27/2013,L,240,84,32,75,42.7,8,22,36.4,12,15,80,6,26,32,21,8,4,18,24,-29
Atlanta Hawks,ATL vs. DAL,11/29/2013,W,240,88,31,73,42.5,3,15,20,23,30,76.7,9,34,43,19,10,4,16,16,1
Atlanta Hawks,ATL @ WAS,11/30/2013,L,240,101,36,81,44.4,7,17,41.2,22,26,84.6,9,31,40,19,7,6,17,18,-7
Atlanta Hawks,ATL @ SAS,12/2/2013,L,240,100,42,96,43.8,11,31,35.5,5,5,100,10,29,39,22,10,2,10,19,-2
Atlanta Hawks,ATL vs. LAC,12/4/2013,W,240,107,42,82,51.2,12,23,52.2,11,16,68.8,8,32,40,28,4,4,13,22,10
Atlanta Hawks,ATL vs. CLE,12/6/2013,W,240,108,47,91,51.6,8,23,34.8,6,11,54.5,14,36,50,31,6,3,13,18,19
Atlanta Hawks,ATL vs. OKC,12/10/2013,L,240,92,31,87,35.6,9,26,34.6,21,27,77.8,12,33,45,24,10,5,15,22,-9
Atlanta Hawks,ATL vs. WAS,12/13/2013,W,265,101,38,89,42.7,7,21,33.3,18,24,75,11,35,46,27,10,1,15,14,2
Atlanta Hawks,ATL @ NYK,12/14/2013,L,240,106,40,66,60.6,15,32,46.9,11,11,100,6,28,34,22,6,1,27,24,-5
Atlanta Hawks,ATL vs. LAL,12/16/2013,W,240,114,45,92,48.9,11,27,40.7,13,15,86.7,15,29,44,34,10,6,10,18,14
Atlanta Hawks,ATL vs. SAC,12/18/2013,W,240,124,47,81,58,15,25,60,15,18,83.3,9,35,44,38,7,6,17,21,17
Atlanta Hawks,ATL vs. UTA,12/20/2013,W,240,118,45,86,52.3,10,26,38.5,18,24,75,10,36,46,32,10,7,10,20,33
Atlanta Hawks,ATL @ MIA,12/23/2013,L,265,119,44,91,48.4,17,34,50,14,19,73.7,13,33,46,29,7,4,19,26,-2
Atlanta Hawks,ATL @ CLE,12/26/2013,W,290,127,51,103,49.5,11,34,32.4,14,19,73.7,10,32,42,33,13,5,21,24,2
