Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Minnesota Timberwolves,MIN vs. ORL,10/30/2013,W,265,120,42,100,42,8,25,32,28,34,82.4,14,35,49,27,7,3,15,19,5
Minnesota Timberwolves,MIN vs. OKC,11/1/2013,W,240,100,33,77,42.9,8,20,40,26,33,78.8,9,35,44,21,14,2,16,21,19
Minnesota Timberwolves,MIN @ NYK,11/3/2013,W,240,109,35,79,44.3,10,27,37,29,38,76.3,10,33,43,23,9,1,13,16,9
Minnesota Timberwolves,MIN @ CLE,11/4/2013,L,240,92,34,94,36.2,5,28,17.9,19,24,79.2,12,31,43,21,16,5,18,15,-1
Minnesota Timberwolves,MIN vs. GSW,11/6/2013,L,240,93,34,90,37.8,4,16,25,21,27,77.8,10,30,40,22,6,3,19,19,-13
Minnesota Timberwolves,MIN vs. DAL,11/8/2013,W,240,116,41,89,46.1,8,20,40,26,30,86.7,16,28,44,26,8,6,15,15,8
Minnesota Timberwolves,MIN @ LAL,11/10/2013,W,240,113,44,90,48.9,10,20,50,15,19,78.9,12,41,53,29,14,5,21,15,23
Minnesota Timberwolves,MIN @ LAC,11/11/2013,L,240,107,40,96,41.7,11,29,37.9,16,18,88.9,16,29,45,27,7,2,13,25,-2
Minnesota Timberwolves,MIN vs. CLE,11/13/2013,W,240,124,45,82,54.9,11,22,50,23,26,88.5,8,41,49,34,5,5,9,20,29
Minnesota Timberwolves,MIN @ DEN,11/15/2013,L,240,113,46,94,48.9,6,22,27.3,15,19,78.9,11,31,42,22,10,2,16,22,-4
Minnesota Timberwolves,MIN vs. BOS,11/16/2013,W,240,106,40,94,42.6,7,23,30.4,19,22,86.4,16,34,50,19,13,3,13,17,18
Minnesota Timberwolves,MIN @ WAS,11/19/2013,L,240,100,37,85,43.5,10,28,35.7,16,24,66.7,12,30,42,22,6,4,13,17,-4
Minnesota Timberwolves,MIN vs. LAC,11/20/2013,L,240,98,34,90,37.8,5,22,22.7,25,31,80.6,10,35,45,24,10,2,15,17,-4
