Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Utah Jazz,UTA vs. OKC,10/30/2013,L,240,98,36,79,45.6,6,22,27.3,20,30,66.7,10,34,44,25,6,5,22,28,-3
Utah Jazz,UTA @ PHX,11/1/2013,L,240,84,31,85,36.5,5,17,29.4,17,27,63,22,31,53,20,3,1,21,20,-3
Utah Jazz,UTA vs. HOU,11/2/2013,L,240,93,34,81,42,4,22,18.2,21,27,77.8,15,24,39,12,9,6,15,25,-11
Utah Jazz,UTA @ BKN,11/5/2013,L,240,88,31,82,37.8,4,18,22.2,22,30,73.3,19,28,47,17,6,3,21,24,-16
Utah Jazz,UTA @ BOS,11/6/2013,L,240,87,37,80,46.3,1,10,10,12,18,66.7,11,31,42,14,8,4,22,22,-10
Utah Jazz,UTA @ CHI,11/8/2013,L,240,73,25,85,29.4,7,20,35,16,25,64,17,23,40,18,13,4,17,21,-24
Utah Jazz,UTA @ TOR,11/9/2013,L,240,91,34,77,44.2,3,18,16.7,20,24,83.3,12,25,37,20,7,5,16,24,-24
Utah Jazz,UTA vs. DEN,11/11/2013,L,240,81,31,77,40.3,3,17,17.6,16,23,69.6,9,26,35,11,4,6,14,22,-19
Utah Jazz,UTA vs. NOP,11/13/2013,W,240,111,37,72,51.4,9,22,40.9,28,39,71.8,14,30,44,23,9,7,21,19,6
Utah Jazz,UTA vs. SAS,11/15/2013,L,240,82,35,91,38.5,5,16,31.3,7,11,63.6,16,34,50,16,9,4,18,23,-9
Utah Jazz,UTA @ GSW,11/16/2013,L,240,88,35,77,45.5,8,17,47.1,10,16,62.5,7,25,32,18,7,5,19,18,-14
Utah Jazz,UTA vs. GSW,11/18/2013,L,240,87,32,81,39.5,7,15,46.7,16,19,84.2,6,34,40,18,8,5,11,21,-11
Utah Jazz,UTA @ NOP,11/20/2013,L,240,98,37,83,44.6,8,24,33.3,16,20,80,9,28,37,27,7,7,15,25,-7
Utah Jazz,UTA @ DAL,11/22/2013,L,240,93,39,78,50,7,20,35,8,12,66.7,9,22,31,27,10,6,17,22,-10
Utah Jazz,UTA @ OKC,11/24/2013,L,240,73,28,71,39.4,4,18,22.2,13,29,44.8,6,27,33,17,9,4,18,19,-22
Utah Jazz,UTA vs. CHI,11/25/2013,W,265,89,33,85,38.8,7,17,41.2,16,19,84.2,12,33,45,22,8,4,17,25,6
Utah Jazz,UTA vs. PHX,11/29/2013,L,240,101,40,83,48.2,5,20,25,16,20,80,13,26,39,21,5,1,12,18,-11
Utah Jazz,UTA @ PHX,11/30/2013,W,240,112,39,76,51.3,9,18,50,25,29,86.2,12,27,39,21,6,1,14,23,8
Utah Jazz,UTA vs. HOU,12/2/2013,W,240,109,43,79,54.4,10,17,58.8,13,16,81.3,8,31,39,20,3,2,12,18,6
Utah Jazz,UTA vs. IND,12/4/2013,L,240,86,33,80,41.3,4,11,36.4,16,18,88.9,11,29,40,21,5,2,14,20,-9
Utah Jazz,UTA @ POR,12/6/2013,L,240,98,39,93,41.9,4,11,36.4,16,19,84.2,18,21,39,17,17,3,17,22,-32
Utah Jazz,UTA vs. SAC,12/7/2013,L,265,102,36,89,40.4,8,19,42.1,22,30,73.3,12,38,50,20,5,9,16,32,-10
Utah Jazz,UTA vs. POR,12/9/2013,L,240,94,36,82,43.9,1,7,14.3,21,23,91.3,11,32,43,13,6,5,12,15,-11
