Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Indiana Pacers,IND vs. ORL,10/29/2013,W,240,97,34,71,47.9,7,17,41.2,22,32,68.8,10,34,44,17,4,18,21,13,10
Indiana Pacers,IND @ NOP,10/30/2013,W,240,95,30,70,42.9,10,23,43.5,25,30,83.3,6,31,37,19,5,12,18,18,5
Indiana Pacers,IND vs. CLE,11/2/2013,W,240,89,32,77,41.6,10,28,35.7,15,20,75,10,41,51,24,6,6,21,16,15
Indiana Pacers,IND @ DET,11/5/2013,W,240,99,38,73,52.1,9,21,42.9,14,23,60.9,4,41,45,26,6,9,18,21,8
Indiana Pacers,IND vs. CHI,11/6/2013,W,240,97,36,86,41.9,7,18,38.9,18,21,85.7,17,35,52,21,9,7,15,24,17
Indiana Pacers,IND vs. TOR,11/8/2013,W,240,91,36,78,46.2,6,21,28.6,13,16,81.3,9,29,38,20,5,6,16,19,7
Indiana Pacers,IND @ BKN,11/9/2013,W,240,96,37,80,46.3,7,14,50,15,20,75,11,31,42,24,9,3,13,18,5
Indiana Pacers,IND vs. MEM,11/11/2013,W,240,95,37,76,48.7,6,19,31.6,15,18,83.3,9,36,45,25,5,9,13,22,16
Indiana Pacers,IND vs. MIL,11/15/2013,W,240,104,40,79,50.6,5,16,31.3,19,21,90.5,9,35,44,14,5,11,15,20,27
Indiana Pacers,IND @ CHI,11/16/2013,L,240,94,34,85,40,4,16,25,22,28,78.6,12,25,37,16,5,8,11,19,-16
Indiana Pacers,IND @ NYK,11/20/2013,W,265,103,33,87,37.9,9,30,30,28,36,77.8,10,39,49,16,7,8,14,19,7
Indiana Pacers,IND @ BOS,11/22/2013,W,240,97,38,81,46.9,6,17,35.3,15,18,83.3,15,26,41,19,13,3,16,13,15
Indiana Pacers,IND vs. PHI,11/23/2013,W,240,106,35,76,46.1,5,18,27.8,31,38,81.6,8,42,50,20,5,11,19,21,8
Indiana Pacers,IND vs. MIN,11/25/2013,W,240,98,40,80,50,8,15,53.3,10,17,58.8,7,38,45,19,13,5,21,24,14
Indiana Pacers,IND @ CHA,11/27/2013,W,240,99,32,84,38.1,10,25,40,25,32,78.1,12,45,57,20,8,4,15,23,25
Indiana Pacers,IND vs. WAS,11/29/2013,W,240,93,38,85,44.7,9,22,40.9,8,10,80,14,35,49,27,12,1,16,15,20
Indiana Pacers,IND @ LAC,12/1/2013,W,240,105,39,89,43.8,8,26,30.8,19,26,73.1,17,33,50,25,5,4,16,25,5
Indiana Pacers,IND @ POR,12/2/2013,L,240,102,39,88,44.3,9,22,40.9,15,17,88.2,9,33,42,25,9,2,15,28,-4
Indiana Pacers,IND @ UTA,12/4/2013,W,240,95,40,84,47.6,3,16,18.8,12,15,80,7,34,41,24,7,4,8,17,9
Indiana Pacers,IND @ SAS,12/7/2013,W,240,111,38,71,53.5,9,19,47.4,26,28,92.9,8,33,41,22,8,3,14,16,11
Indiana Pacers,IND @ OKC,12/8/2013,L,240,94,34,85,40,7,21,33.3,19,21,90.5,9,20,29,13,9,4,14,18,-24
Indiana Pacers,IND vs. MIA,12/10/2013,W,240,90,34,67,50.7,5,15,33.3,17,25,68,9,34,43,22,7,2,21,21,6
Indiana Pacers,IND vs. CHA,12/13/2013,W,240,99,36,76,47.4,8,21,38.1,19,25,76,6,38,44,19,6,10,12,21,5
Indiana Pacers,IND vs. DET,12/16/2013,L,240,96,35,81,43.2,6,17,35.3,20,27,74.1,9,31,40,18,5,4,8,20,-5
Indiana Pacers,IND @ MIA,12/18/2013,L,240,94,32,73,43.8,5,14,35.7,25,28,89.3,6,30,36,13,9,2,16,21,-3
Indiana Pacers,IND vs. HOU,12/20/2013,W,240,114,43,81,53.1,12,26,46.2,16,22,72.7,9,41,50,29,11,7,18,21,33
