Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Sacramento Kings,SAC vs. DEN,10/30/2013,W,240,90,33,81,40.7,8,21,38.1,16,23,69.6,11,30,41,13,8,7,14,26,2
Sacramento Kings,SAC vs. LAC,11/1/2013,L,240,101,36,79,45.6,6,17,35.3,23,32,71.9,10,25,35,21,7,5,10,27,-9
Sacramento Kings,SAC @ GSW,11/2/2013,L,240,87,30,87,34.5,6,26,23.1,21,24,87.5,16,32,48,16,9,1,15,18,-11
Sacramento Kings,SAC vs. ATL,11/5/2013,L,240,100,35,80,43.8,10,31,32.3,20,21,95.2,10,29,39,22,10,4,18,26,-5
Sacramento Kings,SAC @ POR,11/8/2013,L,240,91,36,86,41.9,6,22,27.3,13,15,86.7,8,23,31,20,11,1,11,24,-13
Sacramento Kings,SAC vs. POR,11/9/2013,L,240,85,36,78,46.2,3,12,25,10,14,71.4,8,25,33,17,7,2,10,20,-11
Sacramento Kings,SAC vs. BKN,11/13/2013,W,240,107,41,94,43.6,8,24,33.3,17,23,73.9,12,38,50,26,8,3,7,23,21
Sacramento Kings,SAC vs. DET,11/15/2013,L,240,90,34,80,42.5,10,25,40,12,17,70.6,11,32,43,22,4,5,17,19,-7
Sacramento Kings,SAC vs. MEM,11/17/2013,L,240,86,33,87,37.9,7,23,30.4,13,17,76.5,11,24,35,21,8,2,8,20,-11
Sacramento Kings,SAC vs. PHX,11/19/2013,W,240,107,39,83,47,8,22,36.4,21,28,75,15,33,48,21,8,3,21,24,3
Sacramento Kings,SAC @ PHX,11/20/2013,W,240,113,37,80,46.3,7,17,41.2,32,38,84.2,9,33,42,19,11,2,11,23,7
Sacramento Kings,SAC @ LAC,11/23/2013,L,240,102,37,88,42,5,17,29.4,23,30,76.7,11,35,46,26,8,4,11,33,-1
Sacramento Kings,SAC @ LAL,11/24/2013,L,240,86,35,84,41.7,8,24,33.3,8,15,53.3,7,35,42,24,6,3,14,17,-14
Sacramento Kings,SAC vs. LAC,11/29/2013,L,265,98,42,91,46.2,6,23,26.1,8,10,80,12,32,44,24,4,5,16,33,-6
Sacramento Kings,SAC vs. GSW,12/1/2013,L,240,113,40,76,52.6,9,19,47.4,24,28,85.7,11,28,39,22,11,1,24,25,-2
Sacramento Kings,SAC vs. OKC,12/3/2013,L,240,95,35,89,39.3,10,29,34.5,15,19,78.9,13,28,41,24,9,5,8,18,-2
Sacramento Kings,SAC vs. LAL,12/6/2013,L,240,100,37,86,43,10,22,45.5,16,22,72.7,18,33,51,25,10,4,17,19,-6
Sacramento Kings,SAC @ UTA,12/7/2013,W,265,112,39,94,41.5,3,15,20,31,38,81.6,13,36,49,26,11,7,10,26,10
Sacramento Kings,SAC vs. DAL,12/9/2013,W,240,112,38,81,46.9,9,25,36,27,34,79.4,11,40,51,23,10,4,21,23,15
Sacramento Kings,SAC vs. UTA,12/11/2013,L,240,101,35,78,44.9,4,13,30.8,27,33,81.8,13,27,40,13,2,4,12,20,-21
Sacramento Kings,SAC @ PHX,12/13/2013,L,240,107,38,87,43.7,6,19,31.6,25,29,86.2,17,26,43,12,11,4,17,22,-9
Sacramento Kings,SAC vs. HOU,12/15/2013,W,240,106,39,81,48.1,3,13,23.1,25,30,83.3,7,36,43,17,8,6,16,25,15
Sacramento Kings,SAC @ CHA,12/17/2013,L,240,87,30,80,37.5,4,15,26.7,23,28,82.1,9,33,42,18,8,4,15,23,-8
Sacramento Kings,SAC @ ATL,12/18/2013,L,240,107,40,84,47.6,6,15,40,21,25,84,7,26,33,25,6,1,13,20,-17
Sacramento Kings,SAC @ MIA,12/20/2013,L,240,103,43,74,58.1,7,22,31.8,10,24,41.7,7,25,32,25,14,1,20,16,-19
Sacramento Kings,SAC @ ORL,12/21/2013,W,240,105,39,79,49.4,12,23,52.2,15,23,65.2,12,32,44,17,8,4,16,23,5
Sacramento Kings,SAC vs. NOP,12/23/2013,L,240,100,31,74,41.9,7,17,41.2,31,42,73.8,16,27,43,15,9,6,22,22,-13
Sacramento Kings,SAC vs. MIA,12/27/2013,W,265,108,41,83,49.4,5,20,25,21,25,84,10,41,51,23,5,4,23,21,5
Sacramento Kings,SAC @ SAS,12/29/2013,L,240,104,41,91,45.1,7,14,50,15,20,75,16,35,51,20,3,6,9,18,-8
Sacramento Kings,SAC @ HOU,12/31/2013,W,240,110,42,85,49.4,7,22,31.8,19,23,82.6,9,30,39,22,9,2,13,26,4
Sacramento Kings,SAC vs. PHI,1/2/2014,L,240,104,35,83,42.2,7,23,30.4,27,37,73,16,35,51,14,4,7,23,27,-9
Sacramento Kings,SAC vs. CHA,1/4/2014,L,240,103,42,92,45.7,6,17,35.3,13,19,68.4,17,35,52,17,8,5,15,23,-10
