Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Milwaukee Bucks,MIL @ NYK,10/30/2013,L,240,83,34,74,45.9,5,16,31.3,10,12,83.3,5,26,31,19,10,4,24,22,-7
Milwaukee Bucks,MIL @ BOS,11/1/2013,W,240,105,35,84,41.7,6,15,40,29,34,85.3,17,24,41,18,10,7,7,24,7
Milwaukee Bucks,MIL vs. TOR,11/2/2013,L,240,90,37,84,44,6,17,35.3,10,18,55.6,6,32,38,25,7,5,14,26,-7
Milwaukee Bucks,MIL vs. CLE,11/6/2013,W,240,109,36,72,50,13,23,56.5,24,26,92.3,9,32,41,25,3,4,15,18,5
Milwaukee Bucks,MIL vs. DAL,11/9/2013,L,240,83,31,81,38.3,11,23,47.8,10,16,62.5,11,31,42,16,7,2,20,21,-8
Milwaukee Bucks,MIL @ MIA,11/12/2013,L,240,95,33,79,41.8,11,30,36.7,18,21,85.7,8,26,34,19,10,1,18,15,-23
Milwaukee Bucks,MIL @ ORL,11/13/2013,L,240,91,33,74,44.6,5,13,38.5,20,22,90.9,7,32,39,16,9,7,18,19,-3
Milwaukee Bucks,MIL @ IND,11/15/2013,L,240,77,30,88,34.1,8,16,50,9,11,81.8,17,23,40,14,3,10,17,24,-27
Milwaukee Bucks,MIL vs. OKC,11/16/2013,L,240,79,30,86,34.9,8,22,36.4,11,15,73.3,14,38,52,18,7,6,16,21,-13
Milwaukee Bucks,MIL vs. POR,11/20/2013,L,240,82,35,80,43.8,5,14,35.7,7,12,58.3,12,30,42,18,6,5,19,19,-9
Milwaukee Bucks,MIL @ PHI,11/22/2013,L,265,107,41,93,44.1,8,29,27.6,17,24,70.8,10,22,32,34,9,4,18,23,-8
Milwaukee Bucks,MIL vs. CHA,11/23/2013,L,240,72,30,85,35.3,5,18,27.8,7,9,77.8,11,25,36,21,7,2,15,21,-24
Milwaukee Bucks,MIL @ DET,11/25/2013,L,240,94,33,73,45.2,6,19,31.6,22,26,84.6,10,29,39,23,5,4,20,20,-19
