Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Oklahoma City Thunder,OKC @ UTA,10/30/2013,W,240,101,33,81,40.7,6,19,31.6,29,33,87.9,10,35,45,9,15,4,14,24,3
Oklahoma City Thunder,OKC @ MIN,11/1/2013,L,240,81,29,83,34.9,7,31,22.6,16,19,84.2,14,28,42,16,5,6,21,28,-19
Oklahoma City Thunder,OKC vs. PHX,11/3/2013,W,240,103,35,82,42.7,2,18,11.1,31,37,83.8,10,31,41,20,8,4,15,22,7
Oklahoma City Thunder,OKC vs. DAL,11/6/2013,W,240,107,43,79,54.4,5,13,38.5,16,23,69.6,10,34,44,28,10,5,24,17,14
Oklahoma City Thunder,OKC @ DET,11/8/2013,W,240,119,37,82,45.1,6,17,35.3,39,44,88.6,17,35,52,22,9,9,13,22,9
Oklahoma City Thunder,OKC vs. WAS,11/10/2013,W,265,106,41,92,44.6,6,20,30,18,22,81.8,16,42,58,21,7,8,17,20,1
Oklahoma City Thunder,OKC @ LAC,11/13/2013,L,240,103,35,75,46.7,6,16,37.5,27,33,81.8,8,27,35,27,12,3,22,29,-8
Oklahoma City Thunder,OKC @ GSW,11/14/2013,L,240,115,41,80,51.3,9,22,40.9,24,28,85.7,13,35,48,20,4,3,19,17,-1
Oklahoma City Thunder,OKC @ MIL,11/16/2013,W,240,92,34,82,41.5,5,17,29.4,19,27,70.4,12,39,51,17,7,6,11,19,13
Oklahoma City Thunder,OKC vs. DEN,11/18/2013,W,240,115,38,93,40.9,13,27,48.1,26,32,81.3,19,34,53,24,6,6,12,27,2
Oklahoma City Thunder,OKC vs. LAC,11/21/2013,W,240,105,41,79,51.9,4,19,21.1,19,29,65.5,9,40,49,25,7,7,17,17,14
Oklahoma City Thunder,OKC vs. UTA,11/24/2013,W,240,95,36,71,50.7,5,12,41.7,18,22,81.8,5,41,46,24,10,4,17,24,22
Oklahoma City Thunder,OKC vs. SAS,11/27/2013,W,240,94,39,84,46.4,4,15,26.7,12,15,80,11,40,51,24,5,6,16,17,6
Oklahoma City Thunder,OKC vs. GSW,11/29/2013,W,265,113,36,92,39.1,6,18,33.3,35,42,83.3,11,42,53,16,8,9,12,22,1
Oklahoma City Thunder,OKC vs. MIN,12/1/2013,W,240,113,49,87,56.3,9,19,47.4,6,9,66.7,8,35,43,26,8,10,15,22,10
Oklahoma City Thunder,OKC @ SAC,12/3/2013,W,240,97,36,83,43.4,7,20,35,18,20,90,10,37,47,21,5,5,17,20,2
Oklahoma City Thunder,OKC @ POR,12/4/2013,L,240,104,39,89,43.8,5,11,45.5,21,24,87.5,13,30,43,11,7,7,14,23,-7
Oklahoma City Thunder,OKC @ NOP,12/6/2013,W,240,109,39,77,50.6,7,21,33.3,24,30,80,7,34,41,20,9,11,14,22,14
Oklahoma City Thunder,OKC vs. IND,12/8/2013,W,240,118,47,77,61,5,13,38.5,19,20,95,10,36,46,27,6,8,19,24,24
Oklahoma City Thunder,OKC @ ATL,12/10/2013,W,240,101,38,86,44.2,4,18,22.2,21,28,75,10,44,54,27,8,7,17,19,9
Oklahoma City Thunder,OKC @ MEM,12/11/2013,W,240,116,40,71,56.3,9,18,50,27,33,81.8,8,34,42,22,8,5,21,27,16
Oklahoma City Thunder,OKC vs. LAL,12/13/2013,W,240,122,47,99,47.5,8,25,32,20,23,87,20,39,59,34,14,8,14,25,25
Oklahoma City Thunder,OKC vs. ORL,12/15/2013,W,240,101,39,87,44.8,5,19,26.3,18,20,90,11,34,45,23,10,7,14,19,3
Oklahoma City Thunder,OKC @ DEN,12/17/2013,W,240,105,43,88,48.9,5,22,22.7,14,20,70,12,41,53,19,10,5,18,22,12
Oklahoma City Thunder,OKC vs. CHI,12/19/2013,W,240,107,43,84,51.2,9,15,60,12,14,85.7,8,35,43,26,12,7,16,27,12
Oklahoma City Thunder,OKC @ SAS,12/21/2013,W,240,113,43,88,48.9,12,27,44.4,15,18,83.3,10,38,48,22,6,9,13,23,13
Oklahoma City Thunder,OKC vs. TOR,12/22/2013,L,240,98,28,76,36.8,7,23,30.4,35,36,97.2,13,34,47,17,7,7,19,28,-6
Oklahoma City Thunder,OKC @ NYK,12/25/2013,W,240,123,45,84,53.6,13,24,54.2,20,26,76.9,8,38,46,32,8,3,10,21,29
Oklahoma City Thunder,OKC @ CHA,12/27/2013,W,240,89,33,80,41.3,8,25,32,15,24,62.5,10,38,48,19,2,5,12,18,4
Oklahoma City Thunder,OKC vs. HOU,12/29/2013,W,240,117,47,82,57.3,10,22,45.5,13,16,81.3,4,45,49,28,6,5,12,24,31
Oklahoma City Thunder,OKC vs. POR,12/31/2013,L,240,94,36,82,43.9,3,14,21.4,19,26,73.1,10,42,52,15,3,4,11,20,-4
Oklahoma City Thunder,OKC vs. BKN,1/2/2014,L,240,93,34,68,50,9,22,40.9,16,19,84.2,6,27,33,20,9,6,21,23,-2
Oklahoma City Thunder,OKC @ MIN,1/4/2014,W,240,115,40,83,48.2,8,24,33.3,27,28,96.4,10,35,45,22,7,8,22,29,4
Oklahoma City Thunder,OKC vs. BOS,1/5/2014,W,240,119,43,83,51.8,9,19,47.4,24,31,77.4,12,31,43,28,10,5,9,16,23
Oklahoma City Thunder,OKC @ UTA,1/7/2014,L,240,101,35,89,39.3,6,34,17.6,25,31,80.6,15,25,40,18,13,2,10,27,-11
Oklahoma City Thunder,OKC @ DEN,1/9/2014,L,240,88,30,85,35.3,6,24,25,22,27,81.5,8,38,46,11,8,10,12,20,-13
Oklahoma City Thunder,OKC vs. MIL,1/11/2014,W,240,101,35,86,40.7,10,25,40,21,27,77.8,21,37,58,24,6,7,18,16,16
Oklahoma City Thunder,OKC @ MEM,1/14/2014,L,240,87,33,81,40.7,5,21,23.8,16,20,80,12,33,45,12,5,5,19,27,-3
Oklahoma City Thunder,OKC @ HOU,1/16/2014,W,240,104,38,82,46.3,6,25,24,22,25,88,10,37,47,18,11,8,16,26,12
Oklahoma City Thunder,OKC vs. GSW,1/17/2014,W,240,127,47,81,58,9,22,40.9,24,33,72.7,12,29,41,23,13,4,18,26,6
