Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Cleveland Cavaliers,CLE vs. NYK,2014-10-30,L,240,90,32,70,45.7,9,24,37.5,17,20,85,11,22,33,22,5,2,19,15,-5
Cleveland Cavaliers,CLE @ CHI,2014-10-31,W,265,114,41,104,39.4,3,15,20,29,33,87.9,20,32,52,18,8,4,12,18,6
Cleveland Cavaliers,CLE @ POR,2014-11-04,L,240,82,31,85,36.5,9,21,42.9,11,14,78.6,13,28,41,18,5,3,14,19,-19
Cleveland Cavaliers,CLE @ UTA,2014-11-05,L,240,100,30,72,41.7,6,16,37.5,34,40,85,7,23,30,6,8,4,12,22,-2
Cleveland Cavaliers,CLE @ DEN,2014-11-07,W,240,110,40,84,47.6,6,23,26.1,24,33,72.7,6,36,42,25,5,3,9,14,9
Cleveland Cavaliers,CLE vs. NOP,2014-11-10,W,240,118,40,81,49.4,13,27,48.1,25,30,83.3,12,33,45,26,3,5,10,13,7
Cleveland Cavaliers,CLE @ BOS,2014-11-14,W,240,122,43,85,50.6,8,23,34.8,28,37,75.7,8,32,40,22,5,5,11,21,1
Cleveland Cavaliers,CLE vs. ATL,2014-11-15,W,240,127,49,90,54.4,19,31,61.3,10,13,76.9,12,35,47,39,12,2,14,14,33
Cleveland Cavaliers,CLE vs. DEN,2014-11-17,L,240,97,34,79,43,10,29,34.5,19,23,82.6,9,33,42,18,7,8,15,15,-9
Cleveland Cavaliers,CLE vs. SAS,2014-11-19,L,240,90,37,83,44.6,7,18,38.9,9,13,69.2,10,28,38,23,7,5,18,21,-2
Cleveland Cavaliers,CLE @ WAS,2014-11-21,L,240,78,27,75,36,6,27,22.2,18,23,78.3,9,32,41,13,12,4,19,21,-13
Cleveland Cavaliers,CLE vs. TOR,2014-11-22,L,240,93,35,81,43.2,3,16,18.8,20,29,69,11,35,46,24,4,6,20,28,-17
Cleveland Cavaliers,CLE vs. ORL,2014-11-24,W,240,106,42,81,51.9,6,16,37.5,16,22,72.7,12,32,44,30,14,9,13,23,32
