Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Sacramento Kings,SAC vs. GSW,2014-10-29,L,240,77,24,78,30.8,3,18,16.7,26,35,74.3,15,35,50,13,11,3,27,26,-18
Sacramento Kings,SAC vs. POR,2014-10-31,W,240,103,34,81,42,4,10,40,31,35,88.6,14,35,49,14,6,2,10,24,9
Sacramento Kings,SAC @ LAC,2014-11-02,W,240,98,34,68,50,3,10,30,27,33,81.8,9,37,46,21,4,11,20,22,6
Sacramento Kings,SAC @ DEN,2014-11-03,W,240,110,34,81,42,2,9,22.2,40,47,85.1,14,36,50,21,8,5,18,28,5
Sacramento Kings,SAC vs. DEN,2014-11-05,W,240,131,42,76,55.3,8,20,40,39,50,78,9,31,40,21,8,3,13,30,22
Sacramento Kings,SAC @ PHX,2014-11-07,W,290,114,39,91,42.9,3,16,18.8,33,39,84.6,13,47,60,16,6,4,16,27,2
Sacramento Kings,SAC @ OKC,2014-11-09,L,240,93,36,80,45,6,24,25,15,22,68.2,9,28,37,23,11,2,12,24,-8
Sacramento Kings,SAC @ DAL,2014-11-11,L,240,98,32,72,44.4,9,19,47.4,25,32,78.1,12,31,43,17,5,1,22,32,-8
Sacramento Kings,SAC @ MEM,2014-11-13,L,240,110,37,77,48.1,7,13,53.8,29,34,85.3,13,31,44,12,6,5,15,26,-1
Sacramento Kings,SAC vs. SAS,2014-11-15,W,240,94,37,86,43,0,12,0,20,24,83.3,8,34,42,19,5,6,9,18,3
Sacramento Kings,SAC vs. NOP,2014-11-18,L,240,100,38,86,44.2,4,11,36.4,20,29,69,17,35,52,23,3,2,15,15,-6
Sacramento Kings,SAC vs. CHI,2014-11-20,W,240,103,38,74,51.4,4,6,66.7,23,27,85.2,7,33,40,26,5,4,13,21,15
Sacramento Kings,SAC @ MIN,2014-11-22,W,240,113,40,81,49.4,8,26,30.8,25,30,83.3,14,36,50,24,4,2,19,19,12
Sacramento Kings,SAC @ NOP,2014-11-25,W,240,99,37,77,48.1,5,14,35.7,20,24,83.3,7,31,38,16,9,4,10,22,10
Sacramento Kings,SAC @ HOU,2014-11-26,L,240,89,31,71,43.7,5,16,31.3,22,28,78.6,10,38,48,16,2,8,21,19,-13
Sacramento Kings,SAC @ SAS,2014-11-28,L,240,104,38,75,50.7,6,10,60,22,26,84.6,8,38,46,22,4,4,15,20,-8
Sacramento Kings,SAC vs. MEM,2014-11-30,L,240,85,33,70,47.1,1,11,9.1,18,27,66.7,11,31,42,16,7,4,23,25,-12
Sacramento Kings,SAC vs. TOR,2014-12-02,L,240,109,39,75,52,3,10,30,28,37,75.7,13,21,34,28,5,3,16,23,-8
Sacramento Kings,SAC vs. IND,2014-12-05,W,265,102,36,83,43.4,2,10,20,28,40,70,11,38,49,16,6,2,15,24,1
Sacramento Kings,SAC vs. ORL,2014-12-06,L,240,96,35,79,44.3,4,15,26.7,22,28,78.6,9,26,35,22,5,2,11,16,-9
