Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Indiana Pacers,IND vs. PHI,2014-10-29,W,240,103,38,81,46.9,8,25,32,19,28,67.9,14,36,50,22,5,13,18,24,12
Indiana Pacers,IND vs. MEM,2014-10-31,L,240,89,34,74,45.9,8,21,38.1,13,16,81.3,11,35,46,19,5,3,18,15,-8
Indiana Pacers,IND @ ATL,2014-11-01,L,240,92,31,81,38.3,12,32,37.5,18,21,85.7,11,33,44,25,5,5,18,26,-10
Indiana Pacers,IND vs. MIL,2014-11-04,L,240,81,31,78,39.7,6,24,25,13,22,59.1,15,32,47,14,4,9,19,17,-6
Indiana Pacers,IND @ WAS,2014-11-05,L,265,94,35,90,38.9,8,27,29.6,16,20,80,14,43,57,22,3,9,19,27,-2
Indiana Pacers,IND @ BOS,2014-11-07,L,240,98,40,88,45.5,5,19,26.3,13,13,100,14,28,42,18,2,6,13,17,-3
Indiana Pacers,IND vs. WAS,2014-11-08,L,240,90,33,77,42.9,8,24,33.3,16,25,64,8,30,38,11,5,3,18,24,-7
Indiana Pacers,IND vs. UTA,2014-11-10,W,240,97,39,90,43.3,6,15,40,13,15,86.7,13,31,44,16,3,3,7,19,11
Indiana Pacers,IND @ MIA,2014-11-12,W,240,81,30,80,37.5,8,26,30.8,13,15,86.7,16,37,53,13,5,5,16,17,6
Indiana Pacers,IND vs. DEN,2014-11-14,L,240,87,34,84,40.5,8,22,36.4,11,22,50,11,31,42,17,2,7,13,19,-21
Indiana Pacers,IND @ CHI,2014-11-15,W,240,99,37,77,48.1,7,18,38.9,18,25,72,10,36,46,18,5,6,17,22,9
Indiana Pacers,IND vs. CHA,2014-11-19,W,240,88,35,78,44.9,2,15,13.3,16,24,66.7,14,37,51,15,3,3,12,13,2
Indiana Pacers,IND vs. PHX,2014-11-22,L,240,83,31,84,36.9,7,23,30.4,14,20,70,15,32,47,18,9,5,14,20,-23
Indiana Pacers,IND @ DAL,2014-11-24,W,240,111,37,77,48.1,13,26,50,24,36,66.7,8,36,44,20,6,4,16,21,11
Indiana Pacers,IND @ SAS,2014-11-26,L,240,100,40,87,46,10,21,47.6,10,18,55.6,7,29,36,23,9,1,13,23,-6
