Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Memphis Grizzlies,MEM vs. MIN,2014-10-29,W,240,105,43,82,52.4,4,15,26.7,15,20,75,10,23,33,21,10,5,17,21,4
Memphis Grizzlies,MEM @ IND,2014-10-31,W,240,97,35,79,44.3,7,19,36.8,20,27,74.1,11,29,40,20,11,2,9,21,8
Memphis Grizzlies,MEM @ CHA,2014-11-01,W,240,71,29,80,36.3,3,11,27.3,10,13,76.9,9,36,45,16,8,0,19,22,2
Memphis Grizzlies,MEM vs. NOP,2014-11-03,W,240,93,31,76,40.8,4,14,28.6,27,37,73,9,43,52,19,5,6,11,24,12
Memphis Grizzlies,MEM @ PHX,2014-11-05,W,240,102,40,80,50,9,17,52.9,13,17,76.5,8,29,37,25,10,1,16,21,11
Memphis Grizzlies,MEM @ OKC,2014-11-07,W,240,91,34,81,42,9,18,50,14,17,82.4,9,29,38,21,10,4,8,14,2
Memphis Grizzlies,MEM @ MIL,2014-11-08,L,240,92,29,82,35.4,3,14,21.4,31,34,91.2,15,25,40,15,9,2,13,18,-1
Memphis Grizzlies,MEM vs. LAL,2014-11-11,W,240,107,41,78,52.6,4,11,36.4,21,26,80.8,12,26,38,21,8,2,16,18,5
Memphis Grizzlies,MEM vs. SAC,2014-11-13,W,240,111,39,77,50.6,6,9,66.7,27,34,79.4,8,22,30,24,9,4,9,25,1
Memphis Grizzlies,MEM vs. DET,2014-11-15,W,240,95,32,86,37.2,4,15,26.7,27,33,81.8,18,35,53,18,5,4,8,18,7
Memphis Grizzlies,MEM vs. HOU,2014-11-17,W,240,119,46,86,53.5,7,17,41.2,20,22,90.9,10,28,38,27,14,5,11,19,26
Memphis Grizzlies,MEM @ TOR,2014-11-19,L,240,92,35,80,43.8,3,10,30,19,26,73.1,15,35,50,16,8,4,13,16,-4
Memphis Grizzlies,MEM vs. BOS,2014-11-21,W,240,117,48,91,52.7,8,16,50,13,14,92.9,9,41,50,31,4,4,14,16,17
Memphis Grizzlies,MEM vs. LAC,2014-11-23,W,240,107,42,85,49.4,7,21,33.3,16,23,69.6,12,40,52,20,3,3,17,21,16
Memphis Grizzlies,MEM @ LAL,2014-11-26,W,240,99,36,80,45,5,22,22.7,22,25,88,10,35,45,25,7,6,14,20,6
Memphis Grizzlies,MEM @ POR,2014-11-28,W,240,112,45,84,53.6,6,13,46.2,16,26,61.5,8,38,46,28,7,4,9,14,13
Memphis Grizzlies,MEM @ SAC,2014-11-30,W,240,97,38,79,48.1,3,13,23.1,18,28,64.3,10,25,35,25,13,4,13,27,12
Memphis Grizzlies,MEM @ HOU,2014-12-03,L,240,96,39,76,51.3,2,13,15.4,16,27,59.3,10,29,39,26,9,7,21,15,-9
Memphis Grizzlies,MEM vs. SAS,2014-12-05,L,240,101,37,80,46.3,5,12,41.7,22,26,84.6,7,30,37,19,4,7,10,19,-6
Memphis Grizzlies,MEM vs. MIA,2014-12-07,W,240,103,43,73,58.9,8,13,61.5,9,11,81.8,7,31,38,24,7,4,14,14,16
Memphis Grizzlies,MEM vs. DAL,2014-12-09,W,240,114,41,85,48.2,7,14,50,25,29,86.2,12,29,41,20,10,1,5,17,9
Memphis Grizzlies,MEM vs. CHA,2014-12-12,W,290,113,39,85,45.9,6,13,46.2,29,38,76.3,7,40,47,21,7,9,20,22,6
Memphis Grizzlies,MEM @ PHI,2014-12-13,W,265,120,45,93,48.4,11,26,42.3,19,27,70.4,9,33,42,33,9,4,15,24,5
Memphis Grizzlies,MEM vs. GSW,2014-12-16,W,240,105,42,92,45.7,5,14,35.7,16,19,84.2,10,38,48,24,9,4,13,16,7
Memphis Grizzlies,MEM @ SAS,2014-12-17,W,315,117,48,107,44.9,10,27,37,11,14,78.6,13,45,58,29,12,6,12,27,1
Memphis Grizzlies,MEM vs. CHI,2014-12-19,L,240,97,37,94,39.4,2,13,15.4,21,24,87.5,14,31,45,12,4,6,4,25,-6
Memphis Grizzlies,MEM @ CLE,2014-12-21,L,240,91,39,86,45.3,1,16,6.3,12,15,80,12,26,38,25,8,3,11,16,-14
Memphis Grizzlies,MEM vs. UTA,2014-12-22,L,240,91,38,86,44.2,7,23,30.4,8,9,88.9,5,29,34,22,4,3,4,18,-6
Memphis Grizzlies,MEM vs. HOU,2014-12-26,L,265,111,43,104,41.3,7,24,29.2,18,23,78.3,15,29,44,31,8,4,6,23,-6
Memphis Grizzlies,MEM @ MIA,2014-12-27,W,240,103,34,73,46.6,7,16,43.8,28,37,75.7,9,23,32,22,10,5,14,22,8
Memphis Grizzlies,MEM vs. SAS,2014-12-30,W,240,95,35,72,48.6,7,15,46.7,18,22,81.8,7,32,39,25,10,5,20,18,8
Memphis Grizzlies,MEM @ LAL,2015-01-02,W,240,109,41,84,48.8,6,14,42.9,21,31,67.7,13,33,46,27,7,4,12,15,3
Memphis Grizzlies,MEM @ DEN,2015-01-03,L,240,85,37,86,43,2,14,14.3,9,13,69.2,8,29,37,20,6,8,13,20,-29
Memphis Grizzlies,MEM vs. NYK,2015-01-05,W,240,105,43,82,52.4,7,15,46.7,12,19,63.2,11,34,45,25,14,5,17,15,22
Memphis Grizzlies,MEM @ ATL,2015-01-07,L,240,86,35,79,44.3,5,17,29.4,11,11,100,8,31,39,20,10,4,21,21,-10
Memphis Grizzlies,MEM @ NOP,2015-01-09,L,240,95,36,82,43.9,6,17,35.3,17,22,77.3,13,31,44,17,7,4,11,18,-11
Memphis Grizzlies,MEM vs. PHX,2015-01-11,W,290,122,48,100,48,9,21,42.9,17,24,70.8,11,43,54,24,7,8,24,25,12
Memphis Grizzlies,MEM @ BKN,2015-01-14,W,240,103,39,83,47,3,17,17.6,22,29,75.9,14,27,41,18,13,3,9,19,11
