Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Philadelphia 76ers,PHI @ IND,2014-10-29,L,240,91,34,89,38.2,6,21,28.6,17,30,56.7,15,27,42,17,10,5,11,29,-12
Philadelphia 76ers,PHI @ MIL,2014-10-31,L,240,81,32,86,37.2,5,23,21.7,12,22,54.5,12,30,42,20,9,5,18,18,-12
Philadelphia 76ers,PHI vs. MIA,2014-11-01,L,240,96,35,67,52.2,7,23,30.4,19,26,73.1,4,33,37,28,9,10,25,21,-18
Philadelphia 76ers,PHI vs. HOU,2014-11-03,L,240,93,33,74,44.6,11,22,50,16,23,69.6,6,25,31,19,12,4,18,20,-11
Philadelphia 76ers,PHI vs. ORL,2014-11-05,L,240,89,33,77,42.9,8,25,32,15,23,65.2,6,32,38,22,12,12,20,18,-2
Philadelphia 76ers,PHI vs. CHI,2014-11-07,L,240,115,43,91,47.3,12,30,40,17,25,68,17,25,42,29,7,2,13,29,-3
Philadelphia 76ers,PHI @ TOR,2014-11-09,L,240,88,33,87,37.9,10,34,29.4,12,18,66.7,11,20,31,19,11,6,20,23,-32
Philadelphia 76ers,PHI @ DAL,2014-11-13,L,240,70,23,77,29.9,7,27,25.9,17,33,51.5,18,28,46,9,7,4,28,24,-53
Philadelphia 76ers,PHI @ HOU,2014-11-14,L,240,87,34,80,42.5,7,21,33.3,12,18,66.7,14,32,46,19,10,5,26,28,-1
Philadelphia 76ers,PHI @ SAS,2014-11-17,L,240,75,27,83,32.5,4,26,15.4,17,24,70.8,5,34,39,15,11,4,14,18,-25
Philadelphia 76ers,PHI vs. BOS,2014-11-19,L,240,90,34,86,39.5,7,21,33.3,15,21,71.4,9,35,44,22,10,2,16,20,-11
Philadelphia 76ers,PHI vs. PHX,2014-11-21,L,240,96,36,78,46.2,4,23,17.4,20,33,60.6,10,29,39,18,10,1,18,23,-26
Philadelphia 76ers,PHI @ NYK,2014-11-22,L,240,83,30,75,40,8,26,30.8,15,25,60,10,26,36,13,8,1,18,21,-8
Philadelphia 76ers,PHI vs. POR,2014-11-24,L,240,104,42,84,50,0,8,0,20,24,83.3,7,22,29,28,11,6,10,20,-10
Philadelphia 76ers,PHI vs. BKN,2014-11-26,L,240,91,34,85,40,9,24,37.5,14,17,82.4,13,29,42,23,11,5,20,24,-8
Philadelphia 76ers,PHI vs. DAL,2014-11-29,L,240,103,36,85,42.4,6,21,28.6,25,31,80.6,22,33,55,26,10,4,24,26,-7
Philadelphia 76ers,PHI vs. SAS,2014-12-01,L,240,103,38,89,42.7,12,29,41.4,15,25,60,8,34,42,22,9,3,12,29,-6
Philadelphia 76ers,PHI @ MIN,2014-12-03,W,240,85,32,82,39,5,24,20.8,16,25,64,13,36,49,15,12,7,19,17,8
