20141029.000000,1.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20141030.000000,0.000000,7.000000,2.471692,3.142349,12.573171,29.792683,-1.816655
20141102.000000,1.000000,12.000000,2.471692,0.142349,9.573171,29.792683,1.183345
20141104.000000,1.000000,15.000000,1.471692,1.142349,10.573171,29.792683,0.183345
20141105.000000,0.000000,8.000000,-0.528308,-0.857651,10.573171,30.792683,0.183345
20141107.000000,0.000000,2.000000,0.471692,-0.857651,10.573171,26.792683,0.183345
20141108.000000,0.000000,11.000000,0.471692,0.142349,10.573171,28.792683,0.183345
20141110.000000,1.000000,11.000000,0.471692,0.142349,10.573171,29.792683,-0.816655
20141112.000000,1.000000,14.000000,0.471692,1.142349,10.573171,28.792683,-0.816655
20141114.000000,1.000000,20.000000,0.471692,-0.857651,10.573171,29.792683,0.183345
20141116.000000,1.000000,16.000000,1.471692,-0.857651,10.573171,30.792683,0.183345
20141118.000000,0.000000,10.000000,2.471692,0.142349,10.573171,26.792683,0.183345
20141119.000000,0.000000,17.000000,2.471692,0.142349,10.573171,28.792683,0.183345
20141122.000000,1.000000,4.000000,1.471692,2.142349,10.573171,29.792683,1.183345
20141124.000000,0.000000,27.000000,-0.528308,-1.857651,10.573171,29.792683,0.183345
20141126.000000,0.000000,26.000000,0.471692,-0.857651,10.573171,29.792683,-0.816655
20141128.000000,0.000000,18.000000,0.471692,-0.857651,10.573171,28.792683,-0.816655
20141130.000000,1.000000,13.000000,0.471692,0.142349,10.573171,29.792683,0.183345
20141202.000000,1.000000,2.000000,0.471692,0.142349,9.573171,28.792683,0.183345
20141204.000000,1.000000,7.000000,0.471692,0.142349,12.573171,29.792683,0.183345
20141205.000000,0.000000,12.000000,0.471692,0.142349,8.573171,29.792683,1.183345
20141207.000000,1.000000,19.000000,1.471692,0.142349,8.573171,28.792683,0.183345
20141209.000000,0.000000,29.000000,-0.528308,0.142349,8.573171,29.792683,0.183345
20141210.000000,0.000000,30.000000,-0.528308,0.142349,9.573171,29.792683,0.183345
20141212.000000,0.000000,1.000000,-0.528308,0.142349,10.573171,29.792683,0.183345
20141214.000000,1.000000,5.000000,-0.528308,1.142349,10.573171,29.792683,0.183345
20141216.000000,1.000000,26.000000,0.471692,-1.857651,10.573171,28.792683,0.183345
20141218.000000,0.000000,6.000000,0.471692,0.142349,10.573171,29.792683,0.183345
20141220.000000,1.000000,24.000000,0.471692,0.142349,10.573171,29.792683,0.183345
20141221.000000,0.000000,5.000000,0.471692,1.142349,9.573171,28.792683,0.183345
20141225.000000,1.000000,15.000000,0.471692,-0.857651,10.573171,29.792683,0.183345
20141227.000000,0.000000,25.000000,0.471692,-0.857651,10.573171,28.792683,0.183345
20141228.000000,0.000000,19.000000,0.471692,-0.857651,10.573171,29.792683,0.183345
20141231.000000,0.000000,22.000000,0.471692,-0.857651,10.573171,30.792683,-0.816655
20150102.000000,1.000000,8.000000,0.471692,-0.857651,10.573171,26.792683,-0.816655
20150104.000000,1.000000,10.000000,0.471692,0.142349,9.573171,28.792683,-0.816655
20150105.000000,0.000000,28.000000,0.471692,0.142349,10.573171,29.792683,-0.816655
20150107.000000,0.000000,15.000000,0.471692,0.142349,10.573171,28.792683,-0.816655
20150108.000000,1.000000,27.000000,0.471692,0.142349,10.573171,29.792683,-0.816655
20150110.000000,1.000000,12.000000,0.471692,0.142349,10.573171,28.792683,-0.816655
20150115.000000,0.000000,10.000000,0.471692,1.142349,9.573171,29.792683,-0.816655
20150119.000000,1.000000,29.000000,0.471692,-1.857651,10.573171,28.792683,0.183345
20150121.000000,0.000000,4.000000,0.471692,0.142349,10.573171,29.792683,0.183345
20150123.000000,1.000000,14.000000,0.471692,0.142349,9.573171,29.792683,0.183345
20150124.000000,0.000000,12.000000,0.471692,1.142349,10.573171,30.792683,0.183345
20150128.000000,1.000000,18.000000,0.471692,-0.857651,10.573171,31.792683,-0.816655
20150129.000000,0.000000,9.000000,0.471692,-0.857651,10.573171,31.792683,-0.816655
20150201.000000,1.000000,23.000000,0.471692,-0.857651,10.573171,29.792683,-0.816655
20150203.000000,1.000000,1.000000,0.471692,-0.857651,10.573171,29.792683,-0.816655
20150206.000000,0.000000,2.000000,0.471692,0.142349,10.573171,28.792683,-0.816655
20150207.000000,1.000000,21.000000,0.471692,0.142349,10.573171,29.792683,0.183345
20150209.000000,0.000000,13.000000,0.471692,0.142349,10.573171,28.792683,0.183345
20150211.000000,0.000000,14.000000,0.471692,0.142349,10.573171,29.792683,0.183345
20150220.000000,1.000000,13.000000,0.471692,1.142349,10.573171,28.792683,1.183345
20150222.000000,1.000000,7.000000,0.471692,-0.857651,10.573171,29.792683,0.183345
20150225.000000,0.000000,1.000000,0.471692,-0.857651,9.573171,28.792683,1.183345
20150227.000000,0.000000,8.000000,0.471692,0.142349,10.573171,29.792683,0.183345
20150228.000000,1.000000,5.000000,0.471692,0.142349,9.573171,30.792683,0.183345
20150303.000000,1.000000,25.000000,0.471692,0.142349,10.573171,26.792683,1.183345
20150304.000000,0.000000,9.000000,0.471692,0.142349,10.573171,28.792683,0.183345
20150307.000000,1.000000,9.000000,0.471692,0.142349,10.573171,29.792683,0.183345
20150309.000000,0.000000,16.000000,0.471692,0.142349,10.573171,29.792683,0.183345
20150310.000000,0.000000,20.000000,0.471692,0.142349,10.573171,28.792683,0.183345
20150312.000000,0.000000,23.000000,0.471692,0.142349,10.573171,29.792683,0.183345
