20131101.000000,0.000000,15.000000,-1.522713,-1.848503,9.573171,31.170732,-1.808506,1.000000,0.000000,1.000000
20131102.000000,1.000000,6.000000,-0.522713,0.151497,11.573171,31.170732,-0.808506,1.000000,1.000000,1.000000
20131104.000000,1.000000,21.000000,-0.522713,0.151497,10.573171,31.170732,1.191494,1.000000,1.000000,1.000000
20131106.000000,1.000000,15.000000,0.477287,0.151497,11.573171,31.170732,-1.808506,0.750000,0.666667,0.750000
20131108.000000,1.000000,7.000000,1.477287,0.151497,10.573171,32.170732,-0.808506,0.600000,0.500000,0.600000
20131109.000000,0.000000,7.000000,-0.522713,0.151497,10.573171,31.170732,-0.808506,0.666667,1.000000,0.666667
20131111.000000,1.000000,30.000000,0.477287,0.151497,11.573171,31.170732,-0.808506,0.571429,0.600000,0.571429
20131113.000000,1.000000,27.000000,1.477287,0.151497,10.573171,31.170732,1.191494,0.500000,0.500000,0.500000
20131115.000000,0.000000,11.000000,-0.522713,0.151497,11.573171,31.170732,0.191494,0.555556,0.500000,0.500000
20131116.000000,0.000000,29.000000,0.477287,0.151497,10.573171,31.170732,2.191494,0.500000,0.333333,0.375000
20131118.000000,0.000000,26.000000,1.477287,0.151497,13.573171,31.170732,0.191494,0.454545,0.250000,0.250000
20131120.000000,1.000000,5.000000,-0.522713,0.151497,12.573171,31.170732,1.191494,0.416667,0.571429,0.250000
20131122.000000,1.000000,10.000000,0.477287,0.151497,11.573171,32.170732,0.191494,0.384615,0.500000,0.250000
20131123.000000,0.000000,9.000000,1.477287,-1.848503,10.573171,32.170732,-0.808506,0.428571,0.200000,0.250000
20131127.000000,0.000000,14.000000,-0.522713,1.151497,10.573171,31.170732,0.191494,0.400000,0.166667,0.250000
20131129.000000,1.000000,29.000000,0.477287,0.151497,13.573171,31.170732,1.191494,0.375000,0.555556,0.250000
20131201.000000,0.000000,8.000000,0.477287,0.151497,12.573171,31.170732,0.191494,0.352941,0.142857,0.125000
20131203.000000,1.000000,14.000000,1.477287,0.151497,11.573171,31.170732,2.191494,0.333333,0.500000,0.125000
20131206.000000,0.000000,12.000000,-0.522713,0.151497,12.573171,31.170732,0.191494,0.368421,0.125000,0.250000
20131207.000000,1.000000,16.000000,0.477287,0.151497,11.573171,30.170732,-0.808506,0.350000,0.545455,0.250000
20131209.000000,1.000000,22.000000,1.477287,0.151497,10.573171,29.170732,1.191494,0.333333,0.500000,0.250000
20131211.000000,0.000000,17.000000,-0.522713,0.151497,11.573171,31.170732,0.191494,0.318182,0.111111,0.125000
20131213.000000,0.000000,5.000000,0.477287,0.151497,12.573171,31.170732,2.191494,0.304348,0.100000,0.125000
20131214.000000,1.000000,19.000000,1.477287,0.151497,11.573171,31.170732,0.191494,0.291667,0.461538,0.125000
20131216.000000,0.000000,2.000000,0.477287,0.151497,10.573171,31.170732,-0.808506,0.280000,0.090909,0.125000
20131220.000000,1.000000,2.000000,1.477287,0.151497,11.573171,31.170732,1.191494,0.269231,0.428571,0.125000
20131221.000000,0.000000,10.000000,-0.522713,0.151497,10.573171,31.170732,0.191494,0.296296,0.083333,0.125000
