Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Milwaukee Bucks,MIL @ NOH,10/27/2010,L,240,91,33,77,42.9,8,23,34.8,17,28,60.7,8,37,45,14,4,2,12,27,-4
Milwaukee Bucks,MIL @ MIN,10/29/2010,L,240,85,31,87,35.6,3,20,15,20,25,80,9,30,39,18,4,5,14,29,-11
Milwaukee Bucks,MIL vs. CHA,10/30/2010,W,240,98,32,71,45.1,11,22,50,23,27,85.2,14,26,40,19,7,5,18,23,10
Milwaukee Bucks,MIL vs. POR,11/2/2010,L,240,76,27,72,37.5,3,15,20,19,25,76,11,29,40,16,4,4,17,11,-14
Milwaukee Bucks,MIL @ BOS,11/3/2010,L,265,102,36,86,41.9,5,13,38.5,25,31,80.6,13,29,42,17,4,1,19,24,-3
Milwaukee Bucks,MIL @ IND,11/5/2010,W,240,94,32,83,38.6,8,20,40,22,30,73.3,9,36,45,16,9,2,15,24,4
Milwaukee Bucks,MIL vs. NOH,11/6/2010,L,240,81,32,83,38.6,4,16,25,13,20,65,11,31,42,17,8,0,12,20,-6
Milwaukee Bucks,MIL vs. NYK,11/9/2010,W,240,107,40,78,51.3,5,16,31.3,22,28,78.6,12,33,45,18,9,5,16,22,27
Milwaukee Bucks,MIL @ ATL,11/10/2010,W,240,108,45,87,51.7,8,15,53.3,10,14,71.4,11,33,44,23,11,3,13,16,17
Milwaukee Bucks,MIL vs. GSW,11/13/2010,W,240,79,28,83,33.7,6,16,37.5,17,21,81,19,39,58,15,8,9,20,14,7
Milwaukee Bucks,MIL vs. LAL,11/16/2010,L,240,107,41,89,46.1,9,24,37.5,16,27,59.3,19,28,47,22,6,7,13,23,-11
Milwaukee Bucks,MIL @ PHI,11/19/2010,L,240,79,26,77,33.8,0,12,0,27,31,87.1,13,30,43,17,5,7,14,24,-11
Milwaukee Bucks,MIL vs. OKC,11/20/2010,L,240,81,29,78,37.2,3,18,16.7,20,27,74.1,13,37,50,11,7,5,16,24,-1
Milwaukee Bucks,MIL @ CLE,11/24/2010,L,240,81,31,82,37.8,5,14,35.7,14,22,63.6,10,35,45,18,7,3,8,18,-2
Milwaukee Bucks,MIL @ DET,11/26/2010,L,240,89,34,88,38.6,2,14,14.3,19,26,73.1,21,25,46,18,7,6,9,13,-14
Milwaukee Bucks,MIL vs. CHA,11/27/2010,W,240,104,33,72,45.8,10,26,38.5,28,34,82.4,9,23,32,25,7,2,14,33,3
Milwaukee Bucks,MIL @ UTA,11/29/2010,L,240,88,26,75,34.7,10,23,43.5,26,34,76.5,9,17,26,16,11,2,12,15,-21
Milwaukee Bucks,MIL @ DEN,12/1/2010,L,240,94,32,80,40,7,22,31.8,23,32,71.9,8,29,37,22,8,11,14,28,-11
Milwaukee Bucks,MIL vs. ORL,12/4/2010,W,240,96,36,77,46.8,1,8,12.5,23,43,53.5,12,42,54,13,9,4,11,15,11
Milwaukee Bucks,MIL vs. MIA,12/6/2010,L,240,78,27,78,34.6,4,15,26.7,20,25,80,9,26,35,17,4,5,11,20,-10
Milwaukee Bucks,MIL vs. IND,12/8/2010,W,240,97,31,86,36,3,13,23.1,32,40,80,19,31,50,19,4,10,11,23,2
Milwaukee Bucks,MIL vs. HOU,12/10/2010,W,240,97,38,79,48.1,4,8,50,17,25,68,11,37,48,17,7,10,17,23,6
Milwaukee Bucks,MIL @ DAL,12/13/2010,W,240,103,40,84,47.6,9,13,69.2,14,20,70,11,29,40,23,7,3,11,23,4
Milwaukee Bucks,MIL @ SAS,12/15/2010,L,240,90,35,79,44.3,6,11,54.5,14,16,87.5,7,33,40,17,8,10,16,18,-2
Milwaukee Bucks,MIL vs. UTA,12/18/2010,L,240,86,32,71,45.1,7,18,38.9,15,18,83.3,3,28,31,21,6,5,13,20,-9
Milwaukee Bucks,MIL @ POR,12/20/2010,L,240,80,30,79,38,4,14,28.6,16,22,72.7,12,23,35,13,7,0,11,22,-26
Milwaukee Bucks,MIL @ LAL,12/21/2010,W,240,98,37,73,50.7,8,14,57.1,16,18,88.9,13,26,39,19,8,4,18,18,19
Milwaukee Bucks,MIL @ SAC,12/23/2010,W,240,84,35,81,43.2,2,9,22.2,12,18,66.7,7,30,37,13,7,9,13,20,5
Milwaukee Bucks,MIL vs. ATL,12/27/2010,L,240,80,28,75,37.3,4,15,26.7,20,26,76.9,9,24,33,16,5,4,14,17,-15
Milwaukee Bucks,MIL @ CHI,12/28/2010,L,240,77,27,84,32.1,5,14,35.7,18,25,72,19,32,51,11,4,7,13,15,-13
Milwaukee Bucks,MIL vs. DAL,1/1/2011,W,240,99,38,77,49.4,4,16,25,19,25,76,8,43,51,24,4,4,17,18,12
Milwaukee Bucks,MIL @ MIA,1/4/2011,L,240,89,29,73,39.7,5,12,41.7,26,34,76.5,7,27,34,14,8,4,9,25,-12
Milwaukee Bucks,MIL @ ORL,1/5/2011,L,240,87,33,84,39.3,6,14,42.9,15,32,46.9,14,34,48,11,8,6,12,27,-10
Milwaukee Bucks,MIL vs. MIA,1/7/2011,L,265,95,36,81,44.4,6,19,31.6,17,24,70.8,14,39,53,20,11,9,23,23,-6
Milwaukee Bucks,MIL @ NJN,1/8/2011,W,240,115,42,72,58.3,6,14,42.9,25,29,86.2,4,32,36,27,8,5,11,22,23
