Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Toronto Raptors,TOR vs. NYK,10/27/2010,L,240,93,36,94,38.3,3,10,30,18,24,75,12,33,45,20,6,5,12,20,-5
Toronto Raptors,TOR vs. CLE,10/29/2010,W,240,101,39,82,47.6,6,20,30,17,18,94.4,11,35,46,24,11,5,19,19,20
Toronto Raptors,TOR @ SAC,11/1/2010,L,240,108,39,85,45.9,9,21,42.9,21,29,72.4,17,25,42,19,3,3,15,26,-3
Toronto Raptors,TOR @ UTA,11/3/2010,L,240,108,36,79,45.6,3,13,23.1,33,42,78.6,10,26,36,16,9,4,16,25,-17
Toronto Raptors,TOR @ LAL,11/5/2010,L,240,103,41,87,47.1,5,13,38.5,16,19,84.2,19,30,49,22,9,2,21,22,-5
Toronto Raptors,TOR @ POR,11/6/2010,L,240,84,28,76,36.8,1,17,5.9,27,34,79.4,17,27,44,11,10,1,17,27,-13
Toronto Raptors,TOR vs. GSW,11/8/2010,L,240,102,38,83,45.8,4,14,28.6,22,27,81.5,11,21,32,19,12,3,17,23,-7
Toronto Raptors,TOR vs. CHA,11/10/2010,L,240,96,37,81,45.7,3,10,30,19,25,76,14,24,38,23,7,5,17,26,-5
Toronto Raptors,TOR @ ORL,11/12/2010,W,240,110,40,80,50,6,13,46.2,24,31,77.4,12,27,39,20,9,3,16,24,4
Toronto Raptors,TOR @ MIA,11/13/2010,L,240,100,37,82,45.1,5,19,26.3,21,29,72.4,13,31,44,17,5,4,11,29,-9
Toronto Raptors,TOR @ WAS,11/16/2010,L,240,94,35,86,40.7,4,11,36.4,20,26,76.9,15,21,36,19,8,0,13,18,-15
Toronto Raptors,TOR @ PHI,11/17/2010,W,240,94,34,73,46.6,2,12,16.7,24,29,82.8,6,38,44,20,4,5,14,21,8
Toronto Raptors,TOR vs. HOU,11/19/2010,W,240,106,41,84,48.8,4,11,36.4,20,30,66.7,11,33,44,22,8,3,14,23,10
Toronto Raptors,TOR vs. BOS,11/21/2010,W,240,102,34,76,44.7,4,15,26.7,30,39,76.9,10,31,41,16,3,1,11,27,1
Toronto Raptors,TOR vs. PHI,11/24/2010,W,240,106,38,79,48.1,9,21,42.9,21,27,77.8,10,31,41,24,9,5,13,16,16
Toronto Raptors,TOR @ BOS,11/26/2010,L,240,101,37,82,45.1,7,15,46.7,20,29,69,17,27,44,26,6,2,18,22,-9
Toronto Raptors,TOR vs. ATL,11/28/2010,L,240,78,30,75,40,1,12,8.3,17,21,81,8,33,41,15,6,3,15,17,-18
Toronto Raptors,TOR vs. WAS,12/1/2010,W,240,127,51,88,58,6,11,54.5,19,27,70.4,14,38,52,28,6,7,13,29,19
Toronto Raptors,TOR vs. OKC,12/3/2010,W,240,111,45,82,54.9,3,15,20,18,24,75,9,33,42,29,7,1,15,18,12
