Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Golden State Warriors,GSW vs. DAL,3/16/2011,L,240,106,42,82,51.2,9,24,37.5,13,19,68.4,7,24,31,24,12,3,13,18,-6
Golden State Warriors,GSW @ PHX,3/18/2011,L,240,97,35,83,42.2,6,19,31.6,21,27,77.8,16,35,51,16,6,4,21,23,-11
Golden State Warriors,GSW @ DAL,3/20/2011,L,240,73,27,77,35.1,5,20,25,14,20,70,6,33,39,16,7,4,18,19,-28
Golden State Warriors,GSW @ SAS,3/21/2011,L,240,96,38,84,45.2,6,19,31.6,14,18,77.8,12,33,45,16,7,3,17,19,-15
Golden State Warriors,GSW @ HOU,3/23/2011,L,240,112,47,92,51.1,7,15,46.7,11,18,61.1,13,29,42,25,6,5,12,27,-19
Golden State Warriors,GSW vs. TOR,3/25/2011,W,240,138,51,83,61.4,10,17,58.8,26,32,81.3,7,33,40,33,12,5,10,22,38
Golden State Warriors,GSW vs. WAS,3/27/2011,W,240,114,45,95,47.4,11,24,45.8,13,19,68.4,15,29,44,26,5,7,11,19,10
Golden State Warriors,GSW @ OKC,3/29/2011,L,265,114,44,104,42.3,11,26,42.3,15,17,88.2,8,34,42,25,9,5,13,23,-1
Golden State Warriors,GSW @ MEM,3/30/2011,L,240,91,39,83,47,6,21,28.6,7,11,63.6,13,28,41,19,3,9,14,18,-19
Golden State Warriors,GSW vs. DAL,4/2/2011,W,240,99,35,78,44.9,7,21,33.3,22,24,91.7,7,36,43,22,4,6,14,21,7
Golden State Warriors,GSW @ POR,4/5/2011,W,240,108,41,82,50,7,16,43.8,19,22,86.4,14,33,47,16,8,5,11,19,21
Golden State Warriors,GSW vs. LAL,4/6/2011,W,240,95,36,93,38.7,7,25,28,16,19,84.2,18,32,50,23,10,2,11,18,8
Golden State Warriors,GSW vs. SAC,4/10/2011,L,240,103,42,101,41.6,6,22,27.3,13,18,72.2,19,24,43,27,13,7,10,22,-1
Golden State Warriors,GSW @ DEN,4/11/2011,L,240,111,40,90,44.4,13,25,52,18,21,85.7,9,28,37,20,5,6,12,24,-23
Golden State Warriors,GSW vs. POR,4/13/2011,W,240,110,45,88,51.1,10,23,43.5,10,15,66.7,9,32,41,33,15,7,12,21,24
