Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Portland Trail Blazers,POR vs. PHX,10/26/2010,W,240,106,43,93,46.2,10,20,50,10,15,66.7,18,30,48,31,11,2,15,22,14
Portland Trail Blazers,POR @ LAC,10/27/2010,W,240,98,36,88,40.9,8,20,40,18,23,78.3,21,30,51,17,9,6,14,23,10
Portland Trail Blazers,POR @ NYK,10/30/2010,W,240,100,37,76,48.7,6,13,46.2,20,30,66.7,9,32,41,22,7,7,15,22,5
Portland Trail Blazers,POR @ CHI,11/1/2010,L,240,98,33,80,41.3,0,14,0,32,41,78,16,19,35,15,9,2,10,27,-12
Portland Trail Blazers,POR @ MIL,11/2/2010,W,240,90,38,80,47.5,7,24,29.2,7,9,77.8,10,29,39,21,10,8,13,24,14
Portland Trail Blazers,POR vs. OKC,11/4/2010,L,265,106,43,92,46.7,4,16,25,16,20,80,15,23,38,27,8,2,11,19,-1
Portland Trail Blazers,POR vs. TOR,11/6/2010,W,240,97,34,75,45.3,4,16,25,25,28,89.3,14,29,43,19,10,5,18,27,13
Portland Trail Blazers,POR @ LAL,11/7/2010,L,240,96,32,75,42.7,6,20,30,26,31,83.9,6,19,25,21,4,2,14,15,-25
Portland Trail Blazers,POR vs. DET,11/9/2010,W,240,100,40,80,50,6,14,42.9,14,16,87.5,11,34,45,26,10,5,14,18,22
Portland Trail Blazers,POR @ OKC,11/12/2010,L,240,108,41,76,53.9,7,15,46.7,19,24,79.2,11,19,30,25,7,4,15,19,-2
Portland Trail Blazers,POR @ NOH,11/13/2010,L,240,87,33,81,40.7,4,17,23.5,17,19,89.5,13,25,38,15,6,7,13,24,-20
Portland Trail Blazers,POR @ MEM,11/16/2010,W,240,100,40,87,46,7,19,36.8,13,15,86.7,12,27,39,25,11,7,14,20,1
Portland Trail Blazers,POR vs. DEN,11/18/2010,W,240,86,34,85,40,7,22,31.8,11,22,50,16,32,48,18,6,7,12,20,3
Portland Trail Blazers,POR vs. UTA,11/20/2010,L,240,94,35,92,38,4,22,18.2,20,22,90.9,24,24,48,16,11,5,18,20,-9
Portland Trail Blazers,POR vs. NOH,11/26/2010,L,240,78,30,76,39.5,6,18,33.3,12,14,85.7,6,21,27,22,9,7,10,24,-19
Portland Trail Blazers,POR @ NJN,11/28/2010,L,240,96,33,78,42.3,7,13,53.8,23,30,76.7,12,24,36,19,8,6,13,23,-2
Portland Trail Blazers,POR @ PHI,11/30/2010,L,240,79,30,81,37,5,18,27.8,14,17,82.4,15,30,45,19,7,3,16,17,-9
Portland Trail Blazers,POR @ BOS,12/1/2010,L,240,95,34,74,45.9,7,17,41.2,20,23,87,7,21,28,19,7,5,12,26,-4
Portland Trail Blazers,POR @ WAS,12/3/2010,L,240,79,31,93,33.3,6,21,28.6,11,12,91.7,23,28,51,19,9,2,15,19,-4
Portland Trail Blazers,POR vs. LAC,12/5/2010,W,240,100,31,78,39.7,7,13,53.8,31,36,86.1,17,30,47,16,10,1,16,27,9
Portland Trail Blazers,POR vs. PHX,12/7/2010,W,240,106,33,74,44.6,8,24,33.3,32,33,97,5,27,32,24,6,6,12,21,7
