Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Orlando Magic,ORL vs. WAS,10/28/2010,W,240,112,43,77,55.8,8,24,33.3,18,32,56.3,11,42,53,20,5,3,21,22,29
Orlando Magic,ORL @ MIA,10/29/2010,L,240,70,21,69,30.4,4,24,16.7,24,34,70.6,8,32,40,5,5,3,16,20,-26
Orlando Magic,ORL vs. MIN,11/3/2010,W,240,128,46,92,50,15,31,48.4,21,32,65.6,17,39,56,27,9,15,13,26,42
Orlando Magic,ORL vs. NJN,11/5/2010,W,240,105,34,71,47.9,11,28,39.3,26,32,81.3,13,37,50,16,5,3,17,11,15
Orlando Magic,ORL @ CHA,11/6/2010,W,240,91,34,82,41.5,10,32,31.3,13,21,61.9,7,30,37,22,4,6,8,11,3
Orlando Magic,ORL vs. ATL,11/8/2010,W,240,93,37,86,43,4,22,18.2,15,24,62.5,11,32,43,16,9,2,10,18,4
Orlando Magic,ORL vs. UTA,11/10/2010,L,240,94,34,79,43,12,32,37.5,14,25,56,18,23,41,23,7,4,21,21,-10
Orlando Magic,ORL vs. TOR,11/12/2010,L,240,106,39,74,52.7,12,24,50,16,29,55.2,7,27,34,23,7,6,16,23,-4
Orlando Magic,ORL @ NJN,11/13/2010,W,240,91,32,77,41.6,8,25,32,19,26,73.1,13,30,43,18,4,4,10,14,1
Orlando Magic,ORL vs. MEM,11/15/2010,W,240,89,28,64,43.8,6,17,35.3,27,34,79.4,9,38,47,12,10,6,20,22,17
Orlando Magic,ORL vs. PHX,11/18/2010,W,240,105,40,74,54.1,10,25,40,15,23,65.2,13,24,37,25,9,5,17,27,16
Orlando Magic,ORL @ IND,11/20/2010,W,240,90,31,69,44.9,9,21,42.9,19,28,67.9,5,37,42,14,6,5,16,17,4
Orlando Magic,ORL @ SAS,11/22/2010,L,240,97,39,80,48.8,9,18,50,10,14,71.4,6,34,40,19,7,3,16,22,-9
Orlando Magic,ORL vs. MIA,11/24/2010,W,240,104,36,70,51.4,6,19,31.6,26,39,66.7,9,33,42,24,5,2,13,19,9
Orlando Magic,ORL vs. CLE,11/26/2010,W,240,111,40,72,55.6,14,31,45.2,17,28,60.7,4,29,33,26,7,3,13,20,11
Orlando Magic,ORL @ WAS,11/27/2010,W,240,100,36,78,46.2,8,21,38.1,20,27,74.1,10,28,38,19,5,4,13,21,1
Orlando Magic,ORL vs. DET,11/30/2010,W,240,90,34,73,46.6,10,24,41.7,12,18,66.7,10,31,41,20,7,3,13,12,11
Orlando Magic,ORL @ CHI,12/1/2010,W,240,107,37,76,48.7,10,21,47.6,23,24,95.8,14,30,44,15,5,6,21,19,29
Orlando Magic,ORL @ DET,12/3/2010,W,240,104,43,72,59.7,7,22,31.8,11,15,73.3,7,28,35,24,5,4,12,17,13
Orlando Magic,ORL @ MIL,12/4/2010,L,240,85,34,82,41.5,6,22,27.3,11,16,68.8,8,30,38,11,5,3,11,28,-11
Orlando Magic,ORL vs. ATL,12/6/2010,L,240,74,28,74,37.8,4,22,18.2,14,21,66.7,10,35,45,9,5,7,17,19,-6
Orlando Magic,ORL @ POR,12/9/2010,L,240,83,30,71,42.3,6,22,27.3,17,24,70.8,6,34,40,14,3,4,16,26,-14
Orlando Magic,ORL @ UTA,12/10/2010,L,240,105,38,80,47.5,9,25,36,20,28,71.4,12,29,41,18,2,5,15,22,-12
Orlando Magic,ORL @ LAC,12/12/2010,W,240,94,36,75,48,6,23,26.1,16,26,61.5,11,43,54,17,3,2,12,22,9
Orlando Magic,ORL @ DEN,12/14/2010,L,240,94,34,78,43.6,10,27,37,16,20,80,7,27,34,20,7,6,13,23,-17
Orlando Magic,ORL vs. PHI,12/18/2010,L,240,89,36,87,41.4,3,15,20,14,22,63.6,17,36,53,19,6,3,16,23,-8
