Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
San Antonio Spurs,SAS vs. IND,10/27/2010,W,240,122,42,83,50.6,9,20,45,29,36,80.6,9,26,35,29,15,5,14,21,13
San Antonio Spurs,SAS vs. NOH,10/30/2010,L,240,90,33,85,38.8,6,26,23.1,18,21,85.7,11,30,41,24,7,6,14,19,-9
San Antonio Spurs,SAS @ LAC,11/1/2010,W,240,97,38,79,48.1,9,21,42.9,12,15,80,7,32,39,28,11,3,18,21,9
San Antonio Spurs,SAS @ PHX,11/3/2010,W,240,112,42,77,54.5,6,14,42.9,22,32,68.8,11,34,45,22,6,4,23,22,2
San Antonio Spurs,SAS vs. HOU,11/6/2010,W,265,124,49,101,48.5,9,21,42.9,17,25,68,13,34,47,28,11,6,12,22,3
San Antonio Spurs,SAS @ CHA,11/8/2010,W,240,95,36,85,42.4,12,26,46.2,11,17,64.7,15,31,46,22,9,9,17,20,4
San Antonio Spurs,SAS vs. LAC,11/10/2010,W,240,107,35,71,49.3,11,18,61.1,26,30,86.7,10,31,41,21,6,11,19,17,12
San Antonio Spurs,SAS vs. PHI,11/13/2010,W,240,116,41,85,48.2,8,18,44.4,26,31,83.9,10,37,47,21,10,5,14,19,23
San Antonio Spurs,SAS @ OKC,11/14/2010,W,240,117,36,88,40.9,11,20,55,34,38,89.5,13,32,45,16,9,5,12,21,13
San Antonio Spurs,SAS vs. CHI,11/17/2010,W,240,103,41,85,48.2,6,13,46.2,15,22,68.2,12,38,50,24,7,4,14,11,9
San Antonio Spurs,SAS @ UTA,11/19/2010,W,240,94,36,82,43.9,5,20,25,17,24,70.8,16,30,46,21,10,4,13,22,12
San Antonio Spurs,SAS vs. CLE,11/20/2010,W,240,116,43,81,53.1,12,25,48,18,22,81.8,6,32,38,32,10,5,10,14,24
San Antonio Spurs,SAS vs. ORL,11/22/2010,W,240,106,38,77,49.4,12,19,63.2,18,23,78.3,3,28,31,25,7,3,10,14,9
San Antonio Spurs,SAS @ MIN,11/24/2010,W,265,113,37,93,39.8,10,32,31.3,29,36,80.6,14,31,45,18,8,3,13,21,4
San Antonio Spurs,SAS vs. DAL,11/26/2010,L,240,94,31,69,44.9,7,19,36.8,25,27,92.6,8,28,36,13,6,1,18,17,-9
San Antonio Spurs,SAS @ NOH,11/28/2010,W,240,109,40,82,48.8,9,25,36,20,25,80,11,31,42,25,7,5,10,20,14
San Antonio Spurs,SAS @ GSW,11/30/2010,W,240,118,42,91,46.2,7,21,33.3,27,31,87.1,13,37,50,31,13,3,11,18,20
San Antonio Spurs,SAS @ LAC,12/1/2010,L,240,85,32,90,35.6,9,30,30,12,17,70.6,18,25,43,21,9,2,8,18,-5
San Antonio Spurs,SAS vs. MIN,12/3/2010,W,240,107,34,75,45.3,6,23,26.1,33,37,89.2,8,29,37,23,11,8,13,21,6
San Antonio Spurs,SAS vs. NOH,12/5/2010,W,240,109,41,70,58.6,11,22,50,16,23,69.6,7,31,38,29,10,4,17,17,25
San Antonio Spurs,SAS vs. GSW,12/8/2010,W,240,111,43,84,51.2,12,26,46.2,13,18,72.2,10,31,41,31,10,5,11,15,17
San Antonio Spurs,SAS vs. ATL,12/10/2010,W,240,108,41,77,53.2,10,21,47.6,16,25,64,9,30,39,20,9,5,14,17,16
San Antonio Spurs,SAS vs. POR,12/12/2010,W,240,95,32,74,43.2,9,17,52.9,22,26,84.6,15,32,47,20,9,5,14,12,17
San Antonio Spurs,SAS vs. MIL,12/15/2010,W,240,92,36,69,52.2,3,8,37.5,17,25,68,3,36,39,24,5,10,17,20,2
San Antonio Spurs,SAS @ DEN,12/16/2010,W,240,113,43,83,51.8,9,26,34.6,18,25,72,8,34,42,26,4,7,9,29,1
San Antonio Spurs,SAS vs. MEM,12/18/2010,W,265,112,44,86,51.2,10,23,43.5,14,19,73.7,9,32,41,31,8,6,15,19,6
San Antonio Spurs,SAS vs. PHX,12/20/2010,W,240,118,43,89,48.3,8,29,27.6,24,30,80,17,26,43,27,9,7,11,20,8
San Antonio Spurs,SAS vs. DEN,12/22/2010,W,240,109,40,76,52.6,14,28,50,15,24,62.5,11,29,40,26,5,4,13,19,6
