Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Memphis Grizzlies,MEM vs. ATL,10/27/2010,L,240,104,40,86,46.5,4,9,44.4,20,25,80,9,30,39,13,7,4,14,26,-15
Memphis Grizzlies,MEM @ DAL,10/29/2010,W,240,91,31,80,38.8,4,15,26.7,25,36,69.4,14,31,45,17,12,3,13,24,1
Memphis Grizzlies,MEM vs. MIN,10/30/2010,W,240,109,43,93,46.2,8,20,40,15,18,83.3,9,34,43,27,22,4,18,25,20
Memphis Grizzlies,MEM @ LAL,11/2/2010,L,240,105,38,92,41.3,7,14,50,22,29,75.9,15,21,36,22,12,5,12,21,-19
Memphis Grizzlies,MEM @ GSW,11/3/2010,L,240,109,42,82,51.2,8,18,44.4,17,25,68,9,30,39,28,10,2,20,26,-6
Memphis Grizzlies,MEM @ PHX,11/5/2010,L,290,118,45,96,46.9,6,19,31.6,22,34,64.7,16,32,48,21,18,7,26,30,-5
Memphis Grizzlies,MEM @ SAC,11/6/2010,W,240,100,40,83,48.2,3,15,20,17,23,73.9,13,30,43,13,7,5,15,19,9
Memphis Grizzlies,MEM vs. PHX,11/8/2010,W,240,109,40,84,47.6,5,15,33.3,24,28,85.7,16,29,45,19,12,2,15,22,10
Memphis Grizzlies,MEM vs. DAL,11/10/2010,L,240,91,38,84,45.2,4,14,28.6,11,19,57.9,12,28,40,20,4,3,12,10,-15
Memphis Grizzlies,MEM vs. BOS,11/13/2010,L,265,110,44,83,53,2,9,22.2,20,24,83.3,9,29,38,20,9,5,17,23,-6
Memphis Grizzlies,MEM @ ORL,11/15/2010,L,240,72,29,80,36.3,3,14,21.4,11,20,55,15,24,39,17,10,4,18,27,-17
Memphis Grizzlies,MEM vs. POR,11/16/2010,L,240,99,36,75,48,7,19,36.8,20,27,74.1,10,28,38,20,7,4,19,19,-1
Memphis Grizzlies,MEM @ WAS,11/19/2010,L,240,86,36,82,43.9,4,14,28.6,10,18,55.6,14,27,41,19,10,4,19,29,-3
Memphis Grizzlies,MEM vs. MIA,11/20/2010,W,240,97,38,80,47.5,1,11,9.1,20,27,74.1,14,33,47,17,2,5,12,15,2
Memphis Grizzlies,MEM vs. DET,11/24/2010,W,240,105,45,86,52.3,2,10,20,13,17,76.5,10,33,43,18,9,4,8,20,21
Memphis Grizzlies,MEM vs. GSW,11/26/2010,W,240,116,42,80,52.5,8,15,53.3,24,29,82.8,6,27,33,24,8,11,12,16,5
Memphis Grizzlies,MEM @ CLE,11/27/2010,L,240,86,36,85,42.4,6,14,42.9,8,11,72.7,7,35,42,21,7,6,15,18,-6
Memphis Grizzlies,MEM vs. LAL,11/30/2010,W,240,98,39,80,48.8,8,12,66.7,12,16,75,5,24,29,16,4,11,7,20,2
Memphis Grizzlies,MEM @ ATL,12/1/2010,L,240,109,44,84,52.4,3,10,30,18,24,75,12,28,40,24,5,5,13,26,-3
Memphis Grizzlies,MEM vs. HOU,12/3/2010,L,240,111,40,77,51.9,3,12,25,28,33,84.8,9,19,28,18,7,5,13,18,-16
Memphis Grizzlies,MEM @ DEN,12/5/2010,L,240,107,45,86,52.3,6,15,40,11,17,64.7,8,29,37,23,7,9,17,29,-1
Memphis Grizzlies,MEM @ UTA,12/6/2010,L,240,85,33,79,41.8,1,11,9.1,18,23,78.3,13,30,43,15,6,4,14,19,-9
Memphis Grizzlies,MEM @ PHX,12/8/2010,W,265,104,42,85,49.4,2,7,28.6,18,22,81.8,14,33,47,23,7,4,17,22,6
Memphis Grizzlies,MEM @ LAC,12/11/2010,W,240,84,33,79,41.8,4,11,36.4,14,18,77.8,9,22,31,20,16,3,17,19,1
Memphis Grizzlies,MEM vs. POR,12/13/2010,W,240,86,31,81,38.3,6,14,42.9,18,26,69.2,17,33,50,15,11,5,14,17,13
Memphis Grizzlies,MEM vs. CHA,12/15/2010,W,240,113,43,82,52.4,4,15,26.7,23,29,79.3,6,33,39,30,12,6,12,22,33
Memphis Grizzlies,MEM @ HOU,12/17/2010,L,240,87,31,85,36.5,2,5,40,23,29,79.3,11,25,36,12,13,9,15,17,-16
Memphis Grizzlies,MEM @ SAS,12/18/2010,L,265,106,42,95,44.2,8,14,57.1,14,21,66.7,16,32,48,23,8,4,14,17,-6
