Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Miami Heat,MIA @ BOS,10/26/2010,L,240,80,27,74,36.5,8,20,40,18,25,72,11,28,39,15,10,6,17,21,-8
Miami Heat,MIA @ PHI,10/27/2010,W,240,97,33,69,47.8,8,16,50,23,31,74.2,5,32,37,15,8,6,16,18,10
Miami Heat,MIA vs. ORL,10/29/2010,W,240,96,33,81,40.7,9,18,50,21,27,77.8,14,37,51,17,6,5,12,27,26
Miami Heat,MIA @ NJN,10/31/2010,W,240,101,36,67,53.7,5,16,31.3,24,34,70.6,5,35,40,29,10,6,8,21,23
Miami Heat,MIA vs. MIN,11/2/2010,W,240,129,46,79,58.2,12,21,57.1,25,31,80.6,8,39,47,31,9,7,16,27,32
Miami Heat,MIA @ NOH,11/5/2010,L,240,93,33,78,42.3,5,21,23.8,22,24,91.7,8,28,36,19,6,5,13,17,-3
Miami Heat,MIA vs. NJN,11/6/2010,W,240,101,36,74,48.6,6,15,40,23,29,79.3,6,38,44,19,7,7,13,16,12
Miami Heat,MIA vs. UTA,11/9/2010,L,265,114,36,82,43.9,6,15,40,36,47,76.6,10,36,46,21,3,7,12,20,-2
Miami Heat,MIA vs. BOS,11/11/2010,L,240,107,36,72,50,3,16,18.8,32,41,78,11,26,37,18,4,4,14,22,-5
Miami Heat,MIA vs. TOR,11/13/2010,W,240,109,40,79,50.6,3,10,30,26,36,72.2,11,27,38,18,5,2,9,22,9
Miami Heat,MIA vs. PHX,11/17/2010,W,240,123,47,86,54.7,7,19,36.8,22,25,88,9,33,42,29,9,3,11,27,27
Miami Heat,MIA vs. CHA,11/19/2010,W,240,95,34,80,42.5,5,17,29.4,22,27,81.5,10,34,44,14,6,3,12,18,8
Miami Heat,MIA @ MEM,11/20/2010,L,240,95,38,79,48.1,10,22,45.5,9,12,75,6,26,32,20,6,1,8,22,-2
Miami Heat,MIA vs. IND,11/22/2010,L,240,77,24,62,38.7,4,20,20,25,38,65.8,6,33,39,16,4,10,22,19,-16
Miami Heat,MIA @ ORL,11/24/2010,L,240,95,34,82,41.5,4,18,22.2,23,29,79.3,13,25,38,19,6,2,10,27,-9
Miami Heat,MIA vs. PHI,11/26/2010,W,240,99,35,78,44.9,6,16,37.5,23,29,79.3,12,27,39,19,7,3,11,16,9
Miami Heat,MIA @ DAL,11/27/2010,L,240,95,31,75,41.3,5,15,33.3,28,35,80,10,33,43,17,8,5,15,24,-11
Miami Heat,MIA vs. WAS,11/29/2010,W,240,105,34,74,45.9,4,12,33.3,33,42,78.6,9,36,45,15,6,6,17,21,11
Miami Heat,MIA vs. DET,12/1/2010,W,240,97,39,76,51.3,6,12,50,13,21,61.9,10,35,45,23,10,4,10,18,25
Miami Heat,MIA @ CLE,12/2/2010,W,240,118,47,83,56.6,10,24,41.7,14,21,66.7,9,34,43,30,7,5,10,28,28
Miami Heat,MIA vs. ATL,12/4/2010,W,240,89,34,72,47.2,3,8,37.5,18,23,78.3,6,37,43,15,7,9,10,16,12
Miami Heat,MIA @ MIL,12/6/2010,W,240,88,35,72,48.6,5,8,62.5,13,18,72.2,11,37,48,20,2,3,18,26,10
Miami Heat,MIA @ UTA,12/8/2010,W,240,111,41,80,51.3,9,20,45,20,25,80,15,27,42,22,8,1,15,21,13
Miami Heat,MIA @ GSW,12/10/2010,W,240,106,41,78,52.6,9,14,64.3,15,21,71.4,15,35,50,33,8,7,19,16,22
Miami Heat,MIA @ SAC,12/11/2010,W,240,104,41,79,51.9,7,14,50,15,24,62.5,11,45,56,22,7,8,15,18,21
Miami Heat,MIA vs. NOH,12/13/2010,W,240,96,31,70,44.3,4,14,28.6,30,38,78.9,8,28,36,17,6,9,6,25,12
Miami Heat,MIA vs. CLE,12/15/2010,W,240,101,32,70,45.7,10,23,43.5,27,41,65.9,9,36,45,17,4,8,14,20,6
Miami Heat,MIA @ NYK,12/17/2010,W,240,113,45,82,54.9,10,18,55.6,13,18,72.2,8,37,45,19,10,9,18,20,22
Miami Heat,MIA @ WAS,12/18/2010,W,240,95,31,72,43.1,8,22,36.4,25,32,78.1,8,36,44,18,8,9,17,20,1
Miami Heat,MIA vs. DAL,12/20/2010,L,240,96,34,84,40.5,11,31,35.5,17,25,68,16,28,44,18,7,5,12,20,-2
Miami Heat,MIA @ PHX,12/23/2010,W,240,95,37,82,45.1,5,18,27.8,16,17,94.1,11,33,44,12,9,4,16,22,12
Miami Heat,MIA @ LAL,12/25/2010,W,240,96,35,79,44.3,9,25,36,17,20,85,9,35,44,25,9,4,10,17,16
Miami Heat,MIA vs. NYK,12/28/2010,W,240,106,38,79,48.1,3,13,23.1,27,34,79.4,13,37,50,15,2,5,11,20,8
Miami Heat,MIA @ HOU,12/29/2010,W,240,125,43,74,58.1,5,16,31.3,34,37,91.9,4,36,40,20,3,9,17,26,6
Miami Heat,MIA vs. GSW,1/1/2011,W,240,114,35,71,49.3,9,21,42.9,35,47,74.5,10,33,43,24,7,6,14,12,7
Miami Heat,MIA @ CHA,1/3/2011,W,240,96,37,76,48.7,5,15,33.3,17,19,89.5,10,36,46,15,5,5,16,15,14
Miami Heat,MIA vs. MIL,1/4/2011,W,240,101,33,74,44.6,4,12,33.3,31,37,83.8,12,35,47,14,8,7,14,22,12
Miami Heat,MIA @ MIL,1/7/2011,W,265,101,35,89,39.3,5,12,41.7,26,32,81.3,13,35,48,20,11,6,16,21,6
Miami Heat,MIA @ POR,1/9/2011,W,265,107,45,79,57,5,15,33.3,12,16,75,7,34,41,19,7,3,17,22,7
Miami Heat,MIA @ LAC,1/12/2011,L,240,105,37,88,42,8,27,29.6,23,30,76.7,13,33,46,22,3,5,7,21,-6
Miami Heat,MIA @ DEN,1/13/2011,L,240,102,41,89,46.1,10,23,43.5,10,18,55.6,12,29,41,23,3,5,16,15,-28
Miami Heat,MIA @ CHI,1/15/2011,L,240,96,34,77,44.2,13,28,46.4,15,20,75,6,24,30,18,2,9,13,20,-3
Miami Heat,MIA vs. ATL,1/18/2011,L,265,89,28,77,36.4,7,30,23.3,26,29,89.7,11,35,46,12,6,5,16,18,-4
Miami Heat,MIA vs. TOR,1/22/2011,W,240,120,42,80,52.5,16,26,61.5,20,26,76.9,10,32,42,27,4,8,14,22,17
Miami Heat,MIA @ NYK,1/27/2011,L,240,88,30,72,41.7,5,19,26.3,23,33,69.7,11,38,49,13,7,5,19,22,-5
Miami Heat,MIA vs. DET,1/28/2011,W,240,88,33,73,45.2,5,24,20.8,17,22,77.3,9,33,42,18,3,5,11,16,1
Miami Heat,MIA @ OKC,1/30/2011,W,240,108,39,75,52,8,18,44.4,22,32,68.8,12,29,41,21,10,9,20,24,5
Miami Heat,MIA vs. CLE,1/31/2011,W,240,117,43,88,48.9,8,18,44.4,23,28,82.1,16,34,50,19,7,6,13,20,27
