Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Chicago Bulls,CHI @ OKC,10/27/2010,L,240,95,40,93,43,2,14,14.3,13,22,59.1,15,36,51,21,6,6,15,28,-11
Chicago Bulls,CHI vs. DET,10/30/2010,W,240,101,37,86,43,5,18,27.8,22,31,71,14,37,51,17,11,10,16,26,10
Chicago Bulls,CHI vs. POR,11/1/2010,W,240,110,43,71,60.6,5,13,38.5,19,32,59.4,9,27,36,27,4,4,15,33,12
Chicago Bulls,CHI vs. NYK,11/4/2010,L,240,112,42,81,51.9,9,19,47.4,19,27,70.4,12,30,42,27,8,6,20,21,-8
Chicago Bulls,CHI @ BOS,11/5/2010,L,265,105,42,85,49.4,4,10,40,17,18,94.4,7,36,43,25,7,2,20,23,-5
Chicago Bulls,CHI vs. DEN,11/8/2010,W,240,94,34,82,41.5,5,13,38.5,21,33,63.6,8,39,47,20,6,12,15,19,2
Chicago Bulls,CHI vs. GSW,11/11/2010,W,240,120,46,84,54.8,7,19,36.8,21,23,91.3,11,35,46,29,14,10,14,7,30
Chicago Bulls,CHI vs. WAS,11/13/2010,W,240,103,34,76,44.7,9,23,39.1,26,34,76.5,12,28,40,24,9,10,15,14,7
Chicago Bulls,CHI @ HOU,11/16/2010,W,240,95,36,74,48.6,8,12,66.7,15,28,53.6,14,26,40,18,12,4,20,24,3
Chicago Bulls,CHI @ SAS,11/17/2010,L,240,94,39,92,42.4,6,17,35.3,10,14,71.4,12,30,42,17,8,3,11,21,-9
Chicago Bulls,CHI @ DAL,11/19/2010,W,240,88,34,76,44.7,5,19,26.3,15,23,65.2,20,39,59,17,3,3,18,19,5
Chicago Bulls,CHI @ LAL,11/23/2010,L,240,91,34,86,39.5,4,20,20,19,26,73.1,14,32,46,20,11,7,13,19,-7
Chicago Bulls,CHI @ PHX,11/24/2010,W,290,123,50,104,48.1,6,19,31.6,17,27,63,18,39,57,25,8,7,16,27,8
Chicago Bulls,CHI @ DEN,11/26/2010,L,240,97,33,83,39.8,4,20,20,27,35,77.1,11,31,42,14,8,5,12,20,-1
Chicago Bulls,CHI @ SAC,11/27/2010,W,240,96,33,77,42.9,3,11,27.3,27,33,81.8,10,34,44,23,8,5,12,19,11
Chicago Bulls,CHI vs. ORL,12/1/2010,L,240,78,30,71,42.3,4,11,36.4,14,21,66.7,7,14,21,21,8,10,16,22,-29
Chicago Bulls,CHI @ BOS,12/3/2010,L,240,92,31,74,41.9,5,13,38.5,25,34,73.5,9,25,34,18,4,2,13,17,-12
Chicago Bulls,CHI vs. HOU,12/4/2010,W,265,119,47,94,50,8,19,42.1,17,24,70.8,15,34,49,24,10,8,19,31,3
Chicago Bulls,CHI vs. OKC,12/6/2010,W,240,99,42,87,48.3,5,11,45.5,10,17,58.8,16,36,52,25,6,3,17,24,9
Chicago Bulls,CHI @ CLE,12/8/2010,W,240,88,35,78,44.9,6,16,37.5,12,20,60,10,34,44,24,11,4,16,18,5
Chicago Bulls,CHI vs. LAL,12/10/2010,W,240,88,33,80,41.3,8,17,47.1,14,17,82.4,11,30,41,19,9,2,21,19,4
Chicago Bulls,CHI vs. MIN,12/11/2010,W,240,113,41,86,47.7,10,17,58.8,21,27,77.8,17,36,53,28,11,11,15,15,31
Chicago Bulls,CHI vs. IND,12/13/2010,W,240,92,37,79,46.8,8,18,44.4,10,20,50,9,39,48,28,9,5,13,13,19
