Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Los Angeles Lakers,LAL vs. HOU,10/26/2010,W,240,112,40,96,41.7,9,21,42.9,23,28,82.1,14,30,44,21,11,4,12,24,2
Los Angeles Lakers,LAL @ PHX,10/29/2010,W,240,114,46,95,48.4,12,27,44.4,10,12,83.3,13,33,46,21,8,3,11,14,8
Los Angeles Lakers,LAL vs. GSW,10/31/2010,W,240,107,39,88,44.3,6,19,31.6,23,30,76.7,18,38,56,25,9,5,20,18,24
Los Angeles Lakers,LAL vs. MEM,11/2/2010,W,240,124,43,84,51.2,14,23,60.9,24,30,80,20,39,59,22,8,4,19,23,19
Los Angeles Lakers,LAL @ SAC,11/3/2010,W,240,112,39,84,46.4,11,21,52.4,23,28,82.1,7,36,43,24,4,4,6,22,12
Los Angeles Lakers,LAL vs. TOR,11/5/2010,W,240,108,37,77,48.1,7,21,33.3,27,32,84.4,7,24,31,22,12,5,12,20,5
Los Angeles Lakers,LAL vs. POR,11/7/2010,W,240,121,50,91,54.9,8,17,47.1,13,15,86.7,14,35,49,33,6,4,15,26,25
Los Angeles Lakers,LAL vs. MIN,11/9/2010,W,240,99,40,89,44.9,7,21,33.3,12,16,75,14,28,42,24,9,3,18,19,5
Los Angeles Lakers,LAL @ DEN,11/11/2010,L,240,112,40,98,40.8,9,29,31,23,30,76.7,18,32,50,19,8,6,10,25,-6
Los Angeles Lakers,LAL vs. PHX,11/14/2010,L,240,116,47,96,49,9,23,39.1,13,17,76.5,20,29,49,30,7,3,18,23,-5
Los Angeles Lakers,LAL @ MIL,11/16/2010,W,240,118,42,78,53.8,10,16,62.5,24,29,82.8,8,32,40,24,9,4,13,20,11
Los Angeles Lakers,LAL @ DET,11/17/2010,W,240,103,37,83,44.6,7,16,43.8,22,24,91.7,13,42,55,21,4,2,12,18,13
Los Angeles Lakers,LAL @ MIN,11/19/2010,W,240,112,40,85,47.1,10,19,52.6,22,26,84.6,7,39,46,30,10,8,15,22,17
Los Angeles Lakers,LAL vs. GSW,11/21/2010,W,240,117,44,79,55.7,9,22,40.9,20,25,80,14,32,46,32,10,11,19,18,28
Los Angeles Lakers,LAL vs. CHI,11/23/2010,W,240,98,32,81,39.5,10,25,40,24,27,88.9,10,28,38,19,9,9,12,18,7
Los Angeles Lakers,LAL @ UTA,11/26/2010,L,240,96,33,79,41.8,4,15,26.7,26,31,83.9,9,29,38,14,5,2,6,19,-6
Los Angeles Lakers,LAL vs. IND,11/28/2010,L,240,92,34,88,38.6,7,23,30.4,17,21,81,14,31,45,21,8,5,14,17,-3
Los Angeles Lakers,LAL @ MEM,11/30/2010,L,240,96,34,78,43.6,7,22,31.8,21,25,84,13,29,42,16,5,7,15,23,-2
Los Angeles Lakers,LAL @ HOU,12/1/2010,L,240,99,37,82,45.1,5,16,31.3,20,23,87,12,28,40,20,8,5,12,19,-10
Los Angeles Lakers,LAL vs. SAC,12/3/2010,W,240,113,47,83,56.6,3,14,21.4,16,22,72.7,7,32,39,27,10,8,11,20,33
Los Angeles Lakers,LAL vs. WAS,12/7/2010,W,240,115,40,89,44.9,7,25,28,28,35,80,22,23,45,26,12,7,13,20,7
Los Angeles Lakers,LAL @ LAC,12/8/2010,W,240,87,34,80,42.5,7,19,36.8,12,19,63.2,6,33,39,23,10,2,17,17,1
Los Angeles Lakers,LAL @ CHI,12/10/2010,L,240,84,34,78,43.6,3,13,23.1,13,18,72.2,10,30,40,20,13,10,19,17,-4
Los Angeles Lakers,LAL @ NJN,12/12/2010,W,240,99,34,82,41.5,7,16,43.8,24,29,82.8,9,33,42,20,10,7,13,20,7
Los Angeles Lakers,LAL @ WAS,12/14/2010,W,240,103,34,75,45.3,6,21,28.6,29,40,72.5,12,33,45,23,7,3,12,19,14
Los Angeles Lakers,LAL @ IND,12/15/2010,W,240,109,42,82,51.2,8,17,47.1,17,24,70.8,12,39,51,25,2,5,10,22,15
Los Angeles Lakers,LAL @ PHI,12/17/2010,W,240,93,33,79,41.8,3,15,20,24,28,85.7,9,38,47,22,8,2,14,17,12
Los Angeles Lakers,LAL @ TOR,12/19/2010,W,240,120,41,79,51.9,7,19,36.8,31,39,79.5,14,32,46,20,9,4,17,21,10
Los Angeles Lakers,LAL vs. MIL,12/21/2010,L,240,79,35,77,45.5,2,13,15.4,7,13,53.8,15,20,35,17,6,5,18,19,-19
Los Angeles Lakers,LAL vs. MIA,12/25/2010,L,240,80,32,79,40.5,6,19,31.6,10,15,66.7,9,34,43,22,4,1,12,23,-16
Los Angeles Lakers,LAL @ SAS,12/28/2010,L,240,82,29,82,35.4,8,23,34.8,16,22,72.7,12,39,51,15,5,6,16,19,-15
Los Angeles Lakers,LAL @ NOH,12/29/2010,W,240,103,41,70,58.6,5,17,29.4,16,20,80,10,34,44,25,7,3,21,23,15
