Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
New Orleans Hornets,NOH @ NJN,2011-02-09,L,265,101,40,85,47.1,9,17,52.9,12,16,75,11,29,40,25,8,1,16,18,-2
New Orleans Hornets,NOH @ ORL,2011-02-11,W,240,99,38,84,45.2,6,21,28.6,17,21,81,9,34,43,22,7,5,12,22,6
New Orleans Hornets,NOH vs. CHI,2011-02-12,L,240,88,28,69,40.6,6,15,40,26,39,66.7,2,24,26,16,8,3,6,21,-9
New Orleans Hornets,NOH @ GSW,2011-02-15,L,240,89,34,75,45.3,3,10,30,18,23,78.3,13,25,38,16,5,2,16,17,-13
New Orleans Hornets,NOH @ POR,2011-02-16,L,240,96,37,74,50,3,13,23.1,19,24,79.2,13,22,35,16,8,1,11,27,-7
New Orleans Hornets,NOH vs. LAC,2011-02-23,W,240,98,40,78,51.3,3,11,27.3,15,21,71.4,6,30,36,26,7,2,13,23,11
New Orleans Hornets,NOH @ MIN,2011-02-25,W,240,95,35,80,43.8,9,26,34.6,16,18,88.9,7,26,33,20,12,9,7,18,14
New Orleans Hornets,NOH vs. HOU,2011-02-27,L,240,89,37,78,47.4,4,13,30.8,11,14,78.6,10,27,37,25,8,8,13,19,-2
New Orleans Hornets,NOH @ TOR,2011-03-01,L,240,90,36,82,43.9,6,13,46.2,12,15,80,7,29,36,17,3,3,11,22,-6
New Orleans Hornets,NOH @ NYK,2011-03-02,L,240,88,33,71,46.5,3,14,21.4,19,26,73.1,8,25,33,19,8,5,14,19,-19
New Orleans Hornets,NOH @ MEM,2011-03-04,W,240,98,36,72,50,6,11,54.5,20,24,83.3,9,28,37,17,10,4,16,23,7
New Orleans Hornets,NOH @ CLE,2011-03-06,W,240,96,39,75,52,3,10,30,15,18,83.3,5,32,37,21,6,7,12,21,15
New Orleans Hornets,NOH @ CHI,2011-03-07,L,240,77,29,80,36.3,4,13,30.8,15,18,83.3,9,32,41,10,4,11,11,16,-8
New Orleans Hornets,NOH vs. DAL,2011-03-09,W,240,93,34,78,43.6,4,12,33.3,21,29,72.4,9,35,44,13,5,3,9,27,1
New Orleans Hornets,NOH vs. SAC,2011-03-12,W,240,115,42,81,51.9,3,13,23.1,28,34,82.4,9,30,39,24,10,7,12,24,12
New Orleans Hornets,NOH vs. DEN,2011-03-14,L,240,103,40,85,47.1,10,22,45.5,13,17,76.5,10,21,31,22,13,3,15,17,-11
New Orleans Hornets,NOH vs. PHX,2011-03-16,W,240,100,38,80,47.5,6,17,35.3,18,23,78.3,9,34,43,22,5,6,15,16,5
New Orleans Hornets,NOH vs. BOS,2011-03-19,L,240,85,33,73,45.2,7,18,38.9,12,18,66.7,10,28,38,21,8,4,13,16,-4
New Orleans Hornets,NOH @ UTA,2011-03-24,W,265,121,43,86,50,7,13,53.8,28,35,80,11,25,36,25,8,3,7,20,4
New Orleans Hornets,NOH @ PHX,2011-03-25,W,240,106,43,86,50,7,15,46.7,13,18,72.2,12,24,36,14,7,4,11,25,6
New Orleans Hornets,NOH @ LAL,2011-03-27,L,240,84,35,87,40.2,3,17,17.6,11,15,73.3,17,26,43,22,4,4,11,21,-18
New Orleans Hornets,NOH vs. POR,2011-03-30,W,240,95,34,73,46.6,5,15,33.3,22,29,75.9,11,24,35,17,8,6,9,19,4
New Orleans Hornets,NOH vs. MEM,2011-04-01,L,240,81,31,69,44.9,4,13,30.8,15,18,83.3,8,18,26,24,10,5,14,21,-12
New Orleans Hornets,NOH vs. IND,2011-04-03,W,240,108,42,82,51.2,5,15,33.3,19,24,79.2,16,32,48,20,5,1,13,21,12
New Orleans Hornets,NOH vs. HOU,2011-04-06,W,240,101,37,81,45.7,5,10,50,22,26,84.6,11,27,38,20,13,2,11,19,8
New Orleans Hornets,NOH vs. PHX,2011-04-08,W,240,109,45,81,55.6,8,15,53.3,11,18,61.1,7,30,37,31,10,5,12,18,12
New Orleans Hornets,NOH @ MEM,2011-04-10,L,240,89,33,80,41.3,8,17,47.1,15,25,60,11,23,34,24,9,4,14,25,-22
New Orleans Hornets,NOH vs. UTA,2011-04-11,L,240,78,28,74,37.8,4,11,36.4,18,26,69.2,13,29,42,16,11,1,15,17,-12
New Orleans Hornets,NOH @ DAL,2011-04-13,L,240,89,34,79,43,6,14,42.9,15,17,88.2,5,30,35,23,7,1,14,28,-32
