Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Dallas Mavericks,DAL vs. CHA,10/27/2010,W,240,101,41,75,54.7,4,15,26.7,15,18,83.3,7,34,41,29,12,5,17,18,15
Dallas Mavericks,DAL vs. MEM,10/29/2010,L,240,90,34,72,47.2,6,18,33.3,16,24,66.7,8,37,45,24,7,6,20,22,-1
Dallas Mavericks,DAL @ LAC,10/31/2010,W,240,99,36,77,46.8,7,16,43.8,20,29,69,8,33,41,23,7,7,14,22,16
Dallas Mavericks,DAL @ DEN,11/3/2010,W,240,102,39,84,46.4,7,15,46.7,17,19,89.5,12,33,45,22,6,5,14,17,1
Dallas Mavericks,DAL vs. DEN,11/6/2010,L,240,92,34,76,44.7,4,15,26.7,20,26,76.9,11,35,46,12,7,5,21,16,-11
Dallas Mavericks,DAL vs. BOS,11/8/2010,W,240,89,33,66,50,6,15,40,17,20,85,4,34,38,20,6,8,19,12,2
Dallas Mavericks,DAL @ MEM,11/10/2010,W,240,106,46,85,54.1,9,25,36,5,11,45.5,11,38,49,30,8,5,10,19,15
Dallas Mavericks,DAL vs. PHI,11/12/2010,W,240,99,35,79,44.3,6,22,27.3,23,29,79.3,16,31,47,19,10,4,10,20,9
Dallas Mavericks,DAL vs. NOH,11/15/2010,W,240,98,34,69,49.3,11,27,40.7,19,27,70.4,8,30,38,21,3,3,15,18,3
Dallas Mavericks,DAL @ NOH,11/17/2010,L,240,97,35,69,50.7,7,18,38.9,20,23,87,4,31,35,27,4,6,15,22,-2
Dallas Mavericks,DAL vs. CHI,11/19/2010,L,240,83,30,75,40,5,20,25,18,25,72,9,25,34,22,6,5,8,20,-5
Dallas Mavericks,DAL @ ATL,11/20/2010,W,240,98,39,82,47.6,6,13,46.2,14,16,87.5,10,30,40,27,5,2,13,11,5
Dallas Mavericks,DAL vs. DET,11/23/2010,W,240,88,30,78,38.5,6,20,30,22,27,81.5,10,32,42,21,7,7,8,24,4
Dallas Mavericks,DAL @ OKC,11/24/2010,W,240,111,36,81,44.4,9,27,33.3,30,34,88.2,13,36,49,23,7,2,12,17,8
