Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Houston Rockets,HOU @ LAL,10/26/2010,L,240,110,38,91,41.8,8,20,40,26,28,92.9,16,37,53,25,6,7,21,25,-2
Houston Rockets,HOU @ GSW,10/27/2010,L,240,128,41,87,47.1,4,16,25,42,52,80.8,15,24,39,24,9,2,9,20,-4
Houston Rockets,HOU vs. DEN,10/30/2010,L,240,94,37,81,45.7,3,19,15.8,17,21,81,9,35,44,19,4,7,19,26,-13
Houston Rockets,HOU vs. NOH,11/3/2010,L,240,99,39,93,41.9,8,24,33.3,13,18,72.2,11,34,45,22,4,6,12,26,-8
Houston Rockets,HOU @ SAS,11/6/2010,L,265,121,47,99,47.5,9,20,45,18,21,85.7,14,34,48,24,5,3,16,21,-3
Houston Rockets,HOU vs. MIN,11/7/2010,W,240,120,38,86,44.2,5,16,31.3,39,47,83,10,39,49,23,9,4,7,22,26
Houston Rockets,HOU @ WAS,11/10/2010,L,240,91,34,87,39.1,6,20,30,17,19,89.5,10,34,44,20,6,7,15,21,-7
Houston Rockets,HOU @ IND,11/12/2010,W,240,102,39,78,50,7,18,38.9,17,25,68,9,32,41,17,9,9,16,16,3
Houston Rockets,HOU @ NYK,11/14/2010,W,240,104,36,80,45,6,18,33.3,26,36,72.2,11,36,47,28,8,1,17,23,8
Houston Rockets,HOU vs. CHI,11/16/2010,L,240,92,34,71,47.9,5,15,33.3,19,25,76,11,21,32,21,8,3,23,24,-3
Houston Rockets,HOU @ OKC,11/17/2010,L,240,99,36,77,46.8,5,15,33.3,22,31,71,12,28,40,18,6,3,17,24,-17
Houston Rockets,HOU @ TOR,11/19/2010,L,240,96,34,78,43.6,8,20,40,20,22,90.9,7,30,37,26,6,6,17,23,-10
Houston Rockets,HOU vs. PHX,11/22/2010,L,240,116,49,100,49,6,26,23.1,12,15,80,18,33,51,31,9,3,15,26,-7
Houston Rockets,HOU vs. GSW,11/24/2010,W,240,111,31,64,48.4,10,20,50,39,51,76.5,7,36,43,26,3,6,15,16,10
Houston Rockets,HOU @ CHA,11/26/2010,L,240,89,33,79,41.8,9,28,32.1,14,23,60.9,8,34,42,25,6,4,14,17,-10
Houston Rockets,HOU vs. OKC,11/28/2010,W,240,99,38,84,45.2,10,17,58.8,13,20,65,16,28,44,26,5,5,14,16,1
Houston Rockets,HOU @ DAL,11/29/2010,L,240,91,29,81,35.8,9,23,39.1,24,28,85.7,11,28,39,22,8,5,13,17,-10
Houston Rockets,HOU vs. LAL,12/1/2010,W,240,109,40,79,50.6,10,22,45.5,19,21,90.5,8,29,37,27,5,5,13,20,10
Houston Rockets,HOU @ MEM,12/3/2010,W,240,127,44,74,59.5,16,23,69.6,23,26,88.5,6,26,32,26,9,3,14,25,16
Houston Rockets,HOU @ CHI,12/4/2010,L,265,116,40,89,44.9,9,23,39.1,27,36,75,8,29,37,24,11,9,15,20,-3
Houston Rockets,HOU vs. DET,12/7/2010,W,240,97,33,72,45.8,7,14,50,24,31,77.4,9,26,35,20,10,5,16,16,14
Houston Rockets,HOU @ MIL,12/10/2010,L,240,91,33,81,40.7,6,18,33.3,19,22,86.4,8,29,37,17,9,4,14,21,-6
Houston Rockets,HOU vs. CLE,12/11/2010,W,240,110,39,80,48.8,12,26,46.2,20,23,87,10,38,48,20,4,5,15,21,15
Houston Rockets,HOU vs. SAC,12/14/2010,W,240,118,46,92,50,10,23,43.5,16,21,76.2,14,28,42,31,11,4,11,20,13
Houston Rockets,HOU @ OKC,12/15/2010,L,240,105,38,82,46.3,9,22,40.9,20,28,71.4,9,19,28,22,13,4,11,21,-12
Houston Rockets,HOU vs. MEM,12/17/2010,W,240,103,39,81,48.1,10,22,45.5,15,18,83.3,9,38,47,27,7,12,21,21,16
Houston Rockets,HOU @ SAC,12/19/2010,W,240,102,37,83,44.6,11,25,44,17,22,77.3,16,34,50,28,5,11,22,17,9
Houston Rockets,HOU @ GSW,12/20/2010,W,240,121,42,84,50,11,24,45.8,26,34,76.5,17,28,45,31,7,2,17,20,9
Houston Rockets,HOU @ LAC,12/22/2010,W,240,97,35,82,42.7,9,29,31,18,23,78.3,10,35,45,28,10,7,19,24,5
Houston Rockets,HOU vs. WAS,12/27/2010,W,240,100,37,81,45.7,6,20,30,20,25,80,12,32,44,20,5,6,13,24,7
Houston Rockets,HOU vs. MIA,12/29/2010,L,240,119,39,93,41.9,9,27,33.3,32,40,80,16,28,44,29,11,0,7,23,-6
Houston Rockets,HOU vs. TOR,12/31/2010,W,240,114,44,91,48.4,5,17,29.4,21,28,75,11,36,47,25,7,10,13,15,9
Houston Rockets,HOU @ POR,1/2/2011,L,240,85,31,75,41.3,4,20,20,19,24,79.2,11,29,40,18,7,4,15,13,-15
Houston Rockets,HOU @ DEN,1/3/2011,L,240,106,39,91,42.9,13,30,43.3,15,21,71.4,12,30,42,27,6,8,11,28,-7
Houston Rockets,HOU vs. POR,1/5/2011,L,240,100,33,70,47.1,11,20,55,23,30,76.7,6,37,43,23,4,6,16,22,-3
Houston Rockets,HOU @ ORL,1/7/2011,L,240,95,34,82,41.5,5,18,27.8,22,28,78.6,9,26,35,24,6,5,10,19,-15
Houston Rockets,HOU vs. UTA,1/8/2011,L,265,99,34,90,37.8,3,25,12,28,38,73.7,11,31,42,16,11,6,7,21,-4
Houston Rockets,HOU @ BOS,1/10/2011,W,240,108,39,74,52.7,10,20,50,20,26,76.9,12,26,38,25,5,4,15,19,6
Houston Rockets,HOU vs. OKC,1/12/2011,L,240,112,47,96,49,5,18,27.8,13,18,72.2,13,22,35,23,8,3,10,21,-6
Houston Rockets,HOU vs. NOH,1/14/2011,L,265,105,37,84,44,7,19,36.8,24,31,77.4,11,30,41,14,9,3,15,24,-5
Houston Rockets,HOU @ ATL,1/15/2011,W,240,112,47,87,54,7,20,35,11,11,100,11,34,45,24,7,2,13,16,6
Houston Rockets,HOU vs. MIL,1/17/2011,W,240,93,35,95,36.8,1,11,9.1,22,28,78.6,17,36,53,22,6,3,5,12,9
Houston Rockets,HOU vs. NYK,1/19/2011,W,240,104,41,87,47.1,8,31,25.8,14,16,87.5,8,40,48,21,6,7,10,14,15
Houston Rockets,HOU @ MEM,1/21/2011,L,240,110,38,83,45.8,8,23,34.8,26,31,83.9,12,25,37,20,8,4,13,20,-5
Houston Rockets,HOU vs. ORL,1/22/2011,L,240,104,37,95,38.9,8,27,29.6,22,25,88,19,28,47,19,2,1,11,21,-14
Houston Rockets,HOU @ MIN,1/24/2011,W,240,129,43,87,49.4,14,30,46.7,29,36,80.6,9,31,40,26,7,3,14,24,4
Houston Rockets,HOU vs. LAC,1/26/2011,W,240,96,36,87,41.4,7,25,28,17,20,85,10,40,50,22,6,6,12,18,13
Houston Rockets,HOU @ DAL,1/27/2011,L,240,106,39,84,46.4,8,22,36.4,20,25,80,11,31,42,16,6,4,14,21,-5
Houston Rockets,HOU @ SAS,1/29/2011,L,240,95,40,86,46.5,5,20,25,10,16,62.5,16,23,39,22,8,3,17,20,-13
Houston Rockets,HOU @ LAL,2/1/2011,L,265,106,43,100,43,10,38,26.3,10,11,90.9,16,28,44,28,7,5,14,19,-8
Houston Rockets,HOU @ UTA,2/2/2011,W,240,97,34,76,44.7,11,22,50,18,25,72,12,27,39,20,6,4,12,22,1
