20101030.000000,0.000000,11.000000,0.526316,0.178926,8.000000,26.000000,0.197368,0.000000,0.000000,0.000000
20101102.000000,1.000000,4.000000,0.512821,0.196850,9.000000,27.000000,0.461538,0.000000,0.000000,0.000000
20101105.000000,0.000000,3.000000,0.480000,0.230712,9.000000,28.000000,0.253333,0.333333,0.000000,0.333333
20101106.000000,1.000000,7.000000,0.488636,0.144092,11.000000,33.000000,0.181818,0.250000,1.000000,0.250000
20101110.000000,1.000000,27.000000,0.477273,0.152933,16.000000,35.000000,0.159091,0.200000,0.500000,0.200000
20101112.000000,1.000000,12.000000,0.447674,0.118203,13.000000,17.000000,0.093023,0.333333,0.666667,0.333333
20101113.000000,0.000000,6.000000,0.516854,0.202180,17.000000,30.000000,0.044944,0.285714,0.000000,0.285714
20101116.000000,1.000000,5.000000,0.600000,0.157295,11.000000,36.000000,0.162500,0.250000,0.500000,0.250000
20101117.000000,0.000000,1.000000,0.425000,0.155945,18.000000,18.000000,0.187500,0.333333,0.000000,0.375000
20101119.000000,1.000000,28.000000,0.398649,0.155039,16.000000,25.000000,0.405405,0.300000,0.600000,0.375000
20101121.000000,0.000000,8.000000,0.567416,0.138940,11.000000,30.000000,0.101124,0.363636,0.000000,0.375000
20101123.000000,1.000000,4.000000,0.489796,0.130293,15.000000,30.000000,0.204082,0.333333,0.666667,0.375000
20101125.000000,0.000000,11.000000,0.409091,0.108538,14.000000,24.000000,0.272727,0.384615,0.000000,0.500000
20101127.000000,1.000000,14.000000,0.493750,0.127701,16.000000,31.000000,0.250000,0.357143,0.714286,0.375000
20101129.000000,0.000000,13.000000,0.434524,0.122364,11.000000,28.000000,0.250000,0.333333,0.000000,0.375000
20101201.000000,0.000000,5.000000,0.475904,0.103035,9.000000,21.000000,0.349398,0.312500,0.000000,0.375000
20101203.000000,1.000000,19.000000,0.430556,0.173046,12.000000,31.000000,0.291667,0.294118,0.625000,0.250000
20101205.000000,0.000000,24.000000,0.539326,0.145085,12.000000,25.000000,0.134831,0.333333,0.000000,0.375000
20101207.000000,0.000000,23.000000,0.572368,0.166275,9.000000,25.000000,0.276316,0.315789,0.000000,0.250000
20101208.000000,0.000000,25.000000,0.446667,0.219058,13.000000,23.000000,0.320000,0.300000,0.000000,0.250000
20101210.000000,1.000000,3.000000,0.452381,0.147656,11.000000,28.000000,0.226190,0.285714,0.666667,0.125000
20101214.000000,1.000000,23.000000,0.423077,0.094091,19.000000,27.000000,0.131868,0.272727,0.600000,0.125000
20101216.000000,0.000000,2.000000,0.429487,0.193228,8.000000,29.000000,0.282051,0.260870,0.000000,0.125000
20101218.000000,1.000000,13.000000,0.436782,0.120460,12.000000,32.000000,0.206897,0.250000,0.545455,0.125000
20101220.000000,1.000000,12.000000,0.568493,0.142857,6.000000,25.000000,0.342466,0.240000,0.500000,0.125000
20101222.000000,1.000000,6.000000,0.405063,0.156801,9.000000,24.000000,0.202532,0.269231,0.538462,0.125000
20101226.000000,0.000000,30.000000,0.403409,0.132125,14.000000,37.000000,0.102273,0.259259,0.000000,0.125000
20101227.000000,0.000000,27.000000,0.417647,0.128819,15.000000,27.000000,0.258824,0.250000,0.000000,0.125000
20101229.000000,1.000000,9.000000,0.443878,0.078616,21.000000,33.000000,0.173469,0.241379,0.500000,0.125000
20101231.000000,0.000000,9.000000,0.425000,0.200146,13.000000,26.000000,0.225000,0.266667,0.000000,0.250000
20110101.000000,1.000000,29.000000,0.461039,0.172764,10.000000,27.000000,0.129870,0.258065,0.533333,0.250000
20110105.000000,0.000000,4.000000,0.518293,0.129637,9.000000,26.000000,0.146341,0.250000,0.000000,0.250000
20110107.000000,1.000000,2.000000,0.487013,0.094064,7.000000,32.000000,0.285714,0.242424,0.500000,0.250000
20110108.000000,0.000000,12.000000,0.469512,0.154919,11.000000,23.000000,0.146341,0.264706,0.000000,0.250000
20110111.000000,1.000000,25.000000,0.542105,0.154416,14.000000,41.000000,0.347368,0.257143,0.529412,0.250000
20110113.000000,0.000000,17.000000,0.525641,0.175439,6.000000,32.000000,0.192308,0.277778,0.000000,0.375000
20110115.000000,1.000000,5.000000,0.488235,0.132576,12.000000,36.000000,0.176471,0.270270,0.555556,0.375000
