Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
San Antonio Spurs,SAS @ OKC,12/17/2012,L,240,93,36,79,45.6,6,20,30,15,21,71.4,9,28,37,23,9,4,17,19,-14
San Antonio Spurs,SAS @ DEN,12/18/2012,L,240,106,38,95,40,14,36,38.9,16,18,88.9,9,36,45,28,12,9,15,25,-6
San Antonio Spurs,SAS vs. NOH,12/21/2012,W,240,99,39,76,51.3,4,18,22.2,17,23,73.9,2,34,36,29,7,5,12,12,5
San Antonio Spurs,SAS vs. DAL,12/23/2012,W,240,129,47,84,56,20,30,66.7,15,19,78.9,8,33,41,33,17,5,17,22,38
San Antonio Spurs,SAS vs. TOR,12/26/2012,W,240,100,34,71,47.9,8,19,42.1,24,29,82.8,10,34,44,25,11,5,17,16,20
San Antonio Spurs,SAS vs. HOU,12/28/2012,W,240,122,44,77,57.1,12,23,52.2,22,24,91.7,4,30,34,21,14,5,20,21,6
San Antonio Spurs,SAS @ DAL,12/30/2012,W,240,111,41,81,50.6,8,19,42.1,21,24,87.5,6,38,44,21,6,5,12,9,25
San Antonio Spurs,SAS vs. BKN,12/31/2012,W,240,104,43,73,58.9,6,14,42.9,12,16,75,4,32,36,25,9,6,13,16,31
San Antonio Spurs,SAS @ MIL,1/2/2013,W,240,117,46,89,51.7,9,17,52.9,16,23,69.6,8,32,40,32,8,3,8,23,7
San Antonio Spurs,SAS @ NYK,1/3/2013,L,240,83,28,77,36.4,9,34,26.5,18,21,85.7,7,28,35,14,8,5,14,11,-17
San Antonio Spurs,SAS vs. PHI,1/5/2013,W,240,109,41,85,48.2,8,25,32,19,23,82.6,8,42,50,24,11,5,15,17,23
San Antonio Spurs,SAS @ NOH,1/7/2013,L,240,88,33,73,45.2,6,21,28.6,16,20,80,9,23,32,20,7,6,19,15,-7
San Antonio Spurs,SAS vs. LAL,1/9/2013,W,240,108,41,84,48.8,12,25,48,14,16,87.5,8,40,48,25,9,7,19,14,3
San Antonio Spurs,SAS @ MEM,1/11/2013,L,265,98,35,76,46.1,10,25,40,18,22,81.8,7,28,35,25,9,4,18,21,-3
San Antonio Spurs,SAS vs. MIN,1/13/2013,W,240,106,45,80,56.3,8,21,38.1,8,11,72.7,7,36,43,31,9,13,18,19,18
San Antonio Spurs,SAS vs. MEM,1/16/2013,W,240,103,44,76,57.9,9,18,50,6,10,60,4,29,33,33,7,9,13,22,21
San Antonio Spurs,SAS vs. GSW,1/18/2013,W,240,95,36,80,45,5,22,22.7,18,20,90,7,39,46,19,2,4,11,12,7
San Antonio Spurs,SAS @ ATL,1/19/2013,W,240,98,41,86,47.7,8,24,33.3,8,11,72.7,5,34,39,21,8,4,9,15,5
San Antonio Spurs,SAS @ PHI,1/21/2013,W,240,90,34,81,42,3,18,16.7,19,26,73.1,9,38,47,22,8,3,14,12,5
San Antonio Spurs,SAS vs. NOH,1/23/2013,W,240,106,43,80,53.8,8,25,32,12,23,52.2,6,33,39,29,9,3,9,20,4
San Antonio Spurs,SAS @ DAL,1/25/2013,W,240,113,43,89,48.3,9,23,39.1,18,24,75,8,38,46,29,11,1,15,17,6
San Antonio Spurs,SAS vs. PHX,1/26/2013,W,240,108,41,83,49.4,7,24,29.2,19,23,82.6,7,31,38,20,7,1,9,16,9
San Antonio Spurs,SAS vs. CHA,1/30/2013,W,240,102,38,69,55.1,9,16,56.3,17,21,81,6,29,35,28,16,5,23,20,24
San Antonio Spurs,SAS vs. WAS,2/2/2013,W,240,96,38,78,48.7,5,20,25,15,16,93.8,3,42,45,25,5,4,16,17,10
San Antonio Spurs,SAS @ MIN,2/6/2013,W,240,104,37,81,45.7,10,25,40,20,21,95.2,7,34,41,24,13,5,13,22,10
San Antonio Spurs,SAS @ DET,2/8/2013,L,240,109,37,81,45.7,10,24,41.7,25,30,83.3,9,24,33,20,8,9,8,16,-10
San Antonio Spurs,SAS @ BKN,2/10/2013,W,240,111,43,73,58.9,12,19,63.2,13,20,65,6,22,28,22,10,3,7,14,25
San Antonio Spurs,SAS @ CHI,2/11/2013,W,240,103,39,75,52,8,16,50,17,20,85,2,24,26,21,10,1,8,18,14
San Antonio Spurs,SAS @ CLE,2/13/2013,W,240,96,38,84,45.2,5,19,26.3,15,18,83.3,11,33,44,25,7,10,13,15,1
San Antonio Spurs,SAS @ SAC,2/19/2013,W,240,108,35,75,46.7,10,30,33.3,28,35,80,7,39,46,25,9,8,17,21,6
San Antonio Spurs,SAS @ LAC,2/21/2013,W,240,116,43,73,58.9,8,17,47.1,22,28,78.6,8,26,34,30,7,6,18,20,26
San Antonio Spurs,SAS @ GSW,2/22/2013,L,265,101,37,95,38.9,4,22,18.2,23,32,71.9,10,40,50,17,7,7,9,22,-6
San Antonio Spurs,SAS @ PHX,2/24/2013,W,240,97,32,72,44.4,5,17,29.4,28,35,80,4,32,36,22,10,5,17,26,10
San Antonio Spurs,SAS vs. PHX,2/27/2013,L,265,101,35,81,43.2,6,17,35.3,25,35,71.4,10,34,44,24,9,2,17,21,-4
San Antonio Spurs,SAS vs. SAC,3/1/2013,W,240,130,51,84,60.7,9,20,45,19,23,82.6,9,34,43,41,12,6,19,15,28
San Antonio Spurs,SAS vs. DET,3/3/2013,W,240,114,45,89,50.6,9,20,45,15,20,75,8,41,49,35,12,9,11,18,39
San Antonio Spurs,SAS vs. CHI,3/6/2013,W,240,101,40,74,54.1,8,14,57.1,13,18,72.2,5,42,47,22,7,7,13,9,18
San Antonio Spurs,SAS vs. POR,3/8/2013,L,240,106,44,84,52.4,6,19,31.6,12,15,80,7,22,29,22,5,3,12,17,-30
San Antonio Spurs,SAS vs. OKC,3/11/2013,W,240,105,43,82,52.4,8,21,38.1,11,14,78.6,9,26,35,25,7,1,12,20,12
San Antonio Spurs,SAS @ MIN,3/12/2013,L,240,83,29,82,35.4,9,29,31,16,18,88.9,8,31,39,19,9,4,17,21,-24
San Antonio Spurs,SAS vs. DAL,3/14/2013,W,240,92,37,84,44,5,13,38.5,13,17,76.5,11,38,49,31,7,4,16,10,1
San Antonio Spurs,SAS vs. CLE,3/16/2013,W,240,119,45,78,57.7,6,17,35.3,23,29,79.3,11,32,43,32,7,7,18,21,6
San Antonio Spurs,SAS vs. GSW,3/20/2013,W,240,104,41,85,48.2,8,26,30.8,14,15,93.3,8,30,38,27,9,7,12,13,11
San Antonio Spurs,SAS vs. UTA,3/22/2013,W,265,104,39,84,46.4,8,20,40,18,24,75,8,38,46,23,8,10,18,17,7
San Antonio Spurs,SAS @ HOU,3/24/2013,L,240,95,33,78,42.3,10,22,45.5,19,21,90.5,7,31,38,19,9,9,18,17,-1
San Antonio Spurs,SAS vs. DEN,3/27/2013,W,240,100,35,76,46.1,10,15,66.7,20,27,74.1,11,27,38,20,7,8,18,17,1
San Antonio Spurs,SAS vs. LAC,3/29/2013,W,240,104,39,74,52.7,6,15,40,20,21,95.2,6,26,32,29,3,5,9,20,2
San Antonio Spurs,SAS vs. MIA,3/31/2013,L,240,86,35,79,44.3,7,24,29.2,9,16,56.3,13,36,49,26,7,2,17,13,-2
San Antonio Spurs,SAS @ MEM,4/1/2013,L,240,90,36,75,48,8,23,34.8,10,11,90.9,7,33,40,21,8,8,16,23,-2
San Antonio Spurs,SAS vs. ORL,4/3/2013,W,240,98,40,90,44.4,10,29,34.5,8,13,61.5,12,41,53,26,7,4,16,8,14
San Antonio Spurs,SAS @ OKC,4/4/2013,L,240,88,33,83,39.8,8,21,38.1,14,17,82.4,11,33,44,21,7,5,10,10,-12
San Antonio Spurs,SAS vs. ATL,4/6/2013,W,240,99,36,80,45,3,15,20,24,29,82.8,9,40,49,24,5,12,15,21,2
San Antonio Spurs,SAS @ DEN,4/10/2013,L,240,86,35,87,40.2,4,21,19,12,17,70.6,12,31,43,24,10,6,15,17,-10
San Antonio Spurs,SAS vs. SAC,4/12/2013,W,240,108,42,77,54.5,6,17,35.3,18,21,85.7,4,37,41,28,7,12,18,14,7
San Antonio Spurs,SAS @ LAL,4/14/2013,L,240,86,33,89,37.1,6,18,33.3,14,19,73.7,10,36,46,25,11,8,9,23,-5
San Antonio Spurs,SAS @ GSW,4/15/2013,L,240,106,45,98,45.9,8,24,33.3,8,13,61.5,10,29,39,30,13,1,15,18,-10
San Antonio Spurs,SAS vs. MIN,4/17/2013,L,240,95,33,79,41.8,7,18,38.9,22,22,100,4,36,40,20,5,2,18,22,-13
