Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Minnesota Timberwolves,MIN vs. SAC,11/2/2012,W,240,92,32,87,36.8,2,17,11.8,26,36,72.2,17,36,53,17,4,10,11,17,12
Minnesota Timberwolves,MIN @ TOR,11/4/2012,L,240,86,29,64,45.3,6,16,37.5,22,31,71,8,28,36,18,8,8,24,17,-19
Minnesota Timberwolves,MIN @ BKN,11/5/2012,W,240,107,44,88,50,7,20,35,12,15,80,16,29,45,30,9,7,11,18,11
Minnesota Timberwolves,MIN vs. ORL,11/7/2012,W,240,90,34,76,44.7,7,20,35,15,22,68.2,13,33,46,22,11,9,20,18,15
Minnesota Timberwolves,MIN vs. IND,11/9/2012,W,240,96,35,70,50,2,9,22.2,24,28,85.7,5,29,34,23,7,5,16,16,2
Minnesota Timberwolves,MIN @ CHI,11/10/2012,L,240,80,33,85,38.8,3,13,23.1,11,15,73.3,13,27,40,23,7,3,11,20,-7
Minnesota Timberwolves,MIN @ DAL,11/12/2012,W,240,90,30,65,46.2,4,15,26.7,26,32,81.3,7,42,49,20,8,7,18,22,8
Minnesota Timberwolves,MIN vs. CHA,11/14/2012,L,240,87,31,81,38.3,5,19,26.3,20,37,54.1,19,34,53,20,7,11,17,14,-2
Minnesota Timberwolves,MIN vs. GSW,11/16/2012,L,240,98,34,79,43,7,18,38.9,23,29,79.3,11,23,34,19,6,12,12,23,-8
Minnesota Timberwolves,MIN vs. DEN,11/21/2012,L,240,94,34,89,38.2,10,28,35.7,16,25,64,17,28,45,19,11,4,15,21,-7
Minnesota Timberwolves,MIN @ POR,11/23/2012,L,240,95,32,78,41,3,18,16.7,28,37,75.7,17,30,47,15,10,2,14,21,-8
Minnesota Timberwolves,MIN @ GSW,11/24/2012,L,240,85,33,86,38.4,5,27,18.5,14,19,73.7,11,28,39,25,8,3,11,24,-11
Minnesota Timberwolves,MIN @ SAC,11/27/2012,W,240,97,38,83,45.8,6,22,27.3,15,18,83.3,12,39,51,25,8,8,17,16,8
Minnesota Timberwolves,MIN @ LAC,11/28/2012,L,240,95,31,82,37.8,6,22,27.3,27,35,77.1,21,31,52,18,5,6,20,25,-6
Minnesota Timberwolves,MIN vs. MIL,11/30/2012,W,240,95,34,87,39.1,8,19,42.1,19,27,70.4,16,40,56,15,6,6,16,13,10
Minnesota Timberwolves,MIN @ PHI,12/4/2012,W,240,105,41,77,53.2,13,25,52,10,17,58.8,7,40,47,28,6,2,16,18,17
Minnesota Timberwolves,MIN @ BOS,12/5/2012,L,240,94,37,84,44,6,19,31.6,14,30,46.7,13,28,41,19,11,3,13,19,-10
Minnesota Timberwolves,MIN vs. CLE,12/7/2012,W,240,91,30,70,42.9,4,19,21.1,27,35,77.1,13,40,53,18,13,8,21,17,18
Minnesota Timberwolves,MIN vs. DEN,12/12/2012,W,240,108,38,87,43.7,2,14,14.3,30,37,81.1,17,27,44,25,11,6,15,22,3
Minnesota Timberwolves,MIN @ NOH,12/14/2012,W,240,113,47,88,53.4,7,17,41.2,12,17,70.6,14,26,40,29,9,3,13,12,11
Minnesota Timberwolves,MIN vs. DAL,12/15/2012,W,265,114,41,94,43.6,6,23,26.1,26,32,81.3,17,31,48,28,15,5,16,18,8
Minnesota Timberwolves,MIN @ ORL,12/17/2012,L,240,93,39,96,40.6,7,25,28,8,12,66.7,15,28,43,25,7,2,17,15,-9
