Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Denver Nuggets,DEN @ PHI,10/31/2012,L,240,75,33,88,37.5,4,18,22.2,5,11,45.5,16,38,54,19,9,5,22,22,-9
Denver Nuggets,DEN @ ORL,11/2/2012,L,240,89,32,84,38.1,7,26,26.9,18,27,66.7,15,30,45,22,5,5,14,17,-13
Denver Nuggets,DEN @ MIA,11/3/2012,L,240,116,49,95,51.6,5,21,23.8,13,20,65,18,29,47,13,5,3,15,21,-3
Denver Nuggets,DEN vs. DET,11/6/2012,W,240,109,41,92,44.6,10,30,33.3,17,22,77.3,21,31,52,23,9,11,15,21,12
Denver Nuggets,DEN @ HOU,11/7/2012,W,240,93,37,82,45.1,7,18,38.9,12,21,57.1,16,33,49,20,9,5,22,16,6
Denver Nuggets,DEN vs. UTA,11/9/2012,W,240,104,40,92,43.5,6,17,35.3,18,25,72,13,40,53,26,11,12,12,17,20
Denver Nuggets,DEN @ GSW,11/10/2012,W,290,107,43,113,38.1,5,24,20.8,16,27,59.3,23,42,65,30,9,9,15,21,6
Denver Nuggets,DEN @ PHX,11/12/2012,L,240,100,41,76,53.9,7,16,43.8,11,18,61.1,9,34,43,26,2,10,15,21,-10
Denver Nuggets,DEN vs. MIA,11/15/2012,L,240,93,37,88,42,6,20,30,13,19,68.4,21,27,48,19,6,7,14,20,-5
Denver Nuggets,DEN @ SAS,11/17/2012,L,240,100,39,78,50,4,11,36.4,18,26,69.2,12,27,39,19,8,2,22,19,-26
Denver Nuggets,DEN @ MEM,11/19/2012,W,240,97,36,81,44.4,5,15,33.3,20,28,71.4,21,26,47,21,9,3,17,15,5
Denver Nuggets,DEN @ MIN,11/21/2012,W,240,101,35,79,44.3,9,21,42.9,22,26,84.6,14,35,49,16,5,8,20,24,7
Denver Nuggets,DEN vs. GSW,11/23/2012,W,240,102,40,84,47.6,5,19,26.3,17,30,56.7,11,28,39,21,9,7,12,18,11
Denver Nuggets,DEN vs. NOH,11/25/2012,W,240,102,40,75,53.3,5,13,38.5,17,21,81,9,32,41,27,9,12,15,20,18
Denver Nuggets,DEN @ UTA,11/26/2012,L,240,103,40,73,54.8,5,14,35.7,18,32,56.3,13,25,38,22,6,5,17,26,-2
Denver Nuggets,DEN @ GSW,11/29/2012,L,240,105,38,84,45.2,10,21,47.6,19,24,79.2,10,30,40,25,9,7,15,16,-1
Denver Nuggets,DEN @ LAL,11/30/2012,L,240,103,40,86,46.5,8,24,33.3,15,22,68.2,13,25,38,22,8,1,16,19,-19
Denver Nuggets,DEN vs. TOR,12/3/2012,W,240,113,40,85,47.1,6,15,40,27,43,62.8,23,30,53,25,11,7,17,20,3
Denver Nuggets,DEN @ ATL,12/5/2012,L,240,104,38,79,48.1,7,17,41.2,21,25,84,11,29,40,24,10,4,20,25,-4
Denver Nuggets,DEN @ IND,12/7/2012,W,240,92,38,86,44.2,3,17,17.6,13,20,65,10,27,37,24,10,4,8,17,3
Denver Nuggets,DEN @ NYK,12/9/2012,L,240,106,40,72,55.6,5,17,29.4,21,29,72.4,5,35,40,18,4,6,16,22,-6
